date,Liberty Global,isPartial
2017-01-19,45,False
2017-01-20,34,False
2017-01-21,14,False
2017-01-22,14,False
2017-01-23,52,False
2017-01-24,37,False
2017-01-25,37,False
2017-01-26,78,False
2017-01-27,59,False
2017-01-28,34,False
2017-01-29,9,False
2017-01-30,52,False
2017-01-31,45,False
2017-02-01,35,False
2017-02-02,57,False
2017-02-03,68,False
2017-02-04,14,False
2017-02-05,32,False
2017-02-06,43,False
2017-02-07,40,False
2017-02-08,57,False
2017-02-09,65,False
2017-02-10,34,False
2017-02-11,5,False
2017-02-12,32,False
2017-02-13,40,False
2017-02-14,32,False
2017-02-15,50,False
2017-02-16,89,False
2017-02-17,52,False
2017-02-18,23,False
2017-02-19,19,False
2017-02-20,20,False
2017-02-21,52,False
2017-02-22,24,False
2017-02-23,45,False
2017-02-24,29,False
2017-02-25,9,False
2017-02-26,23,False
2017-02-27,51,False
2017-02-28,55,False
2017-03-01,43,False
2017-03-02,31,False
2017-03-03,29,False
2017-03-04,9,False
2017-03-05,13,False
2017-03-06,51,False
2017-03-07,30,False
2017-03-08,48,False
2017-03-09,55,False
2017-03-10,33,False
2017-03-11,9,False
2017-03-12,13,False
2017-03-13,45,False
2017-03-14,52,False
2017-03-15,67,False
2017-03-16,93,False
2017-03-17,34,False
2017-03-18,14,False
2017-03-19,13,False
2017-03-20,64,False
2017-03-21,52,False
2017-03-22,52,False
2017-03-23,32,False
2017-03-24,21,False
2017-03-25,19,False
2017-03-26,9,False
2017-03-27,48,False
2017-03-28,60,False
2017-03-29,85,False
2017-03-30,57,False
2017-03-31,34,False
2017-04-01,19,False
2017-04-02,9,False
2017-04-03,40,False
2017-04-04,44,False
2017-04-05,48,False
2017-04-06,53,False
2017-04-07,33,False
2017-04-08,9,False
2017-04-09,14,False
2017-04-10,12,False
2017-04-11,45,False
2017-04-12,25,False
2017-04-13,26,False
2017-04-14,14,False
2017-04-15,19,False
2017-04-16,14,False
2017-04-17,21,False
2017-04-18,20,False
2017-04-19,28,False
2017-04-20,57,False
2017-04-21,17,False
2017-04-22,14,False
2017-04-23,18,False
2017-04-24,40,False
2017-04-25,16,False
2017-04-26,28,False
2017-04-27,24,False
2017-04-28,34,False
2017-04-29,14,False
2017-04-30,19,False
2017-05-01,21,False
2017-05-02,48,False
2017-05-03,52,False
2017-05-04,57,False
2017-05-05,42,False
2017-05-06,19,False
2017-05-07,18,False
2017-05-08,80,False
2017-05-09,100,False
2017-05-10,59,False
2017-05-11,45,False
2017-05-12,38,False
2017-05-13,33,False
2017-05-14,24,False
2017-05-15,51,False
2017-05-16,61,False
2017-05-17,43,False
2017-05-18,43,False
2017-05-19,40,False
2017-05-20,10,False
2017-05-21,25,False
2017-05-22,69,False
2017-05-23,37,False
2017-05-24,43,False
2017-05-25,9,False
2017-05-26,41,False
2017-05-27,5,False
2017-05-28,20,False
2017-05-29,18,False
2017-05-30,46,False
2017-05-31,72,False
2017-06-01,35,False
2017-06-02,18,False
2017-06-03,20,False
2017-06-04,10,False
2017-06-05,4,False
2017-06-06,46,False
2017-06-07,46,False
2017-06-08,33,False
2017-06-09,31,False
2017-06-10,10,False
2017-06-11,10,False
2017-06-12,41,False
2017-06-13,50,False
2017-06-14,42,False
2017-06-15,26,False
2017-06-16,44,False
2017-06-17,10,False
2017-06-18,20,False
2017-06-19,25,False
2017-06-20,50,False
2017-06-21,37,False
2017-06-22,58,False
2017-06-23,22,False
2017-06-24,30,False
2017-06-25,20,False
2017-06-26,44,False
2017-06-27,26,False
2017-06-28,66,False
2017-06-29,67,False
2017-06-30,59,False
2017-07-01,25,False
2017-07-02,15,False
2017-07-03,58,False
2017-07-04,22,False
2017-07-05,27,False
2017-07-06,27,False
2017-07-07,23,False
2017-07-08,10,False
2017-07-09,26,False
2017-07-10,30,False
2017-07-11,61,False
2017-07-12,13,False
2017-07-13,27,False
2017-07-14,45,False
2017-07-15,5,False
2017-07-16,15,False
2017-07-17,39,False
2017-07-18,48,False
2017-07-19,56,False
2017-07-20,56,False
2017-07-21,46,False
2017-07-22,5,False
2017-07-23,30,False
2017-07-24,60,False
2017-07-25,65,False
2017-07-26,38,False
2017-07-27,22,False
2017-07-28,40,False
2017-07-29,15,False
2017-07-30,25,False
2017-07-31,60,False
2017-08-01,57,False
2017-08-02,48,False
2017-08-03,33,False
2017-08-04,35,False
2017-08-05,25,False
2017-08-06,10,False
2017-08-07,62,False
2017-08-08,72,False
2017-08-09,54,False
2017-08-10,26,False
2017-08-11,27,False
2017-08-12,10,False
2017-08-13,10,False
2017-08-14,39,False
2017-08-15,49,False
2017-08-16,42,False
2017-08-17,38,False
2017-08-18,43,False
2017-08-19,24,False
2017-08-20,19,False
2017-08-21,21,False
2017-08-22,41,False
2017-08-23,29,False
2017-08-24,38,False
2017-08-25,27,False
2017-08-26,15,False
2017-08-27,48,False
2017-08-28,38,False
2017-08-29,41,False
2017-08-30,33,False
2017-08-31,42,False
2017-09-01,27,False
2017-09-02,15,False
2017-09-03,20,False
2017-09-04,22,False
2017-09-05,53,False
2017-09-06,53,False
2017-09-07,38,False
2017-09-08,34,False
2017-09-09,19,False
2017-09-10,32,False
2017-09-11,41,False
2017-09-12,37,False
2017-09-13,33,False
2017-09-14,54,False
2017-09-15,72,False
2017-09-16,5,False
2017-09-17,19,False
2017-09-18,41,False
2017-09-19,45,False
2017-09-20,53,False
2017-09-21,37,False
2017-09-22,65,False
2017-09-23,5,False
2017-09-24,5,False
2017-09-25,37,False
2017-09-26,53,False
2017-09-27,41,False
2017-09-28,49,False
2017-09-29,30,False
2017-09-30,14,False
2017-10-01,28,False
2017-10-02,68,False
2017-10-03,37,False
2017-10-04,41,False
2017-10-05,24,False
2017-10-06,29,False
