date,Liberty Global,isPartial
2014-03-16,6,False
2014-03-17,55,False
2014-03-18,49,False
2014-03-19,60,False
2014-03-20,25,False
2014-03-21,21,False
2014-03-22,0,False
2014-03-23,17,False
2014-03-24,54,False
2014-03-25,29,False
2014-03-26,45,False
2014-03-27,61,False
2014-03-28,62,False
2014-03-29,6,False
2014-03-30,12,False
2014-03-31,20,False
2014-04-01,40,False
2014-04-02,30,False
2014-04-03,20,False
2014-04-04,63,False
2014-04-05,18,False
2014-04-06,47,False
2014-04-07,60,False
2014-04-08,45,False
2014-04-09,40,False
2014-04-10,46,False
2014-04-11,48,False
2014-04-12,12,False
2014-04-13,6,False
2014-04-14,61,False
2014-04-15,25,False
2014-04-16,57,False
2014-04-17,22,False
2014-04-18,23,False
2014-04-19,37,False
2014-04-20,13,False
2014-04-21,22,False
2014-04-22,50,False
2014-04-23,30,False
2014-04-24,25,False
2014-04-25,47,False
2014-04-26,12,False
2014-04-27,12,False
2014-04-28,34,False
2014-04-29,34,False
2014-04-30,51,False
2014-05-01,50,False
2014-05-02,43,False
2014-05-03,12,False
2014-05-04,24,False
2014-05-05,55,False
2014-05-06,45,False
2014-05-07,35,False
2014-05-08,61,False
2014-05-09,42,False
2014-05-10,12,False
2014-05-11,12,False
2014-05-12,34,False
2014-05-13,60,False
2014-05-14,30,False
2014-05-15,45,False
2014-05-16,36,False
2014-05-17,12,False
2014-05-18,24,False
2014-05-19,55,False
2014-05-20,40,False
2014-05-21,49,False
2014-05-22,56,False
2014-05-23,35,False
2014-05-24,14,False
2014-05-25,13,False
2014-05-26,34,False
2014-05-27,54,False
2014-05-28,33,False
2014-05-29,34,False
2014-05-30,24,False
2014-05-31,14,False
2014-06-01,27,False
2014-06-02,38,False
2014-06-03,44,False
2014-06-04,33,False
2014-06-05,39,False
2014-06-06,41,False
2014-06-07,0,False
2014-06-08,21,False
2014-06-09,23,False
2014-06-10,40,False
2014-06-11,55,False
2014-06-12,34,False
2014-06-13,29,False
2014-06-14,0,False
2014-06-15,7,False
2014-06-16,33,False
2014-06-17,55,False
2014-06-18,39,False
2014-06-19,57,False
2014-06-20,54,False
2014-06-21,0,False
2014-06-22,7,False
2014-06-23,33,False
2014-06-24,44,False
2014-06-25,45,False
2014-06-26,11,False
2014-06-27,30,False
2014-06-28,28,False
2014-06-29,14,False
2014-06-30,73,False
2014-07-01,45,False
2014-07-02,40,False
2014-07-03,35,False
2014-07-04,18,False
2014-07-05,42,False
2014-07-06,0,False
2014-07-07,40,False
2014-07-08,33,False
2014-07-09,23,False
