date,Liberty Global,isPartial
2013-02-19,31,False
2013-02-20,45,False
2013-02-21,36,False
2013-02-22,28,False
2013-02-23,5,False
2013-02-24,36,False
2013-02-25,26,False
2013-02-26,35,False
2013-02-27,31,False
2013-02-28,18,False
2013-03-01,37,False
2013-03-02,11,False
2013-03-03,47,False
2013-03-04,31,False
2013-03-05,27,False
2013-03-06,22,False
2013-03-07,36,False
2013-03-08,19,False
2013-03-09,16,False
2013-03-10,16,False
2013-03-11,31,False
2013-03-12,26,False
2013-03-13,30,False
2013-03-14,17,False
2013-03-15,37,False
2013-03-16,21,False
2013-03-17,10,False
2013-03-18,9,False
2013-03-19,40,False
2013-03-20,18,False
2013-03-21,35,False
2013-03-22,18,False
2013-03-23,16,False
2013-03-24,0,False
2013-03-25,13,False
2013-03-26,35,False
2013-03-27,23,False
2013-03-28,51,False
2013-03-29,40,False
2013-03-30,27,False
2013-03-31,11,False
2013-04-01,23,False
2013-04-02,22,False
2013-04-03,13,False
2013-04-04,13,False
2013-04-05,23,False
2013-04-06,5,False
2013-04-07,10,False
2013-04-08,22,False
2013-04-09,13,False
2013-04-10,13,False
2013-04-11,9,False
2013-04-12,18,False
2013-04-13,11,False
2013-04-14,26,False
2013-04-15,30,False
2013-04-16,26,False
2013-04-17,40,False
2013-04-18,40,False
2013-04-19,32,False
2013-04-20,5,False
2013-04-21,21,False
2013-04-22,4,False
2013-04-23,35,False
2013-04-24,27,False
2013-04-25,46,False
2013-04-26,32,False
2013-04-27,5,False
2013-04-28,5,False
2013-04-29,13,False
2013-04-30,22,False
2013-05-01,34,False
2013-05-02,36,False
2013-05-03,24,False
2013-05-04,0,False
2013-05-05,5,False
2013-05-06,31,False
2013-05-07,35,False
2013-05-08,53,False
2013-05-09,27,False
2013-05-10,42,False
2013-05-11,5,False
2013-05-12,5,False
2013-05-13,4,False
2013-05-14,30,False
2013-05-15,17,False
2013-05-16,22,False
2013-05-17,23,False
2013-05-18,11,False
2013-05-19,11,False
2013-05-20,30,False
2013-05-21,52,False
2013-05-22,26,False
2013-05-23,18,False
2013-05-24,18,False
2013-05-25,0,False
2013-05-26,42,False
2013-05-27,27,False
2013-05-28,39,False
2013-05-29,30,False
2013-05-30,18,False
2013-05-31,28,False
2013-06-01,5,False
2013-06-02,21,False
2013-06-03,39,False
2013-06-04,21,False
2013-06-05,43,False
2013-06-06,48,False
2013-06-07,36,False
2013-06-08,5,False
2013-06-09,16,False
2013-06-10,51,False
2013-06-11,43,False
2013-06-12,44,False
2013-06-13,43,False
2013-06-14,41,False
2013-06-15,16,False
2013-06-16,16,False
2013-06-17,47,False
2013-06-18,100,False
2013-06-19,35,False
2013-06-20,27,False
2013-06-21,37,False
2013-06-22,11,False
2013-06-23,11,False
2013-06-24,52,False
2013-06-25,60,False
2013-06-26,26,False
2013-06-27,44,False
2013-06-28,37,False
2013-06-29,5,False
2013-06-30,5,False
2013-07-01,31,False
2013-07-02,35,False
2013-07-03,22,False
2013-07-04,9,False
2013-07-05,19,False
2013-07-06,17,False
2013-07-07,11,False
2013-07-08,35,False
2013-07-09,36,False
2013-07-10,31,False
2013-07-11,54,False
2013-07-12,24,False
2013-07-13,11,False
2013-07-14,16,False
2013-07-15,22,False
2013-07-16,26,False
2013-07-17,63,False
2013-07-18,27,False
2013-07-19,28,False
2013-07-20,11,False
2013-07-21,16,False
2013-07-22,22,False
2013-07-23,4,False
2013-07-24,18,False
2013-07-25,27,False
2013-07-26,32,False
2013-07-27,33,False
2013-07-28,11,False
2013-07-29,26,False
2013-07-30,48,False
2013-07-31,49,False
2013-08-01,27,False
2013-08-02,47,False
2013-08-03,27,False
2013-08-04,16,False
2013-08-05,31,False
2013-08-06,40,False
2013-08-07,40,False
2013-08-08,23,False
2013-08-09,42,False
2013-08-10,16,False
2013-08-11,11,False
2013-08-12,13,False
2013-08-13,13,False
2013-08-14,27,False
2013-08-15,42,False
2013-08-16,14,False
2013-08-17,11,False
2013-08-18,5,False
2013-08-19,31,False
2013-08-20,26,False
2013-08-21,35,False
2013-08-22,40,False
2013-08-23,9,False
2013-08-24,11,False
2013-08-25,10,False
2013-08-26,34,False
2013-08-27,17,False
2013-08-28,26,False
2013-08-29,30,False
2013-08-30,49,False
2013-08-31,10,False
2013-09-01,10,False
2013-09-02,39,False
2013-09-03,38,False
2013-09-04,43,False
2013-09-05,39,False
2013-09-06,45,False
2013-09-07,5,False
2013-09-08,20,False
2013-09-09,29,False
2013-09-10,21,False
2013-09-11,21,False
2013-09-12,21,False
2013-09-13,31,False
2013-09-14,10,False
2013-09-15,15,False
2013-09-16,25,False
2013-09-17,37,False
2013-09-18,33,False
2013-09-19,50,False
2013-09-20,35,False
2013-09-21,15,False
2013-09-22,20,False
2013-09-23,33,False
2013-09-24,37,False
2013-09-25,29,False
2013-09-26,38,False
2013-09-27,18,False
2013-09-28,5,False
2013-09-29,5,False
2013-09-30,29,False
2013-10-01,20,False
2013-10-02,25,False
2013-10-03,25,False
2013-10-04,9,False
2013-10-05,10,False
2013-10-06,5,False
2013-10-07,33,False
2013-10-08,33,False
2013-10-09,33,False
2013-10-10,30,False
2013-10-11,26,False
2013-10-12,15,False
2013-10-13,10,False
2013-10-14,26,False
2013-10-15,46,False
2013-10-16,54,False
2013-10-17,68,False
2013-10-18,30,False
2013-10-19,20,False
2013-10-20,15,False
2013-10-21,40,False
2013-10-22,49,False
2013-10-23,45,False
2013-10-24,21,False
2013-10-25,13,False
2013-10-26,5,False
2013-10-27,5,False
2013-10-28,60,False
2013-10-29,40,False
2013-10-30,33,False
2013-10-31,25,False
2013-11-01,18,False
2013-11-02,15,False
2013-11-03,29,False
2013-11-04,33,False
2013-11-05,48,False
2013-11-06,81,False
