date,Liberty Global,isPartial
2011-01-01,0,False
2011-01-02,0,False
2011-01-03,11,False
2011-01-04,22,False
2011-01-05,44,False
2011-01-06,11,False
2011-01-07,0,False
2011-01-08,13,False
2011-01-09,26,False
2011-01-10,32,False
2011-01-11,21,False
2011-01-12,11,False
2011-01-13,21,False
2011-01-14,44,False
2011-01-15,26,False
2011-01-16,0,False
2011-01-17,10,False
2011-01-18,21,False
2011-01-19,21,False
2011-01-20,0,False
2011-01-21,21,False
2011-01-22,0,False
2011-01-23,13,False
2011-01-24,30,False
2011-01-25,10,False
2011-01-26,42,False
2011-01-27,21,False
2011-01-28,0,False
2011-01-29,0,False
2011-01-30,0,False
2011-01-31,29,False
2011-02-01,49,False
2011-02-02,60,False
2011-02-03,51,False
2011-02-04,32,False
2011-02-05,13,False
2011-02-06,24,False
2011-02-07,40,False
2011-02-08,31,False
2011-02-09,10,False
2011-02-10,21,False
2011-02-11,54,False
2011-02-12,0,False
2011-02-13,13,False
2011-02-14,20,False
2011-02-15,20,False
2011-02-16,30,False
2011-02-17,31,False
2011-02-18,11,False
2011-02-19,13,False
2011-02-20,25,False
2011-02-21,41,False
2011-02-22,20,False
2011-02-23,20,False
2011-02-24,31,False
2011-02-25,21,False
2011-02-26,0,False
2011-02-27,50,False
2011-02-28,40,False
2011-03-01,40,False
2011-03-02,51,False
2011-03-03,10,False
2011-03-04,11,False
2011-03-05,13,False
2011-03-06,38,False
2011-03-07,31,False
2011-03-08,41,False
2011-03-09,20,False
2011-03-10,10,False
2011-03-11,41,False
2011-03-12,26,False
2011-03-13,38,False
2011-03-14,21,False
2011-03-15,10,False
2011-03-16,20,False
2011-03-17,10,False
2011-03-18,32,False
2011-03-19,13,False
2011-03-20,0,False
2011-03-21,100,False
2011-03-22,60,False
2011-03-23,50,False
2011-03-24,10,False
2011-03-25,32,False
2011-03-26,38,False
2011-03-27,12,False
2011-03-28,40,False
2011-03-29,50,False
2011-03-30,20,False
2011-03-31,10,False
2011-04-01,21,False
2011-04-02,13,False
2011-04-03,38,False
2011-04-04,20,False
2011-04-05,30,False
2011-04-06,40,False
2011-04-07,21,False
2011-04-08,32,False
2011-04-09,13,False
2011-04-10,13,False
2011-04-11,30,False
2011-04-12,20,False
2011-04-13,30,False
2011-04-14,10,False
2011-04-15,11,False
2011-04-16,13,False
2011-04-17,39,False
2011-04-18,10,False
2011-04-19,41,False
2011-04-20,11,False
2011-04-21,22,False
2011-04-22,37,False
2011-04-23,14,False
2011-04-24,0,False
2011-04-25,22,False
2011-04-26,40,False
2011-04-27,20,False
2011-04-28,40,False
2011-04-29,32,False
2011-04-30,0,False
2011-05-01,0,False
2011-05-02,10,False
2011-05-03,30,False
2011-05-04,20,False
2011-05-05,21,False
2011-05-06,32,False
2011-05-07,13,False
2011-05-08,0,False
2011-05-09,40,False
2011-05-10,30,False
2011-05-11,51,False
2011-05-12,10,False
2011-05-13,11,False
2011-05-14,13,False
2011-05-15,12,False
2011-05-16,29,False
2011-05-17,40,False
2011-05-18,10,False
2011-05-19,51,False
2011-05-20,11,False
2011-05-21,0,False
2011-05-22,0,False
2011-05-23,19,False
2011-05-24,50,False
2011-05-25,20,False
2011-05-26,50,False
2011-05-27,32,False
2011-05-28,0,False
2011-05-29,13,False
2011-05-30,11,False
2011-05-31,10,False
2011-06-01,20,False
2011-06-02,0,False
2011-06-03,54,False
2011-06-04,26,False
2011-06-05,13,False
2011-06-06,10,False
2011-06-07,20,False
2011-06-08,30,False
2011-06-09,40,False
2011-06-10,31,False
2011-06-11,0,False
2011-06-12,0,False
2011-06-13,50,False
2011-06-14,20,False
2011-06-15,0,False
2011-06-16,40,False
2011-06-17,32,False
2011-06-18,38,False
2011-06-19,0,False
2011-06-20,19,False
2011-06-21,29,False
2011-06-22,20,False
2011-06-23,0,False
2011-06-24,11,False
2011-06-25,13,False
2011-06-26,0,False
2011-06-27,20,False
2011-06-28,30,False
2011-06-29,30,False
2011-06-30,20,False
2011-07-01,21,False
2011-07-02,0,False
2011-07-03,26,False
2011-07-04,32,False
2011-07-05,41,False
2011-07-06,50,False
2011-07-07,10,False
2011-07-08,21,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,10,False
2011-07-12,20,False
2011-07-13,41,False
2011-07-14,10,False
2011-07-15,54,False
2011-07-16,0,False
2011-07-17,39,False
