date,Liberty Global,isPartial
2016-02-13,3,False
2016-02-14,12,False
2016-02-15,16,False
2016-02-16,100,False
2016-02-17,32,False
2016-02-18,27,False
2016-02-19,27,False
2016-02-20,12,False
2016-02-21,12,False
2016-02-22,28,False
2016-02-23,34,False
2016-02-24,31,False
2016-02-25,24,False
2016-02-26,19,False
2016-02-27,6,False
2016-02-28,12,False
2016-02-29,26,False
2016-03-01,18,False
2016-03-02,16,False
2016-03-03,35,False
2016-03-04,33,False
2016-03-05,3,False
2016-03-06,6,False
2016-03-07,24,False
2016-03-08,26,False
2016-03-09,32,False
2016-03-10,24,False
2016-03-11,11,False
2016-03-12,18,False
2016-03-13,12,False
2016-03-14,8,False
2016-03-15,29,False
2016-03-16,16,False
2016-03-17,27,False
2016-03-18,20,False
2016-03-19,12,False
2016-03-20,3,False
2016-03-21,32,False
2016-03-22,27,False
2016-03-23,22,False
2016-03-24,17,False
2016-03-25,6,False
2016-03-26,12,False
2016-03-27,10,False
2016-03-28,8,False
2016-03-29,11,False
2016-03-30,13,False
2016-03-31,26,False
2016-04-01,19,False
2016-04-02,9,False
2016-04-03,9,False
2016-04-04,18,False
2016-04-05,13,False
2016-04-06,24,False
2016-04-07,19,False
2016-04-08,20,False
2016-04-09,3,False
2016-04-10,9,False
2016-04-11,48,False
2016-04-12,24,False
2016-04-13,37,False
2016-04-14,21,False
2016-04-15,39,False
2016-04-16,31,False
2016-04-17,3,False
2016-04-18,29,False
2016-04-19,40,False
2016-04-20,21,False
2016-04-21,19,False
2016-04-22,17,False
2016-04-23,15,False
2016-04-24,9,False
2016-04-25,36,False
2016-04-26,28,False
2016-04-27,18,False
2016-04-28,35,False
2016-04-29,22,False
2016-04-30,0,False
2016-05-01,6,False
2016-05-02,24,False
2016-05-03,26,False
2016-05-04,19,False
