date,Liberty Global,isPartial
2014-07-24,45,False
2014-07-25,34,False
2014-07-26,18,False
2014-07-27,15,False
2014-07-28,38,False
2014-07-29,60,False
2014-07-30,35,False
2014-07-31,46,False
2014-08-01,37,False
2014-08-02,18,False
2014-08-03,12,False
2014-08-04,25,False
2014-08-05,32,False
2014-08-06,52,False
2014-08-07,36,False
2014-08-08,31,False
2014-08-09,15,False
2014-08-10,18,False
2014-08-11,30,False
2014-08-12,39,False
2014-08-13,34,False
2014-08-14,20,False
2014-08-15,27,False
2014-08-16,21,False
2014-08-17,29,False
2014-08-18,34,False
2014-08-19,49,False
2014-08-20,36,False
2014-08-21,42,False
2014-08-22,23,False
2014-08-23,9,False
2014-08-24,12,False
2014-08-25,33,False
2014-08-26,50,False
2014-08-27,38,False
2014-08-28,41,False
2014-08-29,46,False
2014-08-30,9,False
2014-08-31,28,False
2014-09-01,31,False
2014-09-02,39,False
2014-09-03,30,False
2014-09-04,31,False
2014-09-05,39,False
2014-09-06,17,False
2014-09-07,22,False
2014-09-08,47,False
2014-09-09,34,False
2014-09-10,42,False
2014-09-11,49,False
2014-09-12,61,False
2014-09-13,11,False
2014-09-14,14,False
2014-09-15,46,False
2014-09-16,51,False
2014-09-17,44,False
2014-09-18,66,False
2014-09-19,41,False
2014-09-20,17,False
2014-09-21,16,False
2014-09-22,55,False
2014-09-23,60,False
2014-09-24,49,False
2014-09-25,30,False
2014-09-26,61,False
2014-09-27,17,False
2014-09-28,14,False
2014-09-29,25,False
2014-09-30,58,False
2014-10-01,30,False
2014-10-02,38,False
2014-10-03,35,False
2014-10-04,9,False
2014-10-05,11,False
2014-10-06,25,False
2014-10-07,44,False
2014-10-08,30,False
2014-10-09,26,False
2014-10-10,32,False
2014-10-11,25,False
2014-10-12,5,False
2014-10-13,37,False
2014-10-14,45,False
2014-10-15,39,False
2014-10-16,53,False
2014-10-17,31,False
2014-10-18,33,False
2014-10-19,19,False
2014-10-20,23,False
2014-10-21,43,False
2014-10-22,34,False
2014-10-23,32,False
2014-10-24,39,False
2014-10-25,5,False
2014-10-26,13,False
2014-10-27,34,False
2014-10-28,33,False
2014-10-29,56,False
2014-10-30,37,False
2014-10-31,36,False
2014-11-01,11,False
2014-11-02,13,False
