date,Liberty Global,isPartial
2012-06-04,2,False
2012-06-05,3,False
2012-06-06,1,False
2012-06-07,5,False
2012-06-08,1,False
2012-06-09,2,False
2012-06-10,0,False
2012-06-11,5,False
2012-06-12,6,False
2012-06-13,3,False
2012-06-14,3,False
2012-06-15,2,False
2012-06-16,1,False
2012-06-17,2,False
2012-06-18,5,False
2012-06-19,2,False
2012-06-20,3,False
2012-06-21,2,False
2012-06-22,6,False
2012-06-23,1,False
2012-06-24,6,False
2012-06-25,7,False
2012-06-26,4,False
2012-06-27,6,False
2012-06-28,7,False
2012-06-29,2,False
2012-06-30,2,False
2012-07-01,1,False
2012-07-02,3,False
2012-07-03,4,False
2012-07-04,2,False
2012-07-05,3,False
2012-07-06,5,False
2012-07-07,2,False
2012-07-08,0,False
2012-07-09,3,False
2012-07-10,4,False
2012-07-11,4,False
2012-07-12,7,False
2012-07-13,1,False
2012-07-14,0,False
2012-07-15,2,False
2012-07-16,4,False
2012-07-17,2,False
2012-07-18,4,False
2012-07-19,3,False
2012-07-20,2,False
2012-07-21,0,False
2012-07-22,2,False
2012-07-23,4,False
2012-07-24,1,False
2012-07-25,7,False
2012-07-26,7,False
2012-07-27,0,False
2012-07-28,1,False
2012-07-29,1,False
2012-07-30,4,False
2012-07-31,1,False
2012-08-01,3,False
2012-08-02,3,False
2012-08-03,5,False
2012-08-04,4,False
2012-08-05,0,False
2012-08-06,3,False
2012-08-07,6,False
2012-08-08,5,False
2012-08-09,0,False
2012-08-10,2,False
2012-08-11,1,False
2012-08-12,1,False
2012-08-13,4,False
2012-08-14,2,False
2012-08-15,2,False
2012-08-16,2,False
2012-08-17,2,False
2012-08-18,0,False
2012-08-19,1,False
2012-08-20,2,False
2012-08-21,4,False
2012-08-22,3,False
2012-08-23,2,False
2012-08-24,3,False
2012-08-25,2,False
2012-08-26,0,False
2012-08-27,2,False
2012-08-28,2,False
2012-08-29,6,False
2012-08-30,4,False
2012-08-31,2,False
2012-09-01,1,False
2012-09-02,2,False
2012-09-03,2,False
2012-09-04,1,False
2012-09-05,2,False
2012-09-06,5,False
2012-09-07,3,False
2012-09-08,3,False
2012-09-09,1,False
2012-09-10,3,False
2012-09-11,7,False
2012-09-12,5,False
2012-09-13,5,False
2012-09-14,3,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,3,False
2012-09-18,2,False
2012-09-19,6,False
2012-09-20,7,False
2012-09-21,5,False
2012-09-22,0,False
2012-09-23,2,False
2012-09-24,4,False
2012-09-25,1,False
2012-09-26,2,False
2012-09-27,5,False
2012-09-28,3,False
2012-09-29,2,False
2012-09-30,1,False
2012-10-01,5,False
2012-10-02,4,False
2012-10-03,4,False
2012-10-04,3,False
2012-10-05,2,False
2012-10-06,2,False
2012-10-07,2,False
2012-10-08,3,False
2012-10-09,2,False
2012-10-10,4,False
2012-10-11,4,False
2012-10-12,4,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,3,False
2012-10-16,1,False
