date,Liberty Global,isPartial
2015-12-26,6,False
2015-12-27,6,False
2015-12-28,5,False
2015-12-29,6,False
2015-12-30,25,False
2015-12-31,12,False
2016-01-01,7,False
2016-01-02,3,False
2016-01-03,22,False
2016-01-04,38,False
2016-01-05,22,False
2016-01-06,14,False
2016-01-07,39,False
2016-01-08,42,False
2016-01-09,9,False
2016-01-10,9,False
2016-01-11,37,False
2016-01-12,18,False
2016-01-13,29,False
2016-01-14,27,False
2016-01-15,17,False
2016-01-16,3,False
2016-01-17,15,False
2016-01-18,24,False
2016-01-19,40,False
2016-01-20,26,False
2016-01-21,24,False
2016-01-22,28,False
2016-01-23,6,False
2016-01-24,24,False
2016-01-25,24,False
2016-01-26,26,False
2016-01-27,29,False
2016-01-28,34,False
2016-01-29,22,False
2016-01-30,18,False
2016-01-31,6,False
2016-02-01,35,False
2016-02-02,63,False
2016-02-03,48,False
2016-02-04,27,False
2016-02-05,50,False
2016-02-06,12,False
2016-02-07,18,False
2016-02-08,46,False
2016-02-09,35,False
2016-02-10,32,False
2016-02-11,40,False
2016-02-12,46,False
2016-02-13,6,False
2016-02-14,6,False
2016-02-15,13,False
2016-02-16,100,False
2016-02-17,69,False
2016-02-18,29,False
2016-02-19,19,False
2016-02-20,9,False
2016-02-21,15,False
2016-02-22,26,False
2016-02-23,23,False
2016-02-24,18,False
2016-02-25,21,False
2016-02-26,22,False
2016-02-27,12,False
2016-02-28,12,False
2016-02-29,20,False
2016-03-01,30,False
2016-03-02,23,False
2016-03-03,32,False
2016-03-04,33,False
2016-03-05,6,False
2016-03-06,12,False
2016-03-07,24,False
2016-03-08,18,False
2016-03-09,29,False
2016-03-10,26,False
2016-03-11,16,False
2016-03-12,9,False
2016-03-13,15,False
2016-03-14,23,False
2016-03-15,42,False
2016-03-16,23,False
2016-03-17,19,False
2016-03-18,14,False
2016-03-19,12,False
2016-03-20,0,False
2016-03-21,21,False
2016-03-22,29,False
2016-03-23,22,False
2016-03-24,14,False
2016-03-25,6,False
2016-03-26,9,False
2016-03-27,13,False
2016-03-28,11,False
2016-03-29,21,False
2016-03-30,24,False
2016-03-31,34,False
2016-04-01,30,False
2016-04-02,12,False
2016-04-03,3,False
2016-04-04,13,False
2016-04-05,21,False
2016-04-06,18,False
2016-04-07,24,False
2016-04-08,30,False
2016-04-09,9,False
2016-04-10,3,False
2016-04-11,45,False
2016-04-12,34,False
2016-04-13,26,False
2016-04-14,32,False
2016-04-15,30,False
2016-04-16,28,False
2016-04-17,3,False
2016-04-18,16,False
2016-04-19,34,False
2016-04-20,32,False
2016-04-21,27,False
2016-04-22,25,False
2016-04-23,15,False
2016-04-24,12,False
2016-04-25,23,False
2016-04-26,23,False
2016-04-27,16,False
2016-04-28,19,False
2016-04-29,28,False
2016-04-30,3,False
2016-05-01,6,False
2016-05-02,22,False
2016-05-03,18,False
2016-05-04,19,False
2016-05-05,33,False
2016-05-06,11,False
2016-05-07,6,False
2016-05-08,12,False
2016-05-09,40,False
2016-05-10,16,False
2016-05-11,40,False
2016-05-12,24,False
2016-05-13,19,False
2016-05-14,6,False
2016-05-15,6,False
2016-05-16,39,False
2016-05-17,62,False
2016-05-18,52,False
2016-05-19,19,False
2016-05-20,25,False
2016-05-21,19,False
2016-05-22,15,False
2016-05-23,31,False
2016-05-24,26,False
2016-05-25,32,False
2016-05-26,33,False
2016-05-27,14,False
2016-05-28,34,False
2016-05-29,28,False
2016-05-30,19,False
2016-05-31,51,False
2016-06-01,38,False
2016-06-02,33,False
2016-06-03,28,False
2016-06-04,16,False
2016-06-05,12,False
2016-06-06,38,False
2016-06-07,43,False
2016-06-08,35,False
2016-06-09,11,False
2016-06-10,28,False
2016-06-11,6,False
2016-06-12,18,False
2016-06-13,32,False
2016-06-14,26,False
2016-06-15,27,False
2016-06-16,16,False
2016-06-17,22,False
2016-06-18,13,False
2016-06-19,6,False
2016-06-20,13,False
2016-06-21,56,False
2016-06-22,24,False
2016-06-23,25,False
2016-06-24,59,False
2016-06-25,6,False
2016-06-26,12,False
2016-06-27,35,False
2016-06-28,54,False
2016-06-29,41,False
2016-06-30,36,False
2016-07-01,14,False
2016-07-02,10,False
2016-07-03,13,False
2016-07-04,23,False
2016-07-05,25,False
2016-07-06,37,False
2016-07-07,38,False
2016-07-08,30,False
2016-07-09,10,False
2016-07-10,16,False
2016-07-11,28,False
2016-07-12,36,False
2016-07-13,34,False
2016-07-14,19,False
2016-07-15,23,False
2016-07-16,20,False
2016-07-17,10,False
2016-07-18,28,False
2016-07-19,45,False
2016-07-20,43,False
2016-07-21,32,False
2016-07-22,20,False
2016-07-23,10,False
2016-07-24,13,False
2016-07-25,28,False
2016-07-26,28,False
2016-07-27,34,False
2016-07-28,26,False
2016-07-29,27,False
2016-07-30,3,False
2016-07-31,10,False
2016-08-01,31,False
2016-08-02,42,False
2016-08-03,20,False
2016-08-04,54,False
2016-08-05,37,False
2016-08-06,7,False
2016-08-07,7,False
2016-08-08,32,False
2016-08-09,26,False
2016-08-10,35,False
2016-08-11,24,False
2016-08-12,22,False
2016-08-13,3,False
2016-08-14,3,False
2016-08-15,28,False
2016-08-16,27,False
2016-08-17,21,False
2016-08-18,33,False
2016-08-19,28,False
2016-08-20,10,False
2016-08-21,10,False
2016-08-22,20,False
2016-08-23,21,False
2016-08-24,17,False
2016-08-25,23,False
2016-08-26,23,False
2016-08-27,7,False
2016-08-28,16,False
2016-08-29,22,False
2016-08-30,33,False
2016-08-31,22,False
2016-09-01,17,False
2016-09-02,43,False
2016-09-03,13,False
2016-09-04,19,False
2016-09-05,20,False
2016-09-06,33,False
2016-09-07,14,False
2016-09-08,48,False
2016-09-09,46,False
2016-09-10,10,False
2016-09-11,6,False
