date,Vodafone,isPartial
2012-06-04,81,False
2012-06-05,80,False
2012-06-06,80,False
2012-06-07,84,False
2012-06-08,79,False
2012-06-09,74,False
2012-06-10,70,False
2012-06-11,87,False
2012-06-12,84,False
2012-06-13,84,False
2012-06-14,81,False
2012-06-15,82,False
2012-06-16,77,False
2012-06-17,72,False
2012-06-18,85,False
2012-06-19,83,False
2012-06-20,87,False
2012-06-21,81,False
2012-06-22,81,False
2012-06-23,74,False
2012-06-24,73,False
2012-06-25,86,False
2012-06-26,84,False
2012-06-27,81,False
2012-06-28,84,False
2012-06-29,80,False
2012-06-30,77,False
2012-07-01,77,False
2012-07-02,90,False
2012-07-03,91,False
2012-07-04,91,False
2012-07-05,89,False
2012-07-06,84,False
2012-07-07,77,False
2012-07-08,74,False
2012-07-09,91,False
2012-07-10,87,False
2012-07-11,84,False
2012-07-12,84,False
2012-07-13,84,False
2012-07-14,78,False
2012-07-15,77,False
2012-07-16,92,False
2012-07-17,85,False
2012-07-18,85,False
2012-07-19,86,False
2012-07-20,81,False
2012-07-21,77,False
2012-07-22,72,False
2012-07-23,86,False
2012-07-24,85,False
2012-07-25,82,False
2012-07-26,83,False
2012-07-27,78,False
2012-07-28,71,False
2012-07-29,72,False
2012-07-30,85,False
2012-07-31,83,False
2012-08-01,84,False
2012-08-02,80,False
2012-08-03,80,False
2012-08-04,77,False
2012-08-05,71,False
2012-08-06,86,False
2012-08-07,81,False
2012-08-08,80,False
2012-08-09,76,False
2012-08-10,75,False
2012-08-11,72,False
2012-08-12,67,False
2012-08-13,85,False
2012-08-14,77,False
2012-08-15,70,False
2012-08-16,80,False
2012-08-17,77,False
2012-08-18,73,False
2012-08-19,71,False
2012-08-20,78,False
2012-08-21,88,False
2012-08-22,83,False
2012-08-23,84,False
2012-08-24,76,False
2012-08-25,71,False
2012-08-26,70,False
2012-08-27,84,False
2012-08-28,81,False
2012-08-29,80,False
2012-08-30,79,False
2012-08-31,79,False
2012-09-01,75,False
2012-09-02,69,False
2012-09-03,90,False
2012-09-04,84,False
2012-09-05,82,False
2012-09-06,84,False
2012-09-07,82,False
2012-09-08,73,False
2012-09-09,67,False
2012-09-10,83,False
