date,Vodafone,isPartial
2013-06-29,77,False
2013-06-30,74,False
2013-07-01,92,False
2013-07-02,90,False
2013-07-03,88,False
2013-07-04,89,False
2013-07-05,82,False
2013-07-06,76,False
2013-07-07,71,False
2013-07-08,89,False
2013-07-09,87,False
2013-07-10,86,False
2013-07-11,85,False
2013-07-12,83,False
2013-07-13,77,False
2013-07-14,72,False
2013-07-15,93,False
2013-07-16,94,False
2013-07-17,93,False
2013-07-18,90,False
2013-07-19,90,False
2013-07-20,82,False
2013-07-21,77,False
2013-07-22,93,False
2013-07-23,89,False
2013-07-24,90,False
2013-07-25,88,False
2013-07-26,85,False
2013-07-27,76,False
2013-07-28,74,False
2013-07-29,91,False
2013-07-30,89,False
2013-07-31,89,False
2013-08-01,90,False
2013-08-02,87,False
2013-08-03,83,False
2013-08-04,74,False
2013-08-05,91,False
2013-08-06,93,False
2013-08-07,91,False
2013-08-08,90,False
2013-08-09,81,False
2013-08-10,76,False
2013-08-11,72,False
2013-08-12,91,False
2013-08-13,84,False
2013-08-14,82,False
2013-08-15,73,False
2013-08-16,79,False
2013-08-17,75,False
2013-08-18,70,False
2013-08-19,89,False
2013-08-20,87,False
2013-08-21,85,False
2013-08-22,82,False
2013-08-23,80,False
2013-08-24,77,False
2013-08-25,73,False
2013-08-26,85,False
2013-08-27,85,False
2013-08-28,85,False
2013-08-29,87,False
2013-08-30,86,False
2013-08-31,77,False
2013-09-01,71,False
2013-09-02,96,False
2013-09-03,93,False
2013-09-04,88,False
2013-09-05,85,False
2013-09-06,83,False
2013-09-07,78,False
2013-09-08,72,False
2013-09-09,83,False
2013-09-10,88,False
2013-09-11,92,False
2013-09-12,100,False
2013-09-13,92,False
2013-09-14,80,False
2013-09-15,75,False
2013-09-16,88,False
2013-09-17,83,False
2013-09-18,84,False
2013-09-19,88,False
2013-09-20,94,False
2013-09-21,79,False
2013-09-22,72,False
2013-09-23,88,False
2013-09-24,85,False
2013-09-25,83,False
2013-09-26,82,False
2013-09-27,83,False
2013-09-28,78,False
2013-09-29,76,False
2013-09-30,92,False
2013-10-01,87,False
2013-10-02,82,False
2013-10-03,83,False
2013-10-04,81,False
2013-10-05,75,False
2013-10-06,73,False
2013-10-07,86,False
2013-10-08,84,False
2013-10-09,81,False
2013-10-10,82,False
2013-10-11,80,False
2013-10-12,76,False
2013-10-13,71,False
2013-10-14,87,False
2013-10-15,82,False
2013-10-16,79,False
2013-10-17,81,False
2013-10-18,77,False
2013-10-19,74,False
2013-10-20,72,False
2013-10-21,87,False
2013-10-22,83,False
2013-10-23,81,False
2013-10-24,83,False
2013-10-25,86,False
2013-10-26,74,False
2013-10-27,72,False
2013-10-28,84,False
2013-10-29,82,False
2013-10-30,82,False
2013-10-31,83,False
2013-11-01,81,False
2013-11-02,77,False
2013-11-03,71,False
2013-11-04,84,False
2013-11-05,84,False
2013-11-06,82,False
2013-11-07,81,False
2013-11-08,79,False
2013-11-09,73,False
2013-11-10,68,False
2013-11-11,85,False
2013-11-12,82,False
2013-11-13,82,False
2013-11-14,80,False
2013-11-15,80,False
2013-11-16,73,False
2013-11-17,70,False
2013-11-18,85,False
2013-11-19,84,False
2013-11-20,81,False
2013-11-21,81,False
2013-11-22,77,False
2013-11-23,74,False
2013-11-24,74,False
2013-11-25,87,False
2013-11-26,82,False
2013-11-27,83,False
2013-11-28,83,False
2013-11-29,85,False
2013-11-30,78,False
2013-12-01,71,False
2013-12-02,86,False
2013-12-03,86,False
2013-12-04,83,False
2013-12-05,80,False
2013-12-06,81,False
2013-12-07,79,False
2013-12-08,73,False
2013-12-09,87,False
2013-12-10,84,False
2013-12-11,83,False
2013-12-12,81,False
2013-12-13,84,False
2013-12-14,76,False
2013-12-15,74,False
2013-12-16,88,False
2013-12-17,82,False
2013-12-18,83,False
2013-12-19,81,False
2013-12-20,80,False
2013-12-21,78,False
2013-12-22,74,False
2013-12-23,87,False
