date,Vodafone,isPartial
2015-12-26,78,False
2015-12-27,75,False
2015-12-28,97,False
2015-12-29,90,False
2015-12-30,88,False
2015-12-31,77,False
2016-01-01,69,False
2016-01-02,75,False
2016-01-03,65,False
2016-01-04,81,False
2016-01-05,78,False
2016-01-06,69,False
2016-01-07,78,False
2016-01-08,73,False
2016-01-09,67,False
2016-01-10,62,False
2016-01-11,76,False
2016-01-12,74,False
2016-01-13,72,False
2016-01-14,71,False
2016-01-15,71,False
2016-01-16,68,False
2016-01-17,59,False
2016-01-18,73,False
2016-01-19,73,False
2016-01-20,72,False
2016-01-21,72,False
2016-01-22,70,False
2016-01-23,62,False
2016-01-24,60,False
2016-01-25,74,False
2016-01-26,66,False
2016-01-27,70,False
2016-01-28,71,False
2016-01-29,69,False
2016-01-30,68,False
2016-01-31,63,False
2016-02-01,74,False
2016-02-02,66,False
2016-02-03,70,False
2016-02-04,70,False
2016-02-05,69,False
2016-02-06,65,False
2016-02-07,60,False
2016-02-08,75,False
2016-02-09,75,False
2016-02-10,69,False
2016-02-11,73,False
2016-02-12,69,False
2016-02-13,64,False
2016-02-14,57,False
2016-02-15,75,False
2016-02-16,70,False
2016-02-17,72,False
2016-02-18,67,False
2016-02-19,66,False
2016-02-20,67,False
2016-02-21,61,False
2016-02-22,72,False
2016-02-23,70,False
2016-02-24,68,False
2016-02-25,66,False
2016-02-26,66,False
2016-02-27,65,False
2016-02-28,61,False
2016-02-29,74,False
2016-03-01,70,False
2016-03-02,66,False
2016-03-03,68,False
2016-03-04,65,False
2016-03-05,64,False
2016-03-06,58,False
2016-03-07,74,False
2016-03-08,69,False
2016-03-09,100,False
2016-03-10,74,False
2016-03-11,69,False
2016-03-12,66,False
2016-03-13,61,False
2016-03-14,71,False
2016-03-15,67,False
2016-03-16,70,False
2016-03-17,68,False
2016-03-18,67,False
2016-03-19,68,False
2016-03-20,65,False
2016-03-21,78,False
2016-03-22,78,False
2016-03-23,75,False
2016-03-24,72,False
2016-03-25,67,False
2016-03-26,63,False
2016-03-27,59,False
2016-03-28,70,False
2016-03-29,75,False
2016-03-30,75,False
2016-03-31,78,False
2016-04-01,81,False
2016-04-02,70,False
2016-04-03,60,False
2016-04-04,76,False
2016-04-05,76,False
2016-04-06,73,False
2016-04-07,68,False
2016-04-08,68,False
2016-04-09,68,False
2016-04-10,69,False
2016-04-11,76,False
2016-04-12,69,False
2016-04-13,70,False
2016-04-14,66,False
2016-04-15,65,False
2016-04-16,61,False
2016-04-17,54,False
2016-04-18,69,False
2016-04-19,68,False
2016-04-20,66,False
2016-04-21,65,False
2016-04-22,63,False
2016-04-23,61,False
2016-04-24,55,False
2016-04-25,63,False
2016-04-26,64,False
2016-04-27,65,False
2016-04-28,64,False
2016-04-29,67,False
2016-04-30,61,False
2016-05-01,54,False
2016-05-02,63,False
2016-05-03,65,False
2016-05-04,65,False
2016-05-05,63,False
2016-05-06,63,False
2016-05-07,60,False
2016-05-08,54,False
2016-05-09,67,False
2016-05-10,69,False
2016-05-11,67,False
2016-05-12,66,False
2016-05-13,62,False
2016-05-14,57,False
2016-05-15,55,False
2016-05-16,64,False
2016-05-17,67,False
2016-05-18,63,False
2016-05-19,67,False
2016-05-20,64,False
2016-05-21,60,False
2016-05-22,55,False
2016-05-23,67,False
2016-05-24,66,False
2016-05-25,64,False
2016-05-26,65,False
2016-05-27,64,False
2016-05-28,58,False
2016-05-29,54,False
2016-05-30,67,False
2016-05-31,67,False
2016-06-01,66,False
2016-06-02,66,False
2016-06-03,63,False
2016-06-04,60,False
2016-06-05,53,False
2016-06-06,68,False
2016-06-07,64,False
2016-06-08,66,False
2016-06-09,68,False
2016-06-10,64,False
2016-06-11,59,False
2016-06-12,57,False
2016-06-13,67,False
2016-06-14,66,False
2016-06-15,68,False
2016-06-16,65,False
2016-06-17,64,False
2016-06-18,62,False
2016-06-19,59,False
2016-06-20,67,False
2016-06-21,69,False
2016-06-22,67,False
2016-06-23,64,False
2016-06-24,64,False
2016-06-25,60,False
2016-06-26,55,False
2016-06-27,68,False
2016-06-28,67,False
2016-06-29,69,False
2016-06-30,77,False
2016-07-01,73,False
2016-07-02,63,False
2016-07-03,58,False
2016-07-04,72,False
2016-07-05,72,False
2016-07-06,66,False
2016-07-07,66,False
2016-07-08,68,False
2016-07-09,63,False
2016-07-10,58,False
2016-07-11,75,False
2016-07-12,72,False
2016-07-13,68,False
2016-07-14,67,False
2016-07-15,67,False
2016-07-16,58,False
2016-07-17,60,False
2016-07-18,73,False
2016-07-19,73,False
2016-07-20,70,False
2016-07-21,72,False
2016-07-22,67,False
2016-07-23,66,False
2016-07-24,59,False
2016-07-25,71,False
2016-07-26,67,False
2016-07-27,70,False
2016-07-28,74,False
2016-07-29,70,False
2016-07-30,65,False
2016-07-31,59,False
2016-08-01,74,False
2016-08-02,74,False
2016-08-03,72,False
2016-08-04,71,False
2016-08-05,70,False
2016-08-06,62,False
2016-08-07,60,False
2016-08-08,69,False
2016-08-09,68,False
2016-08-10,67,False
2016-08-11,67,False
2016-08-12,64,False
2016-08-13,59,False
2016-08-14,55,False
2016-08-15,60,False
2016-08-16,67,False
2016-08-17,65,False
2016-08-18,65,False
2016-08-19,67,False
2016-08-20,63,False
2016-08-21,56,False
2016-08-22,71,False
2016-08-23,68,False
2016-08-24,64,False
2016-08-25,67,False
2016-08-26,66,False
2016-08-27,60,False
2016-08-28,58,False
2016-08-29,68,False
2016-08-30,71,False
2016-08-31,72,False
2016-09-01,71,False
2016-09-02,70,False
2016-09-03,66,False
2016-09-04,62,False
2016-09-05,73,False
2016-09-06,72,False
2016-09-07,78,False
2016-09-08,78,False
2016-09-09,84,False
2016-09-10,71,False
2016-09-11,65,False
