date,Vodafone,isPartial
2014-03-16,64,False
2014-03-17,80,False
2014-03-18,82,False
2014-03-19,81,False
2014-03-20,76,False
2014-03-21,74,False
2014-03-22,68,False
2014-03-23,65,False
2014-03-24,81,False
2014-03-25,81,False
2014-03-26,74,False
2014-03-27,75,False
2014-03-28,73,False
2014-03-29,67,False
2014-03-30,63,False
2014-03-31,77,False
2014-04-01,76,False
2014-04-02,75,False
2014-04-03,74,False
2014-04-04,73,False
2014-04-05,69,False
2014-04-06,64,False
2014-04-07,82,False
2014-04-08,79,False
2014-04-09,74,False
2014-04-10,79,False
2014-04-11,86,False
2014-04-12,73,False
2014-04-13,66,False
2014-04-14,86,False
2014-04-15,83,False
2014-04-16,79,False
2014-04-17,75,False
2014-04-18,76,False
2014-04-19,69,False
2014-04-20,64,False
2014-04-21,75,False
2014-04-22,86,False
2014-04-23,81,False
2014-04-24,77,False
2014-04-25,75,False
2014-04-26,72,False
2014-04-27,64,False
2014-04-28,83,False
2014-04-29,78,False
2014-04-30,76,False
2014-05-01,72,False
2014-05-02,77,False
2014-05-03,71,False
2014-05-04,65,False
2014-05-05,84,False
2014-05-06,81,False
2014-05-07,80,False
2014-05-08,77,False
2014-05-09,78,False
2014-05-10,70,False
2014-05-11,65,False
2014-05-12,80,False
2014-05-13,77,False
2014-05-14,75,False
2014-05-15,75,False
2014-05-16,73,False
2014-05-17,66,False
2014-05-18,63,False
2014-05-19,80,False
2014-05-20,79,False
2014-05-21,76,False
2014-05-22,75,False
2014-05-23,75,False
2014-05-24,70,False
2014-05-25,63,False
2014-05-26,80,False
2014-05-27,76,False
2014-05-28,74,False
2014-05-29,74,False
2014-05-30,75,False
2014-05-31,69,False
2014-06-01,66,False
2014-06-02,78,False
2014-06-03,81,False
2014-06-04,79,False
2014-06-05,82,False
2014-06-06,81,False
2014-06-07,75,False
2014-06-08,65,False
2014-06-09,79,False
2014-06-10,77,False
2014-06-11,77,False
2014-06-12,77,False
2014-06-13,79,False
2014-06-14,70,False
2014-06-15,68,False
2014-06-16,80,False
2014-06-17,83,False
2014-06-18,75,False
2014-06-19,88,False
2014-06-20,78,False
2014-06-21,74,False
2014-06-22,70,False
2014-06-23,87,False
2014-06-24,84,False
2014-06-25,78,False
2014-06-26,81,False
2014-06-27,78,False
2014-06-28,77,False
2014-06-29,69,False
2014-06-30,93,False
2014-07-01,86,False
2014-07-02,84,False
2014-07-03,82,False
2014-07-04,81,False
2014-07-05,77,False
2014-07-06,71,False
2014-07-07,91,False
2014-07-08,86,False
2014-07-09,82,False
2014-07-10,81,False
2014-07-11,83,False
2014-07-12,78,False
2014-07-13,70,False
2014-07-14,89,False
2014-07-15,87,False
2014-07-16,88,False
2014-07-17,83,False
2014-07-18,82,False
2014-07-19,82,False
2014-07-20,74,False
2014-07-21,94,False
2014-07-22,87,False
2014-07-23,84,False
2014-07-24,82,False
2014-07-25,83,False
2014-07-26,76,False
2014-07-27,73,False
2014-07-28,87,False
2014-07-29,80,False
2014-07-30,82,False
2014-07-31,84,False
2014-08-01,84,False
2014-08-02,77,False
2014-08-03,71,False
2014-08-04,90,False
2014-08-05,84,False
2014-08-06,86,False
2014-08-07,90,False
2014-08-08,80,False
2014-08-09,77,False
2014-08-10,70,False
2014-08-11,82,False
2014-08-12,81,False
2014-08-13,80,False
2014-08-14,79,False
2014-08-15,71,False
2014-08-16,72,False
2014-08-17,67,False
2014-08-18,85,False
2014-08-19,84,False
2014-08-20,79,False
2014-08-21,80,False
2014-08-22,77,False
2014-08-23,74,False
2014-08-24,69,False
2014-08-25,82,False
2014-08-26,81,False
2014-08-27,79,False
2014-08-28,78,False
2014-08-29,79,False
2014-08-30,73,False
2014-08-31,68,False
2014-09-01,90,False
2014-09-02,83,False
2014-09-03,80,False
2014-09-04,80,False
2014-09-05,78,False
2014-09-06,74,False
2014-09-07,71,False
2014-09-08,85,False
2014-09-09,93,False
2014-09-10,98,False
2014-09-11,90,False
2014-09-12,100,False
2014-09-13,85,False
2014-09-14,78,False
2014-09-15,100,False
2014-09-16,89,False
2014-09-17,86,False
2014-09-18,89,False
2014-09-19,99,False
2014-09-20,88,False
2014-09-21,78,False
2014-09-22,95,False
2014-09-23,89,False
2014-09-24,89,False
2014-09-25,88,False
2014-09-26,93,False
2014-09-27,84,False
2014-09-28,74,False
2014-09-29,92,False
2014-09-30,90,False
2014-10-01,92,False
2014-10-02,80,False
2014-10-03,80,False
2014-10-04,75,False
2014-10-05,70,False
2014-10-06,92,False
2014-10-07,86,False
2014-10-08,87,False
2014-10-09,84,False
2014-10-10,85,False
2014-10-11,78,False
2014-10-12,72,False
2014-10-13,89,False
2014-10-14,84,False
2014-10-15,80,False
2014-10-16,84,False
2014-10-17,78,False
2014-10-18,79,False
2014-10-19,72,False
2014-10-20,84,False
2014-10-21,83,False
2014-10-22,81,False
2014-10-23,77,False
2014-10-24,80,False
2014-10-25,72,False
2014-10-26,70,False
2014-10-27,87,False
2014-10-28,84,False
2014-10-29,82,False
2014-10-30,80,False
2014-10-31,78,False
2014-11-01,75,False
2014-11-02,70,False
2014-11-03,89,False
2014-11-04,84,False
2014-11-05,82,False
2014-11-06,82,False
2014-11-07,82,False
2014-11-08,72,False
2014-11-09,69,False
2014-11-10,88,False
2014-11-11,89,False
2014-11-12,85,False
2014-11-13,81,False
2014-11-14,77,False
2014-11-15,82,False
2014-11-16,72,False
2014-11-17,87,False
2014-11-18,81,False
2014-11-19,86,False
2014-11-20,80,False
2014-11-21,82,False
2014-11-22,75,False
2014-11-23,69,False
2014-11-24,84,False
2014-11-25,86,False
2014-11-26,82,False
2014-11-27,87,False
2014-11-28,86,False
