date,Vodafone,isPartial
2013-02-19,92,False
2013-02-20,90,False
2013-02-21,89,False
2013-02-22,87,False
2013-02-23,83,False
2013-02-24,75,False
2013-02-25,88,False
2013-02-26,86,False
2013-02-27,86,False
2013-02-28,90,False
2013-03-01,85,False
2013-03-02,80,False
2013-03-03,76,False
2013-03-04,92,False
2013-03-05,87,False
2013-03-06,86,False
2013-03-07,86,False
2013-03-08,87,False
2013-03-09,79,False
2013-03-10,76,False
2013-03-11,87,False
2013-03-12,85,False
2013-03-13,83,False
2013-03-14,84,False
2013-03-15,84,False
2013-03-16,79,False
2013-03-17,73,False
2013-03-18,89,False
2013-03-19,87,False
2013-03-20,82,False
2013-03-21,86,False
2013-03-22,85,False
2013-03-23,80,False
2013-03-24,76,False
2013-03-25,89,False
2013-03-26,88,False
2013-03-27,85,False
2013-03-28,85,False
2013-03-29,81,False
2013-03-30,77,False
2013-03-31,72,False
2013-04-01,78,False
2013-04-02,88,False
2013-04-03,86,False
2013-04-04,85,False
2013-04-05,80,False
2013-04-06,74,False
2013-04-07,70,False
2013-04-08,89,False
2013-04-09,82,False
2013-04-10,81,False
2013-04-11,79,False
2013-04-12,83,False
2013-04-13,73,False
2013-04-14,70,False
2013-04-15,84,False
2013-04-16,82,False
2013-04-17,81,False
2013-04-18,82,False
2013-04-19,77,False
2013-04-20,72,False
2013-04-21,71,False
2013-04-22,86,False
2013-04-23,79,False
2013-04-24,76,False
2013-04-25,73,False
2013-04-26,81,False
2013-04-27,77,False
2013-04-28,69,False
2013-04-29,87,False
2013-04-30,78,False
2013-05-01,74,False
2013-05-02,81,False
2013-05-03,79,False
2013-05-04,72,False
2013-05-05,67,False
2013-05-06,88,False
2013-05-07,86,False
2013-05-08,82,False
2013-05-09,84,False
2013-05-10,82,False
2013-05-11,79,False
2013-05-12,75,False
2013-05-13,88,False
2013-05-14,86,False
2013-05-15,85,False
2013-05-16,85,False
2013-05-17,81,False
2013-05-18,76,False
2013-05-19,72,False
2013-05-20,86,False
2013-05-21,88,False
2013-05-22,86,False
2013-05-23,82,False
2013-05-24,86,False
2013-05-25,78,False
2013-05-26,73,False
2013-05-27,89,False
2013-05-28,86,False
2013-05-29,82,False
2013-05-30,85,False
2013-05-31,85,False
2013-06-01,77,False
2013-06-02,67,False
2013-06-03,82,False
2013-06-04,82,False
2013-06-05,80,False
2013-06-06,76,False
2013-06-07,77,False
2013-06-08,74,False
2013-06-09,66,False
2013-06-10,82,False
2013-06-11,82,False
2013-06-12,89,False
2013-06-13,80,False
2013-06-14,78,False
2013-06-15,74,False
2013-06-16,70,False
2013-06-17,84,False
2013-06-18,83,False
2013-06-19,81,False
2013-06-20,83,False
2013-06-21,80,False
2013-06-22,76,False
2013-06-23,70,False
2013-06-24,87,False
2013-06-25,88,False
2013-06-26,85,False
2013-06-27,82,False
2013-06-28,82,False
2013-06-29,77,False
2013-06-30,74,False
2013-07-01,91,False
2013-07-02,90,False
2013-07-03,84,False
2013-07-04,90,False
2013-07-05,82,False
2013-07-06,77,False
2013-07-07,72,False
2013-07-08,90,False
2013-07-09,86,False
2013-07-10,85,False
2013-07-11,84,False
2013-07-12,83,False
2013-07-13,77,False
2013-07-14,71,False
2013-07-15,92,False
2013-07-16,93,False
2013-07-17,91,False
2013-07-18,89,False
2013-07-19,91,False
2013-07-20,81,False
2013-07-21,77,False
2013-07-22,96,False
2013-07-23,92,False
2013-07-24,90,False
2013-07-25,85,False
2013-07-26,83,False
2013-07-27,74,False
2013-07-28,72,False
2013-07-29,89,False
2013-07-30,88,False
2013-07-31,88,False
2013-08-01,91,False
2013-08-02,88,False
2013-08-03,80,False
2013-08-04,74,False
2013-08-05,92,False
2013-08-06,94,False
2013-08-07,93,False
2013-08-08,91,False
2013-08-09,83,False
2013-08-10,75,False
2013-08-11,74,False
2013-08-12,88,False
2013-08-13,85,False
2013-08-14,81,False
2013-08-15,71,False
2013-08-16,81,False
2013-08-17,74,False
2013-08-18,70,False
2013-08-19,90,False
2013-08-20,84,False
2013-08-21,85,False
2013-08-22,81,False
2013-08-23,79,False
2013-08-24,75,False
2013-08-25,73,False
2013-08-26,83,False
2013-08-27,87,False
2013-08-28,84,False
2013-08-29,84,False
2013-08-30,83,False
2013-08-31,76,False
2013-09-01,71,False
2013-09-02,95,False
2013-09-03,92,False
2013-09-04,86,False
2013-09-05,86,False
2013-09-06,82,False
2013-09-07,79,False
2013-09-08,74,False
2013-09-09,81,False
2013-09-10,88,False
2013-09-11,92,False
2013-09-12,100,False
2013-09-13,91,False
2013-09-14,79,False
2013-09-15,76,False
2013-09-16,87,False
2013-09-17,83,False
2013-09-18,85,False
2013-09-19,88,False
2013-09-20,94,False
2013-09-21,79,False
2013-09-22,71,False
2013-09-23,88,False
2013-09-24,84,False
2013-09-25,81,False
2013-09-26,85,False
2013-09-27,80,False
2013-09-28,80,False
2013-09-29,75,False
2013-09-30,90,False
2013-10-01,89,False
2013-10-02,83,False
2013-10-03,83,False
2013-10-04,81,False
2013-10-05,75,False
2013-10-06,73,False
2013-10-07,86,False
2013-10-08,83,False
2013-10-09,82,False
2013-10-10,83,False
2013-10-11,80,False
2013-10-12,74,False
2013-10-13,70,False
2013-10-14,82,False
2013-10-15,79,False
