date,Vodafone,isPartial
2015-08-18,87,False
2015-08-19,87,False
2015-08-20,85,False
2015-08-21,82,False
2015-08-22,79,False
2015-08-23,70,False
2015-08-24,85,False
2015-08-25,84,False
2015-08-26,83,False
2015-08-27,81,False
2015-08-28,81,False
2015-08-29,72,False
2015-08-30,68,False
2015-08-31,89,False
2015-09-01,88,False
2015-09-02,84,False
2015-09-03,84,False
2015-09-04,80,False
2015-09-05,75,False
2015-09-06,69,False
2015-09-07,90,False
2015-09-08,82,False
2015-09-09,82,False
2015-09-10,86,False
2015-09-11,81,False
2015-09-12,78,False
2015-09-13,70,False
2015-09-14,92,False
2015-09-15,86,False
2015-09-16,86,False
2015-09-17,82,False
2015-09-18,81,False
2015-09-19,78,False
2015-09-20,68,False
2015-09-21,87,False
2015-09-22,85,False
2015-09-23,82,False
2015-09-24,80,False
2015-09-25,83,False
2015-09-26,75,False
2015-09-27,70,False
2015-09-28,88,False
2015-09-29,85,False
2015-09-30,86,False
2015-10-01,83,False
2015-10-02,82,False
2015-10-03,77,False
2015-10-04,68,False
2015-10-05,89,False
2015-10-06,86,False
2015-10-07,84,False
2015-10-08,82,False
2015-10-09,85,False
2015-10-10,76,False
2015-10-11,72,False
2015-10-12,83,False
2015-10-13,82,False
2015-10-14,85,False
2015-10-15,82,False
2015-10-16,82,False
2015-10-17,76,False
2015-10-18,69,False
2015-10-19,87,False
2015-10-20,83,False
2015-10-21,81,False
2015-10-22,77,False
2015-10-23,79,False
2015-10-24,76,False
2015-10-25,67,False
2015-10-26,81,False
2015-10-27,80,False
2015-10-28,82,False
2015-10-29,81,False
2015-10-30,79,False
2015-10-31,75,False
2015-11-01,67,False
2015-11-02,87,False
2015-11-03,79,False
2015-11-04,81,False
2015-11-05,83,False
2015-11-06,80,False
2015-11-07,75,False
2015-11-08,70,False
2015-11-09,87,False
2015-11-10,81,False
2015-11-11,81,False
2015-11-12,80,False
2015-11-13,76,False
2015-11-14,69,False
2015-11-15,70,False
2015-11-16,87,False
2015-11-17,82,False
2015-11-18,79,False
2015-11-19,82,False
2015-11-20,83,False
2015-11-21,76,False
2015-11-22,71,False
2015-11-23,88,False
2015-11-24,80,False
2015-11-25,80,False
2015-11-26,84,False
2015-11-27,86,False
2015-11-28,77,False
2015-11-29,72,False
2015-11-30,87,False
2015-12-01,86,False
2015-12-02,85,False
2015-12-03,83,False
2015-12-04,82,False
2015-12-05,77,False
2015-12-06,71,False
2015-12-07,86,False
2015-12-08,80,False
2015-12-09,82,False
2015-12-10,80,False
2015-12-11,81,False
2015-12-12,75,False
2015-12-13,71,False
2015-12-14,84,False
2015-12-15,82,False
2015-12-16,81,False
2015-12-17,79,False
2015-12-18,82,False
2015-12-19,79,False
2015-12-20,70,False
2015-12-21,87,False
2015-12-22,85,False
2015-12-23,85,False
2015-12-24,81,False
2015-12-25,82,False
2015-12-26,80,False
2015-12-27,76,False
2015-12-28,97,False
2015-12-29,92,False
2015-12-30,90,False
2015-12-31,74,False
2016-01-01,69,False
2016-01-02,74,False
2016-01-03,64,False
2016-01-04,82,False
2016-01-05,78,False
2016-01-06,71,False
2016-01-07,76,False
2016-01-08,71,False
2016-01-09,69,False
2016-01-10,60,False
2016-01-11,74,False
2016-01-12,71,False
2016-01-13,70,False
2016-01-14,71,False
2016-01-15,70,False
2016-01-16,67,False
2016-01-17,60,False
2016-01-18,72,False
2016-01-19,70,False
2016-01-20,71,False
2016-01-21,72,False
2016-01-22,71,False
2016-01-23,63,False
2016-01-24,61,False
2016-01-25,74,False
2016-01-26,68,False
2016-01-27,71,False
2016-01-28,71,False
2016-01-29,67,False
2016-01-30,68,False
2016-01-31,62,False
2016-02-01,75,False
2016-02-02,67,False
2016-02-03,69,False
2016-02-04,69,False
2016-02-05,67,False
2016-02-06,65,False
2016-02-07,60,False
2016-02-08,76,False
2016-02-09,74,False
2016-02-10,69,False
2016-02-11,73,False
2016-02-12,69,False
2016-02-13,67,False
2016-02-14,59,False
2016-02-15,76,False
2016-02-16,70,False
2016-02-17,71,False
2016-02-18,68,False
2016-02-19,67,False
2016-02-20,65,False
2016-02-21,61,False
2016-02-22,72,False
2016-02-23,72,False
2016-02-24,67,False
2016-02-25,68,False
2016-02-26,68,False
2016-02-27,65,False
2016-02-28,61,False
2016-02-29,71,False
2016-03-01,69,False
2016-03-02,65,False
2016-03-03,67,False
2016-03-04,66,False
2016-03-05,65,False
2016-03-06,59,False
2016-03-07,75,False
2016-03-08,71,False
2016-03-09,100,False
2016-03-10,75,False
2016-03-11,70,False
2016-03-12,64,False
2016-03-13,58,False
2016-03-14,70,False
2016-03-15,72,False
2016-03-16,70,False
2016-03-17,69,False
2016-03-18,68,False
2016-03-19,68,False
2016-03-20,64,False
2016-03-21,78,False
2016-03-22,79,False
2016-03-23,75,False
2016-03-24,71,False
2016-03-25,68,False
2016-03-26,64,False
2016-03-27,59,False
2016-03-28,70,False
2016-03-29,75,False
2016-03-30,76,False
2016-03-31,82,False
2016-04-01,82,False
2016-04-02,71,False
2016-04-03,61,False
2016-04-04,76,False
2016-04-05,75,False
2016-04-06,72,False
2016-04-07,70,False
2016-04-08,69,False
2016-04-09,67,False
2016-04-10,70,False
2016-04-11,77,False
2016-04-12,70,False
2016-04-13,69,False
2016-04-14,66,False
2016-04-15,67,False
2016-04-16,61,False
2016-04-17,54,False
2016-04-18,67,False
2016-04-19,68,False
2016-04-20,64,False
2016-04-21,65,False
2016-04-22,67,False
2016-04-23,60,False
2016-04-24,55,False
2016-04-25,63,False
2016-04-26,65,False
2016-04-27,65,False
2016-04-28,64,False
2016-04-29,64,False
2016-04-30,60,False
2016-05-01,53,False
2016-05-02,64,False
2016-05-03,64,False
2016-05-04,66,False
