date,Vodafone,isPartial
2017-10-06,89,False
2017-10-07,82,False
2017-10-08,76,False
2017-10-09,91,False
2017-10-10,88,False
2017-10-11,89,False
2017-10-12,86,False
2017-10-13,85,False
2017-10-14,81,False
2017-10-15,75,False
2017-10-16,95,False
2017-10-17,86,False
2017-10-18,89,False
2017-10-19,86,False
2017-10-20,85,False
2017-10-21,79,False
2017-10-22,75,False
2017-10-23,92,False
2017-10-24,89,False
2017-10-25,89,False
2017-10-26,90,False
2017-10-27,95,False
2017-10-28,85,False
2017-10-29,79,False
2017-10-30,91,False
2017-10-31,87,False
2017-11-01,88,False
2017-11-02,93,False
2017-11-03,99,False
2017-11-04,88,False
2017-11-05,81,False
2017-11-06,98,False
2017-11-07,95,False
2017-11-08,90,False
2017-11-09,90,False
2017-11-10,97,False
2017-11-11,87,False
2017-11-12,78,False
2017-11-13,88,False
2017-11-14,92,False
2017-11-15,88,False
2017-11-16,88,False
2017-11-17,86,False
2017-11-18,79,False
2017-11-19,76,False
2017-11-20,95,False
2017-11-21,89,False
2017-11-22,89,False
2017-11-23,95,False
2017-11-24,91,False
2017-11-25,82,False
2017-11-26,75,False
2017-11-27,93,False
2017-11-28,91,False
2017-11-29,86,False
2017-11-30,90,False
2017-12-01,89,False
2017-12-02,85,False
2017-12-03,78,False
2017-12-04,94,False
2017-12-05,87,False
2017-12-06,87,False
2017-12-07,88,False
2017-12-08,82,False
2017-12-09,79,False
2017-12-10,75,False
2017-12-11,92,False
2017-12-12,87,False
2017-12-13,89,False
2017-12-14,84,False
2017-12-15,88,False
2017-12-16,79,False
2017-12-17,72,False
2017-12-18,88,False
2017-12-19,93,False
2017-12-20,88,False
2017-12-21,91,False
2017-12-22,87,False
2017-12-23,80,False
2017-12-24,68,False
2017-12-25,84,False
2017-12-26,88,False
2017-12-27,100,False
2017-12-28,94,False
2017-12-29,97,False
2017-12-30,83,False
2017-12-31,70,False
2018-01-01,79,False
2018-01-02,100,False
2018-01-03,95,False
2018-01-04,94,False
2018-01-05,88,False
2018-01-06,78,False
2018-01-07,77,False
2018-01-08,92,False
2018-01-09,91,False
2018-01-10,88,False
2018-01-11,88,False
2018-01-12,86,False
2018-01-13,80,False
2018-01-14,72,False
2018-01-15,90,False
2018-01-16,87,False
2018-01-17,86,False
2018-01-18,85,False
2018-01-19,87,False
2018-01-20,77,False
2018-01-21,72,False
2018-01-22,91,False
2018-01-23,90,False
2018-01-24,83,False
2018-01-25,85,False
2018-01-26,77,False
2018-01-27,75,False
2018-01-28,68,False
2018-01-29,85,False
2018-01-30,84,False
2018-01-31,84,False
2018-02-01,89,False
2018-02-02,81,False
2018-02-03,79,False
2018-02-04,71,False
2018-02-05,84,False
2018-02-06,83,False
2018-02-07,82,False
2018-02-08,82,False
2018-02-09,80,False
2018-02-10,75,False
2018-02-11,68,False
2018-02-12,88,False
2018-02-13,83,False
2018-02-14,80,False
2018-02-15,86,False
2018-02-16,83,False
2018-02-17,77,False
2018-02-18,70,False
2018-02-19,86,False
2018-02-20,86,False
2018-02-21,86,False
2018-02-22,88,False
2018-02-23,81,False
2018-02-24,82,False
2018-02-25,71,False
2018-02-26,90,False
2018-02-27,88,False
2018-02-28,88,False
2018-03-01,88,False
2018-03-02,81,False
2018-03-03,82,False
2018-03-04,72,False
2018-03-05,88,False
2018-03-06,82,False
2018-03-07,85,False
2018-03-08,82,False
2018-03-09,84,False
2018-03-10,80,False
2018-03-11,70,False
2018-03-12,81,False
2018-03-13,83,False
2018-03-14,80,False
2018-03-15,85,False
2018-03-16,81,False
2018-03-17,75,False
2018-03-18,70,False
2018-03-19,82,False
2018-03-20,81,False
2018-03-21,79,False
2018-03-22,82,False
2018-03-23,80,False
2018-03-24,74,False
2018-03-25,70,False
2018-03-26,81,False
2018-03-27,79,False
2018-03-28,86,False
2018-03-29,81,False
2018-03-30,79,False
2018-03-31,73,False
2018-04-01,65,False
2018-04-02,76,False
2018-04-03,86,False
2018-04-04,82,False
2018-04-05,82,False
2018-04-06,78,False
2018-04-07,74,False
2018-04-08,68,False
2018-04-09,81,False
2018-04-10,78,False
2018-04-11,78,False
2018-04-12,79,False
2018-04-13,77,False
2018-04-14,68,False
2018-04-15,63,False
2018-04-16,78,False
2018-04-17,76,False
2018-04-18,75,False
2018-04-19,73,False
2018-04-20,73,False
2018-04-21,70,False
2018-04-22,63,False
2018-04-23,79,False
2018-04-24,80,False
2018-04-25,77,False
2018-04-26,79,False
2018-04-27,78,False
2018-04-28,74,False
2018-04-29,64,False
2018-04-30,80,False
2018-05-01,72,False
2018-05-02,82,False
2018-05-03,75,False
2018-05-04,79,False
2018-05-05,70,False
2018-05-06,62,False
2018-05-07,79,False
2018-05-08,81,False
2018-05-09,81,False
2018-05-10,76,False
2018-05-11,78,False
2018-05-12,69,False
2018-05-13,63,False
2018-05-14,80,False
2018-05-15,84,False
2018-05-16,81,False
2018-05-17,76,False
2018-05-18,74,False
2018-05-19,70,False
2018-05-20,62,False
2018-05-21,77,False
2018-05-22,78,False
2018-05-23,78,False
2018-05-24,77,False
2018-05-25,78,False
2018-05-26,71,False
2018-05-27,60,False
2018-05-28,80,False
2018-05-29,79,False
2018-05-30,78,False
2018-05-31,78,False
2018-06-01,75,False
2018-06-02,70,False
2018-06-03,67,False
2018-06-04,82,False
2018-06-05,84,False
2018-06-06,82,False
2018-06-07,81,False
2018-06-08,77,False
2018-06-09,69,False
2018-06-10,64,False
2018-06-11,82,False
2018-06-12,81,False
2018-06-13,84,False
2018-06-14,77,False
2018-06-15,74,False
2018-06-16,68,False
2018-06-17,65,False
2018-06-18,86,False
2018-06-19,83,False
2018-06-20,79,False
2018-06-21,76,False
2018-06-22,81,False
2018-06-23,68,False
