date,Vodafone,isPartial
2011-01-01,67,False
2011-01-02,70,False
2011-01-03,82,False
2011-01-04,78,False
2011-01-05,74,False
2011-01-06,67,False
2011-01-07,74,False
2011-01-08,68,False
2011-01-09,66,False
2011-01-10,78,False
2011-01-11,76,False
2011-01-12,72,False
2011-01-13,73,False
2011-01-14,71,False
2011-01-15,66,False
2011-01-16,64,False
2011-01-17,77,False
2011-01-18,72,False
2011-01-19,71,False
2011-01-20,74,False
2011-01-21,71,False
2011-01-22,68,False
2011-01-23,66,False
2011-01-24,75,False
2011-01-25,76,False
2011-01-26,70,False
2011-01-27,76,False
2011-01-28,72,False
2011-01-29,68,False
2011-01-30,65,False
2011-01-31,76,False
2011-02-01,72,False
2011-02-02,72,False
2011-02-03,72,False
2011-02-04,72,False
2011-02-05,65,False
2011-02-06,64,False
2011-02-07,78,False
2011-02-08,74,False
2011-02-09,72,False
2011-02-10,75,False
2011-02-11,81,False
2011-02-12,73,False
2011-02-13,68,False
2011-02-14,80,False
2011-02-15,80,False
2011-02-16,79,False
2011-02-17,78,False
2011-02-18,74,False
2011-02-19,68,False
2011-02-20,71,False
2011-02-21,82,False
2011-02-22,76,False
2011-02-23,78,False
2011-02-24,75,False
2011-02-25,73,False
2011-02-26,70,False
2011-02-27,71,False
2011-02-28,100,False
2011-03-01,84,False
2011-03-02,76,False
2011-03-03,74,False
2011-03-04,70,False
2011-03-05,64,False
2011-03-06,65,False
2011-03-07,77,False
2011-03-08,72,False
2011-03-09,75,False
2011-03-10,72,False
2011-03-11,64,False
2011-03-12,61,False
2011-03-13,59,False
2011-03-14,70,False
2011-03-15,71,False
2011-03-16,69,False
2011-03-17,65,False
2011-03-18,64,False
2011-03-19,62,False
2011-03-20,59,False
2011-03-21,73,False
2011-03-22,71,False
2011-03-23,66,False
2011-03-24,67,False
2011-03-25,67,False
2011-03-26,64,False
2011-03-27,59,False
2011-03-28,72,False
2011-03-29,68,False
2011-03-30,67,False
2011-03-31,68,False
2011-04-01,64,False
2011-04-02,59,False
2011-04-03,59,False
2011-04-04,68,False
2011-04-05,68,False
2011-04-06,69,False
2011-04-07,66,False
2011-04-08,65,False
2011-04-09,62,False
2011-04-10,58,False
2011-04-11,68,False
2011-04-12,66,False
2011-04-13,67,False
2011-04-14,68,False
2011-04-15,66,False
2011-04-16,56,False
2011-04-17,60,False
2011-04-18,68,False
2011-04-19,67,False
2011-04-20,64,False
2011-04-21,62,False
2011-04-22,57,False
2011-04-23,57,False
2011-04-24,63,False
2011-04-25,60,False
2011-04-26,71,False
2011-04-27,67,False
2011-04-28,68,False
2011-04-29,66,False
2011-04-30,61,False
2011-05-01,57,False
2011-05-02,66,False
2011-05-03,68,False
2011-05-04,69,False
2011-05-05,68,False
2011-05-06,65,False
2011-05-07,63,False
2011-05-08,60,False
2011-05-09,73,False
2011-05-10,72,False
2011-05-11,70,False
2011-05-12,70,False
2011-05-13,66,False
2011-05-14,65,False
2011-05-15,63,False
2011-05-16,74,False
2011-05-17,70,False
2011-05-18,70,False
2011-05-19,71,False
2011-05-20,66,False
2011-05-21,64,False
2011-05-22,63,False
2011-05-23,72,False
2011-05-24,69,False
2011-05-25,68,False
2011-05-26,68,False
2011-05-27,71,False
2011-05-28,64,False
2011-05-29,61,False
2011-05-30,74,False
2011-05-31,71,False
2011-06-01,74,False
2011-06-02,69,False
2011-06-03,68,False
2011-06-04,67,False
2011-06-05,65,False
2011-06-06,74,False
2011-06-07,73,False
2011-06-08,74,False
2011-06-09,73,False
2011-06-10,70,False
2011-06-11,66,False
2011-06-12,61,False
2011-06-13,74,False
2011-06-14,74,False
2011-06-15,73,False
2011-06-16,75,False
2011-06-17,74,False
2011-06-18,67,False
2011-06-19,68,False
2011-06-20,79,False
2011-06-21,75,False
2011-06-22,73,False
2011-06-23,73,False
2011-06-24,72,False
2011-06-25,66,False
2011-06-26,65,False
2011-06-27,80,False
2011-06-28,76,False
2011-06-29,78,False
2011-06-30,77,False
2011-07-01,75,False
2011-07-02,70,False
2011-07-03,69,False
2011-07-04,85,False
2011-07-05,77,False
2011-07-06,74,False
2011-07-07,74,False
2011-07-08,71,False
2011-07-09,65,False
2011-07-10,64,False
2011-07-11,77,False
2011-07-12,75,False
2011-07-13,72,False
2011-07-14,72,False
2011-07-15,72,False
2011-07-16,69,False
2011-07-17,67,False
2011-07-18,80,False
2011-07-19,76,False
2011-07-20,76,False
2011-07-21,73,False
2011-07-22,71,False
2011-07-23,64,False
2011-07-24,63,False
2011-07-25,74,False
2011-07-26,74,False
2011-07-27,75,False
2011-07-28,74,False
2011-07-29,73,False
2011-07-30,66,False
2011-07-31,65,False
2011-08-01,79,False
2011-08-02,74,False
2011-08-03,72,False
2011-08-04,73,False
2011-08-05,71,False
2011-08-06,64,False
2011-08-07,64,False
2011-08-08,75,False
2011-08-09,69,False
2011-08-10,68,False
2011-08-11,70,False
2011-08-12,71,False
2011-08-13,63,False
2011-08-14,61,False
2011-08-15,65,False
2011-08-16,73,False
2011-08-17,72,False
2011-08-18,67,False
2011-08-19,68,False
2011-08-20,63,False
2011-08-21,59,False
2011-08-22,68,False
2011-08-23,68,False
2011-08-24,72,False
2011-08-25,68,False
2011-08-26,71,False
2011-08-27,65,False
2011-08-28,64,False
2011-08-29,75,False
2011-08-30,73,False
2011-08-31,72,False
2011-09-01,71,False
2011-09-02,71,False
2011-09-03,68,False
2011-09-04,65,False
2011-09-05,81,False
2011-09-06,75,False
2011-09-07,75,False
2011-09-08,71,False
2011-09-09,69,False
2011-09-10,63,False
2011-09-11,60,False
2011-09-12,74,False
2011-09-13,72,False
2011-09-14,73,False
2011-09-15,72,False
2011-09-16,71,False
2011-09-17,66,False
2011-09-18,62,False
