date,Vodafone,isPartial
2012-10-12,86,False
2012-10-13,83,False
2012-10-14,77,False
2012-10-15,92,False
2012-10-16,91,False
2012-10-17,89,False
2012-10-18,87,False
2012-10-19,84,False
2012-10-20,79,False
2012-10-21,75,False
2012-10-22,90,False
2012-10-23,88,False
2012-10-24,83,False
2012-10-25,88,False
2012-10-26,86,False
2012-10-27,80,False
2012-10-28,80,False
2012-10-29,89,False
2012-10-30,87,False
2012-10-31,86,False
2012-11-01,85,False
2012-11-02,88,False
2012-11-03,83,False
2012-11-04,81,False
2012-11-05,97,False
2012-11-06,94,False
2012-11-07,92,False
2012-11-08,86,False
2012-11-09,84,False
2012-11-10,80,False
2012-11-11,76,False
2012-11-12,95,False
2012-11-13,86,False
2012-11-14,87,False
2012-11-15,87,False
2012-11-16,84,False
2012-11-17,78,False
2012-11-18,80,False
2012-11-19,98,False
2012-11-20,91,False
2012-11-21,92,False
2012-11-22,92,False
2012-11-23,89,False
2012-11-24,75,False
2012-11-25,75,False
2012-11-26,90,False
2012-11-27,88,False
2012-11-28,88,False
2012-11-29,88,False
2012-11-30,86,False
2012-12-01,80,False
2012-12-02,77,False
2012-12-03,91,False
2012-12-04,85,False
2012-12-05,84,False
2012-12-06,83,False
2012-12-07,86,False
2012-12-08,79,False
2012-12-09,75,False
2012-12-10,90,False
2012-12-11,87,False
2012-12-12,87,False
2012-12-13,88,False
2012-12-14,86,False
2012-12-15,84,False
2012-12-16,78,False
2012-12-17,92,False
2012-12-18,88,False
2012-12-19,87,False
2012-12-20,86,False
2012-12-21,85,False
2012-12-22,81,False
2012-12-23,79,False
2012-12-24,88,False
2012-12-25,90,False
2012-12-26,90,False
2012-12-27,99,False
2012-12-28,94,False
2012-12-29,86,False
2012-12-30,76,False
2012-12-31,81,False
2013-01-01,84,False
2013-01-02,100,False
2013-01-03,93,False
2013-01-04,89,False
2013-01-05,79,False
2013-01-06,74,False
2013-01-07,92,False
2013-01-08,87,False
2013-01-09,87,False
2013-01-10,86,False
2013-01-11,85,False
2013-01-12,78,False
2013-01-13,72,False
2013-01-14,87,False
2013-01-15,84,False
2013-01-16,84,False
2013-01-17,82,False
2013-01-18,78,False
2013-01-19,77,False
2013-01-20,72,False
2013-01-21,87,False
2013-01-22,85,False
2013-01-23,84,False
2013-01-24,80,False
2013-01-25,78,False
2013-01-26,70,False
2013-01-27,67,False
2013-01-28,83,False
2013-01-29,81,False
2013-01-30,80,False
2013-01-31,81,False
2013-02-01,81,False
2013-02-02,73,False
2013-02-03,69,False
2013-02-04,83,False
2013-02-05,80,False
2013-02-06,80,False
2013-02-07,79,False
2013-02-08,77,False
2013-02-09,72,False
2013-02-10,70,False
2013-02-11,88,False
2013-02-12,83,False
2013-02-13,81,False
2013-02-14,78,False
2013-02-15,78,False
2013-02-16,77,False
2013-02-17,83,False
2013-02-18,93,False
2013-02-19,85,False
2013-02-20,86,False
2013-02-21,85,False
2013-02-22,82,False
2013-02-23,80,False
2013-02-24,71,False
2013-02-25,84,False
2013-02-26,84,False
2013-02-27,84,False
2013-02-28,85,False
2013-03-01,83,False
2013-03-02,74,False
2013-03-03,72,False
2013-03-04,85,False
2013-03-05,82,False
2013-03-06,85,False
2013-03-07,82,False
2013-03-08,82,False
2013-03-09,78,False
2013-03-10,71,False
2013-03-11,84,False
2013-03-12,82,False
2013-03-13,78,False
2013-03-14,78,False
2013-03-15,81,False
2013-03-16,74,False
2013-03-17,71,False
2013-03-18,86,False
2013-03-19,83,False
2013-03-20,81,False
2013-03-21,81,False
2013-03-22,79,False
2013-03-23,76,False
2013-03-24,72,False
2013-03-25,87,False
2013-03-26,84,False
2013-03-27,81,False
2013-03-28,82,False
2013-03-29,78,False
2013-03-30,75,False
2013-03-31,69,False
2013-04-01,74,False
2013-04-02,84,False
2013-04-03,82,False
2013-04-04,82,False
2013-04-05,79,False
2013-04-06,72,False
2013-04-07,68,False
2013-04-08,84,False
2013-04-09,78,False
2013-04-10,76,False
2013-04-11,77,False
2013-04-12,81,False
2013-04-13,70,False
2013-04-14,68,False
2013-04-15,81,False
2013-04-16,79,False
2013-04-17,77,False
2013-04-18,75,False
2013-04-19,76,False
2013-04-20,71,False
2013-04-21,69,False
2013-04-22,82,False
2013-04-23,77,False
2013-04-24,73,False
2013-04-25,71,False
2013-04-26,77,False
2013-04-27,74,False
2013-04-28,69,False
2013-04-29,83,False
2013-04-30,77,False
2013-05-01,72,False
2013-05-02,78,False
2013-05-03,78,False
2013-05-04,71,False
2013-05-05,63,False
2013-05-06,87,False
2013-05-07,84,False
2013-05-08,83,False
2013-05-09,80,False
2013-05-10,81,False
2013-05-11,73,False
2013-05-12,71,False
2013-05-13,87,False
2013-05-14,84,False
2013-05-15,84,False
2013-05-16,79,False
2013-05-17,79,False
2013-05-18,74,False
2013-05-19,67,False
2013-05-20,82,False
2013-05-21,87,False
2013-05-22,82,False
2013-05-23,80,False
2013-05-24,81,False
2013-05-25,75,False
2013-05-26,71,False
2013-05-27,85,False
2013-05-28,80,False
2013-05-29,81,False
2013-05-30,79,False
2013-05-31,80,False
2013-06-01,73,False
2013-06-02,63,False
2013-06-03,79,False
2013-06-04,77,False
2013-06-05,77,False
2013-06-06,75,False
2013-06-07,72,False
2013-06-08,68,False
2013-06-09,64,False
2013-06-10,77,False
2013-06-11,79,False
2013-06-12,84,False
2013-06-13,78,False
2013-06-14,77,False
2013-06-15,71,False
2013-06-16,67,False
2013-06-17,81,False
2013-06-18,80,False
2013-06-19,78,False
2013-06-20,77,False
2013-06-21,76,False
2013-06-22,71,False
2013-06-23,68,False
2013-06-24,82,False
2013-06-25,86,False
2013-06-26,80,False
2013-06-27,77,False
2013-06-28,78,False
2013-06-29,73,False
