date,Vodafone,isPartial
2015-04-10,88,False
2015-04-11,83,False
2015-04-12,75,False
2015-04-13,93,False
2015-04-14,87,False
2015-04-15,91,False
2015-04-16,89,False
2015-04-17,86,False
2015-04-18,81,False
2015-04-19,77,False
2015-04-20,92,False
2015-04-21,89,False
2015-04-22,86,False
2015-04-23,87,False
2015-04-24,84,False
2015-04-25,79,False
2015-04-26,73,False
2015-04-27,90,False
2015-04-28,91,False
2015-04-29,89,False
2015-04-30,86,False
2015-05-01,79,False
2015-05-02,77,False
2015-05-03,73,False
2015-05-04,92,False
2015-05-05,89,False
2015-05-06,87,False
2015-05-07,86,False
2015-05-08,83,False
2015-05-09,78,False
2015-05-10,70,False
2015-05-11,87,False
2015-05-12,84,False
2015-05-13,83,False
2015-05-14,81,False
2015-05-15,83,False
2015-05-16,80,False
2015-05-17,72,False
2015-05-18,89,False
2015-05-19,88,False
2015-05-20,85,False
2015-05-21,89,False
2015-05-22,85,False
2015-05-23,77,False
2015-05-24,68,False
2015-05-25,85,False
2015-05-26,87,False
2015-05-27,85,False
2015-05-28,84,False
2015-05-29,85,False
2015-05-30,76,False
2015-05-31,70,False
2015-06-01,89,False
2015-06-02,82,False
2015-06-03,84,False
2015-06-04,84,False
2015-06-05,83,False
2015-06-06,78,False
2015-06-07,69,False
2015-06-08,88,False
2015-06-09,89,False
2015-06-10,84,False
2015-06-11,84,False
2015-06-12,82,False
2015-06-13,78,False
2015-06-14,71,False
2015-06-15,91,False
2015-06-16,88,False
2015-06-17,85,False
2015-06-18,88,False
2015-06-19,89,False
2015-06-20,81,False
2015-06-21,78,False
2015-06-22,93,False
2015-06-23,92,False
2015-06-24,90,False
2015-06-25,91,False
2015-06-26,87,False
2015-06-27,81,False
2015-06-28,76,False
2015-06-29,92,False
2015-06-30,96,False
2015-07-01,93,False
2015-07-02,92,False
2015-07-03,92,False
2015-07-04,81,False
2015-07-05,76,False
2015-07-06,95,False
2015-07-07,93,False
2015-07-08,91,False
2015-07-09,89,False
2015-07-10,90,False
2015-07-11,80,False
2015-07-12,76,False
2015-07-13,95,False
2015-07-14,94,False
2015-07-15,94,False
2015-07-16,91,False
2015-07-17,87,False
2015-07-18,81,False
2015-07-19,79,False
2015-07-20,100,False
2015-07-21,95,False
2015-07-22,94,False
2015-07-23,94,False
2015-07-24,90,False
2015-07-25,84,False
2015-07-26,76,False
2015-07-27,98,False
2015-07-28,96,False
2015-07-29,92,False
2015-07-30,91,False
2015-07-31,92,False
2015-08-01,86,False
2015-08-02,79,False
2015-08-03,96,False
2015-08-04,94,False
2015-08-05,90,False
2015-08-06,93,False
2015-08-07,91,False
2015-08-08,81,False
2015-08-09,76,False
2015-08-10,97,False
2015-08-11,94,False
2015-08-12,89,False
2015-08-13,89,False
2015-08-14,87,False
2015-08-15,78,False
2015-08-16,76,False
2015-08-17,94,False
2015-08-18,96,False
2015-08-19,96,False
2015-08-20,93,False
2015-08-21,87,False
2015-08-22,84,False
2015-08-23,76,False
2015-08-24,95,False
2015-08-25,93,False
2015-08-26,89,False
2015-08-27,88,False
2015-08-28,89,False
2015-08-29,78,False
2015-08-30,76,False
2015-08-31,98,False
2015-09-01,95,False
2015-09-02,95,False
2015-09-03,92,False
2015-09-04,88,False
2015-09-05,83,False
2015-09-06,74,False
2015-09-07,98,False
2015-09-08,89,False
2015-09-09,90,False
2015-09-10,93,False
2015-09-11,90,False
2015-09-12,86,False
2015-09-13,76,False
2015-09-14,99,False
2015-09-15,94,False
2015-09-16,94,False
2015-09-17,88,False
2015-09-18,88,False
2015-09-19,83,False
2015-09-20,74,False
2015-09-21,94,False
2015-09-22,91,False
2015-09-23,92,False
2015-09-24,86,False
2015-09-25,88,False
2015-09-26,82,False
2015-09-27,77,False
2015-09-28,97,False
2015-09-29,92,False
2015-09-30,93,False
2015-10-01,91,False
2015-10-02,87,False
2015-10-03,82,False
2015-10-04,76,False
2015-10-05,94,False
2015-10-06,94,False
2015-10-07,91,False
2015-10-08,89,False
2015-10-09,90,False
2015-10-10,80,False
2015-10-11,77,False
2015-10-12,94,False
2015-10-13,92,False
2015-10-14,90,False
2015-10-15,92,False
2015-10-16,88,False
2015-10-17,82,False
2015-10-18,75,False
2015-10-19,94,False
2015-10-20,91,False
2015-10-21,89,False
2015-10-22,84,False
2015-10-23,88,False
2015-10-24,82,False
2015-10-25,74,False
2015-10-26,87,False
2015-10-27,86,False
2015-10-28,88,False
2015-10-29,86,False
2015-10-30,88,False
2015-10-31,83,False
2015-11-01,76,False
2015-11-02,95,False
2015-11-03,88,False
2015-11-04,86,False
2015-11-05,89,False
2015-11-06,87,False
2015-11-07,83,False
2015-11-08,74,False
2015-11-09,92,False
2015-11-10,88,False
2015-11-11,86,False
2015-11-12,87,False
2015-11-13,85,False
2015-11-14,77,False
2015-11-15,77,False
2015-11-16,91,False
2015-11-17,88,False
2015-11-18,87,False
2015-11-19,89,False
2015-11-20,91,False
2015-11-21,83,False
2015-11-22,79,False
2015-11-23,96,False
2015-11-24,87,False
2015-11-25,90,False
2015-11-26,92,False
2015-11-27,91,False
2015-11-28,84,False
2015-11-29,78,False
2015-11-30,95,False
2015-12-01,92,False
2015-12-02,92,False
2015-12-03,92,False
2015-12-04,86,False
2015-12-05,83,False
2015-12-06,79,False
2015-12-07,93,False
2015-12-08,86,False
2015-12-09,91,False
2015-12-10,88,False
2015-12-11,87,False
2015-12-12,82,False
2015-12-13,75,False
2015-12-14,90,False
2015-12-15,90,False
2015-12-16,89,False
2015-12-17,88,False
2015-12-18,89,False
2015-12-19,86,False
2015-12-20,77,False
2015-12-21,95,False
2015-12-22,91,False
2015-12-23,90,False
2015-12-24,86,False
2015-12-25,90,False
2015-12-26,89,False
