date,Express Scripts,isPartial
2011-05-11,21,False
2011-05-12,26,False
2011-05-13,24,False
2011-05-14,14,False
2011-05-15,9,False
2011-05-16,24,False
2011-05-17,30,False
2011-05-18,24,False
2011-05-19,15,False
2011-05-20,17,False
2011-05-21,18,False
2011-05-22,11,False
2011-05-23,22,False
2011-05-24,24,False
2011-05-25,24,False
2011-05-26,18,False
2011-05-27,17,False
2011-05-28,17,False
2011-05-29,10,False
2011-05-30,14,False
2011-05-31,24,False
2011-06-01,25,False
2011-06-02,19,False
2011-06-03,27,False
2011-06-04,19,False
2011-06-05,16,False
2011-06-06,28,False
2011-06-07,31,False
2011-06-08,20,False
2011-06-09,24,False
2011-06-10,22,False
2011-06-11,13,False
2011-06-12,16,False
2011-06-13,23,False
2011-06-14,22,False
2011-06-15,25,False
2011-06-16,26,False
2011-06-17,30,False
2011-06-18,19,False
2011-06-19,14,False
2011-06-20,31,False
2011-06-21,34,False
2011-06-22,27,False
2011-06-23,21,False
2011-06-24,21,False
2011-06-25,12,False
2011-06-26,13,False
2011-06-27,25,False
2011-06-28,22,False
2011-06-29,25,False
2011-06-30,28,False
2011-07-01,28,False
2011-07-02,15,False
2011-07-03,12,False
2011-07-04,14,False
2011-07-05,31,False
2011-07-06,27,False
2011-07-07,23,False
2011-07-08,33,False
2011-07-09,17,False
2011-07-10,15,False
2011-07-11,32,False
2011-07-12,28,False
2011-07-13,29,False
2011-07-14,26,False
2011-07-15,19,False
2011-07-16,27,False
2011-07-17,20,False
2011-07-18,38,False
2011-07-19,30,False
2011-07-20,27,False
2011-07-21,100,False
2011-07-22,54,False
2011-07-23,34,False
2011-07-24,34,False
2011-07-25,41,False
2011-07-26,32,False
2011-07-27,34,False
2011-07-28,28,False
2011-07-29,30,False
2011-07-30,20,False
2011-07-31,12,False
2011-08-01,39,False
2011-08-02,34,False
2011-08-03,34,False
2011-08-04,35,False
2011-08-05,29,False
2011-08-06,19,False
2011-08-07,17,False
2011-08-08,23,False
2011-08-09,34,False
2011-08-10,35,False
2011-08-11,33,False
2011-08-12,31,False
2011-08-13,23,False
2011-08-14,13,False
2011-08-15,27,False
2011-08-16,29,False
2011-08-17,33,False
2011-08-18,25,False
2011-08-19,18,False
2011-08-20,16,False
2011-08-21,22,False
2011-08-22,26,False
2011-08-23,29,False
2011-08-24,27,False
2011-08-25,26,False
2011-08-26,23,False
2011-08-27,10,False
2011-08-28,26,False
2011-08-29,28,False
2011-08-30,21,False
2011-08-31,30,False
2011-09-01,26,False
2011-09-02,26,False
2011-09-03,19,False
2011-09-04,14,False
2011-09-05,18,False
2011-09-06,31,False
2011-09-07,32,False
2011-09-08,28,False
2011-09-09,31,False
2011-09-10,20,False
2011-09-11,19,False
2011-09-12,36,False
2011-09-13,38,False
2011-09-14,43,False
2011-09-15,32,False
2011-09-16,32,False
2011-09-17,18,False
2011-09-18,13,False
2011-09-19,34,False
2011-09-20,34,False
2011-09-21,35,False
2011-09-22,41,False
2011-09-23,21,False
2011-09-24,17,False
2011-09-25,25,False
2011-09-26,38,False
2011-09-27,36,False
2011-09-28,28,False
2011-09-29,37,False
2011-09-30,36,False
2011-10-01,16,False
2011-10-02,18,False
2011-10-03,35,False
2011-10-04,37,False
2011-10-05,32,False
2011-10-06,38,False
2011-10-07,28,False
2011-10-08,22,False
2011-10-09,20,False
2011-10-10,27,False
2011-10-11,31,False
2011-10-12,38,False
2011-10-13,33,False
2011-10-14,24,False
2011-10-15,20,False
2011-10-16,25,False
2011-10-17,25,False
2011-10-18,24,False
2011-10-19,30,False
2011-10-20,29,False
2011-10-21,24,False
2011-10-22,24,False
2011-10-23,19,False
2011-10-24,31,False
2011-10-25,37,False
2011-10-26,33,False
2011-10-27,31,False
2011-10-28,30,False
2011-10-29,18,False
2011-10-30,17,False
2011-10-31,28,False
2011-11-01,33,False
2011-11-02,31,False
2011-11-03,27,False
2011-11-04,32,False
2011-11-05,15,False
2011-11-06,24,False
2011-11-07,32,False
2011-11-08,37,False
2011-11-09,27,False
2011-11-10,26,False
2011-11-11,28,False
2011-11-12,19,False
2011-11-13,24,False
2011-11-14,33,False
2011-11-15,31,False
2011-11-16,33,False
2011-11-17,29,False
2011-11-18,32,False
2011-11-19,29,False
2011-11-20,15,False
2011-11-21,21,False
2011-11-22,37,False
2011-11-23,28,False
2011-11-24,14,False
2011-11-25,29,False
2011-11-26,29,False
2011-11-27,21,False
2011-11-28,36,False
2011-11-29,37,False
2011-11-30,31,False
2011-12-01,31,False
2011-12-02,31,False
2011-12-03,22,False
2011-12-04,17,False
2011-12-05,39,False
2011-12-06,36,False
2011-12-07,36,False
2011-12-08,39,False
2011-12-09,25,False
2011-12-10,22,False
2011-12-11,21,False
2011-12-12,42,False
2011-12-13,35,False
2011-12-14,37,False
2011-12-15,35,False
2011-12-16,34,False
2011-12-17,26,False
2011-12-18,20,False
2011-12-19,28,False
2011-12-20,37,False
2011-12-21,42,False
2011-12-22,35,False
2011-12-23,33,False
2011-12-24,18,False
2011-12-25,17,False
2011-12-26,22,False
2011-12-27,39,False
2011-12-28,47,False
2011-12-29,33,False
2011-12-30,44,False
2011-12-31,31,False
2012-01-01,31,False
2012-01-02,40,False
2012-01-03,53,False
2012-01-04,45,False
2012-01-05,48,False
2012-01-06,44,False
2012-01-07,25,False
2012-01-08,22,False
2012-01-09,52,False
2012-01-10,42,False
2012-01-11,38,False
2012-01-12,42,False
2012-01-13,46,False
2012-01-14,36,False
2012-01-15,21,False
2012-01-16,39,False
2012-01-17,42,False
2012-01-18,46,False
2012-01-19,43,False
2012-01-20,42,False
2012-01-21,29,False
2012-01-22,28,False
2012-01-23,40,False
2012-01-24,38,False
2012-01-25,38,False
2012-01-26,37,False
