date,Express Scripts,isPartial
2013-05-19,53,False
2013-05-20,69,False
2013-05-21,64,False
2013-05-22,65,False
2013-05-23,62,False
2013-05-24,54,False
2013-05-25,40,False
2013-05-26,29,False
2013-05-27,26,False
2013-05-28,65,False
2013-05-29,56,False
2013-05-30,58,False
2013-05-31,67,False
2013-06-01,49,False
2013-06-02,36,False
2013-06-03,80,False
2013-06-04,83,False
2013-06-05,67,False
2013-06-06,69,False
2013-06-07,70,False
2013-06-08,44,False
2013-06-09,33,False
2013-06-10,82,False
2013-06-11,60,False
2013-06-12,82,False
2013-06-13,65,False
2013-06-14,64,False
2013-06-15,44,False
2013-06-16,38,False
2013-06-17,72,False
2013-06-18,72,False
2013-06-19,79,False
2013-06-20,88,False
2013-06-21,75,False
2013-06-22,48,False
2013-06-23,42,False
2013-06-24,66,False
2013-06-25,76,False
2013-06-26,67,False
2013-06-27,76,False
2013-06-28,71,False
2013-06-29,29,False
2013-06-30,51,False
2013-07-01,77,False
2013-07-02,93,False
2013-07-03,69,False
2013-07-04,36,False
2013-07-05,64,False
2013-07-06,41,False
2013-07-07,49,False
2013-07-08,79,False
2013-07-09,86,False
2013-07-10,83,False
2013-07-11,72,False
2013-07-12,66,False
2013-07-13,58,False
2013-07-14,34,False
2013-07-15,75,False
2013-07-16,76,False
2013-07-17,82,False
2013-07-18,91,False
2013-07-19,78,False
2013-07-20,60,False
2013-07-21,41,False
2013-07-22,86,False
2013-07-23,98,False
2013-07-24,83,False
2013-07-25,74,False
2013-07-26,71,False
2013-07-27,45,False
2013-07-28,41,False
2013-07-29,76,False
2013-07-30,78,False
2013-07-31,60,False
2013-08-01,78,False
2013-08-02,65,False
2013-08-03,51,False
2013-08-04,35,False
2013-08-05,72,False
2013-08-06,85,False
2013-08-07,60,False
2013-08-08,75,False
2013-08-09,62,False
2013-08-10,50,False
2013-08-11,35,False
2013-08-12,94,False
2013-08-13,92,False
2013-08-14,91,False
2013-08-15,70,False
2013-08-16,69,False
2013-08-17,40,False
2013-08-18,38,False
2013-08-19,84,False
2013-08-20,81,False
2013-08-21,67,False
2013-08-22,88,False
2013-08-23,77,False
2013-08-24,50,False
2013-08-25,43,False
2013-08-26,74,False
2013-08-27,69,False
2013-08-28,81,False
2013-08-29,66,False
2013-08-30,79,False
2013-08-31,44,False
2013-09-01,24,False
2013-09-02,39,False
2013-09-03,90,False
2013-09-04,92,False
2013-09-05,83,False
2013-09-06,80,False
2013-09-07,48,False
2013-09-08,44,False
2013-09-09,79,False
2013-09-10,52,False
2013-09-11,74,False
2013-09-12,61,False
2013-09-13,70,False
2013-09-14,56,False
2013-09-15,39,False
2013-09-16,69,False
2013-09-17,70,False
2013-09-18,76,False
2013-09-19,64,False
2013-09-20,72,False
2013-09-21,37,False
2013-09-22,43,False
2013-09-23,93,False
2013-09-24,86,False
2013-09-25,84,False
2013-09-26,78,False
2013-09-27,74,False
2013-09-28,49,False
2013-09-29,47,False
2013-09-30,89,False
2013-10-01,80,False
2013-10-02,87,False
2013-10-03,84,False
2013-10-04,65,False
2013-10-05,42,False
2013-10-06,48,False
2013-10-07,81,False
2013-10-08,100,False
2013-10-09,88,False
2013-10-10,84,False
2013-10-11,66,False
2013-10-12,45,False
2013-10-13,47,False
2013-10-14,68,False
2013-10-15,91,False
2013-10-16,80,False
2013-10-17,71,False
2013-10-18,82,False
2013-10-19,43,False
2013-10-20,34,False
2013-10-21,80,False
2013-10-22,100,False
2013-10-23,77,False
2013-10-24,74,False
2013-10-25,66,False
2013-10-26,50,False
2013-10-27,44,False
2013-10-28,92,False
2013-10-29,83,False
2013-10-30,80,False
2013-10-31,68,False
2013-11-01,81,False
2013-11-02,51,False
2013-11-03,55,False
2013-11-04,83,False
2013-11-05,85,False
2013-11-06,86,False
