date,Express Scripts,isPartial
2016-12-25,20,False
2016-12-26,40,False
2016-12-27,74,False
2016-12-28,83,False
2016-12-29,80,False
2016-12-30,77,False
2016-12-31,49,False
2017-01-01,35,False
2017-01-02,65,False
2017-01-03,80,False
2017-01-04,100,False
2017-01-05,79,False
2017-01-06,86,False
2017-01-07,49,False
2017-01-08,44,False
2017-01-09,92,False
2017-01-10,94,False
2017-01-11,78,False
2017-01-12,78,False
2017-01-13,86,False
2017-01-14,54,False
2017-01-15,42,False
2017-01-16,73,False
2017-01-17,90,False
2017-01-18,83,False
2017-01-19,80,False
2017-01-20,73,False
2017-01-21,46,False
2017-01-22,43,False
2017-01-23,86,False
2017-01-24,83,False
2017-01-25,86,False
2017-01-26,73,False
2017-01-27,67,False
2017-01-28,50,False
2017-01-29,35,False
2017-01-30,76,False
2017-01-31,79,False
2017-02-01,79,False
2017-02-02,73,False
2017-02-03,83,False
2017-02-04,41,False
2017-02-05,29,False
2017-02-06,72,False
2017-02-07,77,False
2017-02-08,85,False
2017-02-09,72,False
2017-02-10,73,False
2017-02-11,48,False
2017-02-12,46,False
2017-02-13,66,False
2017-02-14,81,False
2017-02-15,74,False
2017-02-16,79,False
2017-02-17,57,False
2017-02-18,51,False
2017-02-19,40,False
2017-02-20,69,False
2017-02-21,78,False
2017-02-22,78,False
2017-02-23,74,False
2017-02-24,78,False
2017-02-25,42,False
2017-02-26,38,False
2017-02-27,82,False
2017-02-28,80,False
2017-03-01,84,False
2017-03-02,67,False
2017-03-03,73,False
2017-03-04,40,False
2017-03-05,36,False
2017-03-06,73,False
2017-03-07,76,False
2017-03-08,78,False
2017-03-09,69,False
2017-03-10,80,False
2017-03-11,42,False
2017-03-12,45,False
2017-03-13,75,False
2017-03-14,71,False
2017-03-15,79,False
2017-03-16,72,False
2017-03-17,69,False
2017-03-18,49,False
2017-03-19,42,False
2017-03-20,78,False
2017-03-21,75,False
2017-03-22,73,False
2017-03-23,73,False
2017-03-24,65,False
2017-03-25,41,False
2017-03-26,33,False
2017-03-27,78,False
2017-03-28,85,False
2017-03-29,82,False
2017-03-30,75,False
2017-03-31,63,False
2017-04-01,35,False
2017-04-02,40,False
2017-04-03,67,False
2017-04-04,79,False
2017-04-05,69,False
2017-04-06,76,False
2017-04-07,69,False
2017-04-08,46,False
2017-04-09,30,False
2017-04-10,69,False
2017-04-11,78,False
2017-04-12,62,False
2017-04-13,70,False
2017-04-14,57,False
2017-04-15,34,False
2017-04-16,27,False
2017-04-17,73,False
2017-04-18,71,False
2017-04-19,68,False
2017-04-20,65,False
2017-04-21,65,False
2017-04-22,46,False
2017-04-23,30,False
2017-04-24,80,False
2017-04-25,100,False
2017-04-26,83,False
2017-04-27,75,False
2017-04-28,62,False
2017-04-29,36,False
2017-04-30,38,False
2017-05-01,74,False
2017-05-02,80,False
2017-05-03,70,False
2017-05-04,70,False
2017-05-05,65,False
2017-05-06,40,False
2017-05-07,39,False
2017-05-08,84,False
2017-05-09,78,False
2017-05-10,73,False
2017-05-11,65,False
2017-05-12,62,False
2017-05-13,39,False
2017-05-14,29,False
2017-05-15,76,False
2017-05-16,73,False
2017-05-17,72,False
2017-05-18,73,False
2017-05-19,62,False
2017-05-20,34,False
2017-05-21,44,False
2017-05-22,80,False
2017-05-23,72,False
2017-05-24,81,False
2017-05-25,63,False
2017-05-26,64,False
2017-05-27,36,False
2017-05-28,22,False
2017-05-29,46,False
