date,Express Scripts,isPartial
2014-07-24,82,False
2014-07-25,72,False
2014-07-26,48,False
2014-07-27,41,False
2014-07-28,93,False
2014-07-29,100,False
2014-07-30,88,False
2014-07-31,79,False
2014-08-01,70,False
2014-08-02,48,False
2014-08-03,40,False
2014-08-04,72,False
2014-08-05,66,False
2014-08-06,82,False
2014-08-07,72,False
2014-08-08,65,False
2014-08-09,36,False
2014-08-10,39,False
2014-08-11,81,False
2014-08-12,76,False
2014-08-13,79,False
2014-08-14,87,False
2014-08-15,74,False
2014-08-16,57,False
2014-08-17,49,False
2014-08-18,73,False
2014-08-19,80,False
2014-08-20,85,False
2014-08-21,77,False
2014-08-22,77,False
2014-08-23,42,False
2014-08-24,40,False
2014-08-25,77,False
2014-08-26,67,False
2014-08-27,64,False
2014-08-28,78,False
2014-08-29,76,False
2014-08-30,33,False
2014-08-31,28,False
2014-09-01,50,False
2014-09-02,73,False
2014-09-03,78,False
2014-09-04,77,False
2014-09-05,77,False
2014-09-06,42,False
2014-09-07,40,False
2014-09-08,81,False
2014-09-09,80,False
2014-09-10,71,False
2014-09-11,62,False
2014-09-12,67,False
2014-09-13,47,False
2014-09-14,42,False
2014-09-15,79,False
2014-09-16,75,False
2014-09-17,76,False
2014-09-18,76,False
2014-09-19,73,False
2014-09-20,34,False
2014-09-21,34,False
2014-09-22,72,False
2014-09-23,86,False
2014-09-24,65,False
2014-09-25,68,False
2014-09-26,61,False
2014-09-27,41,False
2014-09-28,49,False
2014-09-29,67,False
2014-09-30,91,False
2014-10-01,80,False
2014-10-02,62,False
2014-10-03,69,False
2014-10-04,42,False
2014-10-05,31,False
2014-10-06,72,False
2014-10-07,89,False
2014-10-08,63,False
2014-10-09,76,False
2014-10-10,66,False
2014-10-11,38,False
2014-10-12,35,False
2014-10-13,64,False
2014-10-14,76,False
2014-10-15,80,False
2014-10-16,64,False
2014-10-17,68,False
2014-10-18,46,False
2014-10-19,36,False
2014-10-20,76,False
2014-10-21,88,False
2014-10-22,76,False
2014-10-23,81,False
2014-10-24,56,False
2014-10-25,51,False
2014-10-26,35,False
2014-10-27,63,False
2014-10-28,79,False
2014-10-29,89,False
2014-10-30,75,False
2014-10-31,66,False
2014-11-01,52,False
2014-11-02,31,False
2014-11-03,83,False
2014-11-04,72,False
2014-11-05,76,False
2014-11-06,78,False
2014-11-07,67,False
2014-11-08,51,False
2014-11-09,38,False
2014-11-10,65,False
2014-11-11,89,False
2014-11-12,79,False
2014-11-13,66,False
2014-11-14,76,False
2014-11-15,46,False
2014-11-16,41,False
2014-11-17,69,False
2014-11-18,69,False
2014-11-19,80,False
2014-11-20,72,False
2014-11-21,71,False
2014-11-22,51,False
2014-11-23,40,False
2014-11-24,78,False
2014-11-25,73,False
2014-11-26,65,False
2014-11-27,22,False
2014-11-28,45,False
2014-11-29,42,False
2014-11-30,40,False
2014-12-01,84,False
2014-12-02,89,False
2014-12-03,71,False
2014-12-04,74,False
2014-12-05,76,False
2014-12-06,56,False
2014-12-07,41,False
2014-12-08,85,False
2014-12-09,75,False
2014-12-10,63,False
2014-12-11,69,False
2014-12-12,61,False
2014-12-13,53,False
2014-12-14,45,False
2014-12-15,80,False
2014-12-16,86,False
2014-12-17,71,False
2014-12-18,70,False
2014-12-19,74,False
2014-12-20,45,False
2014-12-21,32,False
2014-12-22,95,False
2014-12-23,85,False
2014-12-24,65,False
2014-12-25,26,False
2014-12-26,46,False
2014-12-27,39,False
2014-12-28,48,False
2014-12-29,90,False
2014-12-30,93,False
2014-12-31,67,False
2015-01-01,33,False
2015-01-02,88,False
2015-01-03,60,False
2015-01-04,43,False
2015-01-05,99,False
2015-01-06,85,False
2015-01-07,83,False
2015-01-08,83,False
2015-01-09,80,False
2015-01-10,45,False
2015-01-11,44,False
2015-01-12,81,False
2015-01-13,78,False
2015-01-14,74,False
2015-01-15,76,False
2015-01-16,76,False
2015-01-17,43,False
2015-01-18,32,False
2015-01-19,62,False
2015-01-20,77,False
2015-01-21,83,False
2015-01-22,86,False
2015-01-23,66,False
2015-01-24,49,False
2015-01-25,44,False
2015-01-26,73,False
2015-01-27,80,False
2015-01-28,63,False
2015-01-29,72,False
2015-01-30,69,False
2015-01-31,47,False
2015-02-01,30,False
2015-02-02,68,False
2015-02-03,69,False
2015-02-04,66,False
2015-02-05,74,False
2015-02-06,70,False
2015-02-07,34,False
2015-02-08,35,False
2015-02-09,85,False
2015-02-10,85,False
2015-02-11,80,False
2015-02-12,68,False
2015-02-13,75,False
2015-02-14,42,False
2015-02-15,36,False
2015-02-16,66,False
2015-02-17,61,False
2015-02-18,79,False
2015-02-19,71,False
2015-02-20,63,False
2015-02-21,39,False
2015-02-22,47,False
2015-02-23,78,False
2015-02-24,78,False
2015-02-25,63,False
2015-02-26,74,False
2015-02-27,62,False
2015-02-28,37,False
2015-03-01,38,False
2015-03-02,70,False
2015-03-03,69,False
2015-03-04,80,False
2015-03-05,55,False
2015-03-06,79,False
2015-03-07,49,False
2015-03-08,38,False
2015-03-09,61,False
2015-03-10,63,False
2015-03-11,81,False
2015-03-12,64,False
2015-03-13,56,False
2015-03-14,41,False
2015-03-15,37,False
2015-03-16,75,False
2015-03-17,77,False
2015-03-18,75,False
2015-03-19,61,False
2015-03-20,66,False
2015-03-21,38,False
2015-03-22,33,False
2015-03-23,68,False
2015-03-24,71,False
2015-03-25,59,False
2015-03-26,71,False
2015-03-27,71,False
