date,Express Scripts,isPartial
2013-06-29,26,False
2013-06-30,27,False
2013-07-01,59,False
2013-07-02,71,False
2013-07-03,57,False
2013-07-04,29,False
2013-07-05,44,False
2013-07-06,29,False
2013-07-07,35,False
2013-07-08,58,False
2013-07-09,71,False
2013-07-10,74,False
2013-07-11,54,False
2013-07-12,57,False
2013-07-13,47,False
2013-07-14,26,False
2013-07-15,67,False
2013-07-16,63,False
2013-07-17,63,False
2013-07-18,69,False
2013-07-19,69,False
2013-07-20,35,False
2013-07-21,29,False
2013-07-22,70,False
2013-07-23,73,False
2013-07-24,70,False
2013-07-25,72,False
2013-07-26,59,False
2013-07-27,40,False
2013-07-28,33,False
2013-07-29,62,False
2013-07-30,62,False
2013-07-31,54,False
2013-08-01,54,False
2013-08-02,63,False
2013-08-03,41,False
2013-08-04,34,False
2013-08-05,66,False
2013-08-06,64,False
2013-08-07,48,False
2013-08-08,58,False
2013-08-09,49,False
2013-08-10,37,False
2013-08-11,16,False
2013-08-12,65,False
2013-08-13,70,False
2013-08-14,59,False
2013-08-15,50,False
2013-08-16,52,False
2013-08-17,30,False
2013-08-18,28,False
2013-08-19,64,False
2013-08-20,60,False
2013-08-21,45,False
2013-08-22,62,False
2013-08-23,51,False
2013-08-24,33,False
2013-08-25,38,False
2013-08-26,53,False
2013-08-27,57,False
2013-08-28,59,False
2013-08-29,55,False
2013-08-30,64,False
2013-08-31,41,False
2013-09-01,21,False
2013-09-02,39,False
2013-09-03,69,False
2013-09-04,66,False
2013-09-05,65,False
2013-09-06,64,False
2013-09-07,37,False
2013-09-08,36,False
2013-09-09,67,False
2013-09-10,65,False
2013-09-11,55,False
2013-09-12,55,False
2013-09-13,60,False
2013-09-14,45,False
2013-09-15,35,False
2013-09-16,58,False
2013-09-17,53,False
2013-09-18,65,False
2013-09-19,52,False
2013-09-20,51,False
2013-09-21,31,False
2013-09-22,40,False
2013-09-23,69,False
2013-09-24,62,False
2013-09-25,57,False
2013-09-26,64,False
2013-09-27,50,False
2013-09-28,32,False
2013-09-29,32,False
2013-09-30,72,False
2013-10-01,60,False
2013-10-02,69,False
2013-10-03,58,False
2013-10-04,46,False
2013-10-05,32,False
2013-10-06,28,False
2013-10-07,63,False
2013-10-08,70,False
2013-10-09,65,False
2013-10-10,64,False
2013-10-11,62,False
2013-10-12,30,False
2013-10-13,39,False
2013-10-14,60,False
2013-10-15,76,False
2013-10-16,74,False
2013-10-17,58,False
2013-10-18,61,False
2013-10-19,41,False
2013-10-20,33,False
2013-10-21,60,False
2013-10-22,82,False
2013-10-23,63,False
2013-10-24,57,False
2013-10-25,60,False
2013-10-26,37,False
2013-10-27,30,False
2013-10-28,69,False
2013-10-29,66,False
2013-10-30,63,False
2013-10-31,62,False
2013-11-01,68,False
2013-11-02,36,False
2013-11-03,34,False
2013-11-04,62,False
2013-11-05,61,False
2013-11-06,67,False
2013-11-07,71,False
2013-11-08,57,False
2013-11-09,34,False
2013-11-10,30,False
2013-11-11,60,False
2013-11-12,75,False
2013-11-13,80,False
2013-11-14,68,False
2013-11-15,78,False
2013-11-16,42,False
2013-11-17,26,False
2013-11-18,60,False
2013-11-19,69,False
2013-11-20,76,False
2013-11-21,78,False
2013-11-22,77,False
2013-11-23,46,False
2013-11-24,35,False
2013-11-25,73,False
2013-11-26,60,False
2013-11-27,63,False
2013-11-28,18,False
2013-11-29,42,False
2013-11-30,35,False
2013-12-01,27,False
2013-12-02,74,False
2013-12-03,83,False
2013-12-04,61,False
2013-12-05,54,False
2013-12-06,68,False
2013-12-07,43,False
2013-12-08,44,False
2013-12-09,70,False
2013-12-10,73,False
2013-12-11,74,False
2013-12-12,63,False
2013-12-13,63,False
2013-12-14,46,False
2013-12-15,37,False
2013-12-16,64,False
2013-12-17,64,False
2013-12-18,71,False
2013-12-19,59,False
2013-12-20,70,False
2013-12-21,49,False
2013-12-22,38,False
2013-12-23,74,False
2013-12-24,34,False
2013-12-25,22,False
2013-12-26,63,False
2013-12-27,73,False
2013-12-28,47,False
2013-12-29,40,False
2013-12-30,83,False
2013-12-31,92,False
2014-01-01,49,False
2014-01-02,92,False
2014-01-03,75,False
2014-01-04,63,False
2014-01-05,53,False
2014-01-06,93,False
2014-01-07,100,False
2014-01-08,94,False
2014-01-09,86,False
2014-01-10,91,False
2014-01-11,53,False
2014-01-12,49,False
2014-01-13,90,False
2014-01-14,100,False
2014-01-15,91,False
2014-01-16,97,False
2014-01-17,83,False
2014-01-18,59,False
2014-01-19,35,False
2014-01-20,72,False
2014-01-21,78,False
2014-01-22,86,False
2014-01-23,87,False
2014-01-24,70,False
2014-01-25,53,False
2014-01-26,33,False
2014-01-27,81,False
2014-01-28,84,False
2014-01-29,88,False
2014-01-30,87,False
2014-01-31,78,False
2014-02-01,57,False
2014-02-02,43,False
2014-02-03,77,False
2014-02-04,89,False
2014-02-05,71,False
2014-02-06,71,False
2014-02-07,60,False
2014-02-08,59,False
2014-02-09,39,False
2014-02-10,82,False
2014-02-11,80,False
2014-02-12,74,False
2014-02-13,54,False
2014-02-14,67,False
2014-02-15,46,False
2014-02-16,43,False
2014-02-17,69,False
2014-02-18,77,False
2014-02-19,70,False
2014-02-20,70,False
2014-02-21,78,False
2014-02-22,37,False
2014-02-23,33,False
2014-02-24,72,False
2014-02-25,86,False
2014-02-26,70,False
2014-02-27,73,False
2014-02-28,71,False
2014-03-01,53,False
2014-03-02,41,False
2014-03-03,79,False
2014-03-04,83,False
2014-03-05,65,False
2014-03-06,75,False
2014-03-07,66,False
2014-03-08,54,False
2014-03-09,37,False
2014-03-10,83,False
2014-03-11,73,False
2014-03-12,59,False
2014-03-13,72,False
2014-03-14,57,False
2014-03-15,42,False
2014-03-16,43,False
