date,Express Scripts,isPartial
2015-08-18,75,False
2015-08-19,74,False
2015-08-20,73,False
2015-08-21,59,False
2015-08-22,30,False
2015-08-23,35,False
2015-08-24,67,False
2015-08-25,61,False
2015-08-26,68,False
2015-08-27,61,False
2015-08-28,58,False
2015-08-29,31,False
2015-08-30,31,False
2015-08-31,68,False
2015-09-01,64,False
2015-09-02,67,False
2015-09-03,76,False
2015-09-04,57,False
2015-09-05,32,False
2015-09-06,29,False
2015-09-07,36,False
2015-09-08,72,False
2015-09-09,69,False
2015-09-10,65,False
2015-09-11,58,False
2015-09-12,32,False
2015-09-13,25,False
2015-09-14,67,False
2015-09-15,70,False
2015-09-16,73,False
2015-09-17,65,False
2015-09-18,61,False
2015-09-19,39,False
2015-09-20,33,False
2015-09-21,69,False
2015-09-22,64,False
2015-09-23,66,False
2015-09-24,66,False
2015-09-25,62,False
2015-09-26,29,False
2015-09-27,38,False
2015-09-28,72,False
2015-09-29,66,False
2015-09-30,63,False
2015-10-01,60,False
2015-10-02,74,False
2015-10-03,39,False
2015-10-04,26,False
2015-10-05,64,False
2015-10-06,79,False
2015-10-07,73,False
2015-10-08,55,False
2015-10-09,57,False
2015-10-10,33,False
2015-10-11,29,False
2015-10-12,68,False
2015-10-13,70,False
2015-10-14,62,False
2015-10-15,60,False
2015-10-16,70,False
2015-10-17,32,False
2015-10-18,35,False
2015-10-19,68,False
2015-10-20,74,False
2015-10-21,75,False
2015-10-22,56,False
2015-10-23,69,False
2015-10-24,41,False
2015-10-25,42,False
2015-10-26,62,False
2015-10-27,68,False
2015-10-28,67,False
2015-10-29,68,False
2015-10-30,75,False
2015-10-31,41,False
2015-11-01,37,False
2015-11-02,73,False
2015-11-03,74,False
2015-11-04,60,False
2015-11-05,72,False
2015-11-06,59,False
2015-11-07,39,False
2015-11-08,32,False
2015-11-09,72,False
2015-11-10,77,False
2015-11-11,61,False
2015-11-12,62,False
2015-11-13,69,False
2015-11-14,33,False
2015-11-15,21,False
2015-11-16,66,False
2015-11-17,70,False
2015-11-18,76,False
2015-11-19,72,False
2015-11-20,65,False
2015-11-21,42,False
2015-11-22,38,False
2015-11-23,68,False
2015-11-24,61,False
2015-11-25,56,False
2015-11-26,17,False
2015-11-27,26,False
2015-11-28,37,False
2015-11-29,37,False
2015-11-30,75,False
2015-12-01,86,False
2015-12-02,72,False
2015-12-03,59,False
2015-12-04,67,False
2015-12-05,34,False
2015-12-06,31,False
2015-12-07,75,False
2015-12-08,74,False
2015-12-09,59,False
2015-12-10,62,False
2015-12-11,60,False
2015-12-12,33,False
2015-12-13,36,False
2015-12-14,65,False
2015-12-15,77,False
2015-12-16,57,False
2015-12-17,57,False
2015-12-18,57,False
2015-12-19,48,False
2015-12-20,35,False
2015-12-21,60,False
2015-12-22,68,False
2015-12-23,68,False
2015-12-24,41,False
2015-12-25,20,False
2015-12-26,31,False
2015-12-27,35,False
2015-12-28,71,False
2015-12-29,81,False
2015-12-30,75,False
2015-12-31,62,False
2016-01-01,38,False
2016-01-02,37,False
2016-01-03,39,False
2016-01-04,100,False
2016-01-05,73,False
2016-01-06,74,False
2016-01-07,70,False
2016-01-08,70,False
2016-01-09,40,False
2016-01-10,27,False
2016-01-11,68,False
2016-01-12,81,False
2016-01-13,70,False
2016-01-14,58,False
2016-01-15,77,False
2016-01-16,45,False
2016-01-17,27,False
2016-01-18,59,False
2016-01-19,63,False
2016-01-20,67,False
2016-01-21,69,False
2016-01-22,73,False
2016-01-23,33,False
2016-01-24,28,False
2016-01-25,58,False
2016-01-26,61,False
2016-01-27,57,False
2016-01-28,64,False
2016-01-29,59,False
2016-01-30,38,False
2016-01-31,28,False
2016-02-01,61,False
2016-02-02,61,False
2016-02-03,65,False
2016-02-04,62,False
2016-02-05,54,False
2016-02-06,45,False
2016-02-07,28,False
2016-02-08,52,False
2016-02-09,74,False
2016-02-10,64,False
2016-02-11,59,False
2016-02-12,53,False
2016-02-13,31,False
2016-02-14,27,False
2016-02-15,55,False
2016-02-16,59,False
2016-02-17,65,False
2016-02-18,57,False
2016-02-19,54,False
2016-02-20,36,False
2016-02-21,25,False
2016-02-22,57,False
2016-02-23,58,False
2016-02-24,51,False
2016-02-25,59,False
2016-02-26,57,False
2016-02-27,42,False
2016-02-28,23,False
2016-02-29,54,False
2016-03-01,58,False
2016-03-02,59,False
2016-03-03,54,False
2016-03-04,54,False
2016-03-05,35,False
2016-03-06,25,False
2016-03-07,58,False
2016-03-08,67,False
2016-03-09,57,False
2016-03-10,65,False
2016-03-11,51,False
2016-03-12,46,False
2016-03-13,30,False
2016-03-14,65,False
2016-03-15,67,False
2016-03-16,52,False
2016-03-17,56,False
2016-03-18,59,False
2016-03-19,34,False
2016-03-20,33,False
2016-03-21,69,False
2016-03-22,68,False
2016-03-23,62,False
2016-03-24,55,False
2016-03-25,60,False
2016-03-26,34,False
2016-03-27,27,False
2016-03-28,71,False
2016-03-29,66,False
2016-03-30,58,False
2016-03-31,55,False
2016-04-01,57,False
2016-04-02,35,False
2016-04-03,27,False
