date,Express Scripts,isPartial
2017-01-19,87,False
2017-01-20,73,False
2017-01-21,52,False
2017-01-22,41,False
2017-01-23,98,False
2017-01-24,83,False
2017-01-25,80,False
2017-01-26,79,False
2017-01-27,59,False
2017-01-28,43,False
2017-01-29,49,False
2017-01-30,91,False
2017-01-31,86,False
2017-02-01,80,False
2017-02-02,70,False
2017-02-03,79,False
2017-02-04,42,False
2017-02-05,31,False
2017-02-06,73,False
2017-02-07,80,False
2017-02-08,83,False
2017-02-09,71,False
2017-02-10,67,False
2017-02-11,46,False
2017-02-12,44,False
2017-02-13,73,False
2017-02-14,73,False
2017-02-15,82,False
2017-02-16,77,False
2017-02-17,83,False
2017-02-18,50,False
2017-02-19,46,False
2017-02-20,64,False
2017-02-21,68,False
2017-02-22,80,False
2017-02-23,78,False
2017-02-24,77,False
2017-02-25,45,False
2017-02-26,44,False
2017-02-27,90,False
2017-02-28,81,False
2017-03-01,91,False
2017-03-02,67,False
2017-03-03,80,False
2017-03-04,43,False
2017-03-05,35,False
2017-03-06,81,False
2017-03-07,80,False
2017-03-08,67,False
2017-03-09,73,False
2017-03-10,78,False
2017-03-11,43,False
2017-03-12,41,False
2017-03-13,89,False
2017-03-14,74,False
2017-03-15,88,False
2017-03-16,71,False
2017-03-17,67,False
2017-03-18,47,False
2017-03-19,45,False
2017-03-20,84,False
2017-03-21,80,False
2017-03-22,77,False
2017-03-23,90,False
2017-03-24,63,False
2017-03-25,45,False
2017-03-26,35,False
2017-03-27,92,False
2017-03-28,94,False
2017-03-29,86,False
2017-03-30,80,False
2017-03-31,70,False
2017-04-01,36,False
2017-04-02,42,False
2017-04-03,65,False
2017-04-04,79,False
2017-04-05,68,False
2017-04-06,79,False
2017-04-07,79,False
2017-04-08,36,False
2017-04-09,30,False
2017-04-10,68,False
2017-04-11,65,False
2017-04-12,68,False
2017-04-13,68,False
2017-04-14,63,False
2017-04-15,39,False
2017-04-16,35,False
2017-04-17,76,False
2017-04-18,71,False
2017-04-19,70,False
2017-04-20,61,False
2017-04-21,60,False
2017-04-22,49,False
2017-04-23,34,False
2017-04-24,90,False
2017-04-25,100,False
2017-04-26,83,False
2017-04-27,70,False
2017-04-28,82,False
2017-04-29,39,False
2017-04-30,41,False
2017-05-01,74,False
2017-05-02,84,False
2017-05-03,78,False
2017-05-04,72,False
2017-05-05,71,False
2017-05-06,37,False
2017-05-07,45,False
2017-05-08,83,False
2017-05-09,80,False
2017-05-10,59,False
2017-05-11,65,False
2017-05-12,69,False
2017-05-13,35,False
2017-05-14,41,False
2017-05-15,90,False
2017-05-16,81,False
2017-05-17,75,False
2017-05-18,83,False
2017-05-19,66,False
2017-05-20,31,False
2017-05-21,43,False
2017-05-22,79,False
2017-05-23,64,False
2017-05-24,67,False
2017-05-25,77,False
2017-05-26,62,False
2017-05-27,39,False
2017-05-28,21,False
2017-05-29,44,False
2017-05-30,78,False
2017-05-31,86,False
2017-06-01,70,False
2017-06-02,60,False
2017-06-03,45,False
2017-06-04,38,False
2017-06-05,75,False
2017-06-06,83,False
2017-06-07,70,False
2017-06-08,89,False
2017-06-09,55,False
2017-06-10,45,False
2017-06-11,31,False
2017-06-12,67,False
2017-06-13,67,False
2017-06-14,81,False
2017-06-15,79,False
2017-06-16,76,False
2017-06-17,51,False
2017-06-18,31,False
2017-06-19,71,False
2017-06-20,86,False
2017-06-21,72,False
2017-06-22,84,False
2017-06-23,63,False
2017-06-24,41,False
2017-06-25,33,False
2017-06-26,74,False
2017-06-27,99,False
2017-06-28,80,False
2017-06-29,72,False
2017-06-30,71,False
2017-07-01,40,False
2017-07-02,40,False
2017-07-03,67,False
2017-07-04,33,False
2017-07-05,67,False
2017-07-06,63,False
2017-07-07,69,False
2017-07-08,37,False
2017-07-09,33,False
2017-07-10,78,False
2017-07-11,91,False
2017-07-12,78,False
2017-07-13,85,False
2017-07-14,65,False
2017-07-15,45,False
2017-07-16,37,False
2017-07-17,90,False
2017-07-18,96,False
2017-07-19,81,False
2017-07-20,77,False
2017-07-21,67,False
2017-07-22,41,False
2017-07-23,30,False
2017-07-24,82,False
2017-07-25,88,False
2017-07-26,78,False
2017-07-27,82,False
2017-07-28,69,False
2017-07-29,37,False
2017-07-30,47,False
2017-07-31,75,False
2017-08-01,69,False
2017-08-02,82,False
2017-08-03,75,False
2017-08-04,58,False
2017-08-05,39,False
2017-08-06,34,False
2017-08-07,77,False
2017-08-08,80,False
2017-08-09,64,False
2017-08-10,79,False
2017-08-11,62,False
2017-08-12,50,False
2017-08-13,36,False
2017-08-14,93,False
2017-08-15,89,False
2017-08-16,69,False
2017-08-17,71,False
2017-08-18,65,False
2017-08-19,43,False
2017-08-20,32,False
2017-08-21,75,False
2017-08-22,67,False
2017-08-23,73,False
2017-08-24,73,False
2017-08-25,59,False
2017-08-26,46,False
2017-08-27,33,False
2017-08-28,71,False
2017-08-29,79,False
2017-08-30,78,False
2017-08-31,69,False
2017-09-01,76,False
2017-09-02,41,False
2017-09-03,36,False
2017-09-04,41,False
2017-09-05,83,False
2017-09-06,80,False
2017-09-07,87,False
2017-09-08,66,False
2017-09-09,43,False
2017-09-10,29,False
2017-09-11,84,False
2017-09-12,83,False
2017-09-13,82,False
2017-09-14,74,False
2017-09-15,80,False
2017-09-16,39,False
2017-09-17,38,False
2017-09-18,95,False
2017-09-19,87,False
2017-09-20,82,False
2017-09-21,71,False
2017-09-22,63,False
2017-09-23,46,False
2017-09-24,42,False
2017-09-25,82,False
2017-09-26,81,False
2017-09-27,84,False
2017-09-28,81,False
2017-09-29,64,False
2017-09-30,35,False
2017-10-01,36,False
2017-10-02,86,False
2017-10-03,83,False
2017-10-04,73,False
2017-10-05,77,False
2017-10-06,58,False
