date,Express Scripts,isPartial
2011-01-01,14,False
2011-01-02,15,False
2011-01-03,49,False
2011-01-04,47,False
2011-01-05,39,False
2011-01-06,27,False
2011-01-07,29,False
2011-01-08,19,False
2011-01-09,18,False
2011-01-10,33,False
2011-01-11,29,False
2011-01-12,35,False
2011-01-13,22,False
2011-01-14,24,False
2011-01-15,17,False
2011-01-16,18,False
2011-01-17,25,False
2011-01-18,19,False
2011-01-19,29,False
2011-01-20,32,False
2011-01-21,26,False
2011-01-22,14,False
2011-01-23,12,False
2011-01-24,33,False
2011-01-25,34,False
2011-01-26,33,False
2011-01-27,29,False
2011-01-28,26,False
2011-01-29,19,False
2011-01-30,16,False
2011-01-31,33,False
2011-02-01,24,False
2011-02-02,26,False
2011-02-03,27,False
2011-02-04,27,False
2011-02-05,24,False
2011-02-06,21,False
2011-02-07,27,False
2011-02-08,32,False
2011-02-09,26,False
2011-02-10,33,False
2011-02-11,25,False
2011-02-12,16,False
2011-02-13,17,False
2011-02-14,26,False
2011-02-15,27,False
2011-02-16,27,False
2011-02-17,25,False
2011-02-18,23,False
2011-02-19,16,False
2011-02-20,6,False
2011-02-21,22,False
2011-02-22,27,False
2011-02-23,31,False
2011-02-24,25,False
2011-02-25,30,False
2011-02-26,18,False
2011-02-27,18,False
2011-02-28,25,False
2011-03-01,35,False
2011-03-02,30,False
2011-03-03,20,False
2011-03-04,23,False
2011-03-05,15,False
2011-03-06,17,False
2011-03-07,23,False
2011-03-08,26,False
2011-03-09,25,False
2011-03-10,22,False
2011-03-11,20,False
2011-03-12,16,False
2011-03-13,17,False
2011-03-14,36,False
2011-03-15,24,False
2011-03-16,30,False
2011-03-17,27,False
2011-03-18,26,False
2011-03-19,15,False
2011-03-20,12,False
2011-03-21,28,False
2011-03-22,25,False
2011-03-23,27,False
2011-03-24,27,False
2011-03-25,21,False
2011-03-26,17,False
2011-03-27,15,False
2011-03-28,26,False
2011-03-29,23,False
2011-03-30,26,False
2011-03-31,20,False
2011-04-01,29,False
2011-04-02,18,False
2011-04-03,13,False
2011-04-04,25,False
2011-04-05,30,False
2011-04-06,27,False
2011-04-07,21,False
2011-04-08,21,False
2011-04-09,14,False
2011-04-10,18,False
2011-04-11,30,False
2011-04-12,26,False
2011-04-13,28,False
2011-04-14,22,False
2011-04-15,26,False
2011-04-16,13,False
2011-04-17,9,False
2011-04-18,36,False
2011-04-19,14,False
2011-04-20,17,False
2011-04-21,27,False
2011-04-22,22,False
2011-04-23,27,False
2011-04-24,17,False
2011-04-25,34,False
2011-04-26,33,False
2011-04-27,21,False
2011-04-28,23,False
2011-04-29,22,False
2011-04-30,15,False
2011-05-01,17,False
2011-05-02,22,False
2011-05-03,22,False
2011-05-04,23,False
2011-05-05,23,False
2011-05-06,27,False
2011-05-07,13,False
2011-05-08,13,False
2011-05-09,28,False
2011-05-10,30,False
2011-05-11,21,False
2011-05-12,23,False
2011-05-13,22,False
2011-05-14,10,False
2011-05-15,13,False
2011-05-16,24,False
2011-05-17,26,False
2011-05-18,26,False
2011-05-19,30,False
2011-05-20,15,False
2011-05-21,15,False
2011-05-22,15,False
2011-05-23,21,False
2011-05-24,28,False
2011-05-25,21,False
2011-05-26,23,False
2011-05-27,21,False
2011-05-28,19,False
2011-05-29,12,False
2011-05-30,12,False
2011-05-31,27,False
2011-06-01,23,False
2011-06-02,28,False
2011-06-03,19,False
2011-06-04,16,False
2011-06-05,15,False
2011-06-06,27,False
2011-06-07,22,False
2011-06-08,19,False
2011-06-09,24,False
2011-06-10,15,False
2011-06-11,10,False
2011-06-12,15,False
2011-06-13,29,False
2011-06-14,29,False
2011-06-15,28,False
2011-06-16,21,False
2011-06-17,23,False
2011-06-18,9,False
2011-06-19,10,False
2011-06-20,18,False
2011-06-21,26,False
2011-06-22,32,False
2011-06-23,24,False
2011-06-24,22,False
2011-06-25,19,False
2011-06-26,14,False
2011-06-27,41,False
2011-06-28,20,False
2011-06-29,27,False
2011-06-30,27,False
2011-07-01,23,False
2011-07-02,11,False
2011-07-03,15,False
2011-07-04,16,False
2011-07-05,21,False
2011-07-06,27,False
