date,Express Scripts,isPartial
2016-10-21,69,False
2016-10-22,39,False
2016-10-23,36,False
2016-10-24,80,False
2016-10-25,89,False
2016-10-26,78,False
2016-10-27,72,False
2016-10-28,65,False
2016-10-29,44,False
2016-10-30,37,False
2016-10-31,74,False
2016-11-01,79,False
2016-11-02,76,False
2016-11-03,77,False
2016-11-04,67,False
2016-11-05,37,False
2016-11-06,46,False
2016-11-07,80,False
2016-11-08,68,False
2016-11-09,61,False
2016-11-10,77,False
2016-11-11,60,False
2016-11-12,42,False
2016-11-13,40,False
2016-11-14,72,False
2016-11-15,72,False
2016-11-16,74,False
2016-11-17,71,False
2016-11-18,74,False
2016-11-19,36,False
2016-11-20,37,False
2016-11-21,74,False
2016-11-22,76,False
2016-11-23,61,False
2016-11-24,24,False
2016-11-25,41,False
2016-11-26,31,False
2016-11-27,33,False
2016-11-28,78,False
2016-11-29,83,False
2016-11-30,74,False
2016-12-01,74,False
2016-12-02,71,False
2016-12-03,46,False
2016-12-04,35,False
2016-12-05,81,False
2016-12-06,79,False
2016-12-07,68,False
2016-12-08,71,False
2016-12-09,74,False
2016-12-10,47,False
2016-12-11,40,False
2016-12-12,76,False
2016-12-13,83,False
2016-12-14,76,False
2016-12-15,63,False
2016-12-16,67,False
2016-12-17,44,False
2016-12-18,36,False
2016-12-19,87,False
2016-12-20,81,False
2016-12-21,73,False
2016-12-22,72,False
2016-12-23,54,False
2016-12-24,30,False
2016-12-25,18,False
2016-12-26,39,False
2016-12-27,70,False
2016-12-28,96,False
2016-12-29,76,False
2016-12-30,74,False
2016-12-31,51,False
2017-01-01,35,False
2017-01-02,72,False
2017-01-03,89,False
2017-01-04,100,False
2017-01-05,83,False
2017-01-06,81,False
2017-01-07,52,False
2017-01-08,43,False
2017-01-09,90,False
2017-01-10,88,False
2017-01-11,80,False
2017-01-12,88,False
2017-01-13,93,False
2017-01-14,54,False
2017-01-15,43,False
2017-01-16,76,False
2017-01-17,89,False
2017-01-18,91,False
2017-01-19,82,False
