date,Express Scripts,isPartial
2012-06-04,61,False
2012-06-05,64,False
2012-06-06,62,False
2012-06-07,54,False
2012-06-08,53,False
2012-06-09,39,False
2012-06-10,29,False
2012-06-11,62,False
2012-06-12,65,False
2012-06-13,60,False
2012-06-14,55,False
2012-06-15,57,False
2012-06-16,30,False
2012-06-17,32,False
2012-06-18,60,False
2012-06-19,69,False
2012-06-20,55,False
2012-06-21,59,False
2012-06-22,64,False
2012-06-23,35,False
2012-06-24,28,False
2012-06-25,57,False
2012-06-26,65,False
2012-06-27,61,False
2012-06-28,50,False
2012-06-29,51,False
2012-06-30,34,False
2012-07-01,36,False
2012-07-02,60,False
2012-07-03,50,False
2012-07-04,24,False
2012-07-05,52,False
2012-07-06,63,False
2012-07-07,39,False
2012-07-08,33,False
2012-07-09,61,False
2012-07-10,61,False
2012-07-11,62,False
2012-07-12,58,False
2012-07-13,68,False
2012-07-14,35,False
2012-07-15,32,False
2012-07-16,55,False
2012-07-17,49,False
2012-07-18,60,False
2012-07-19,100,False
2012-07-20,81,False
2012-07-21,50,False
2012-07-22,41,False
2012-07-23,61,False
2012-07-24,70,False
2012-07-25,61,False
2012-07-26,53,False
2012-07-27,61,False
2012-07-28,41,False
2012-07-29,32,False
2012-07-30,55,False
2012-07-31,69,False
2012-08-01,59,False
2012-08-02,62,False
2012-08-03,47,False
2012-08-04,30,False
2012-08-05,34,False
2012-08-06,48,False
2012-08-07,65,False
2012-08-08,58,False
2012-08-09,63,False
2012-08-10,56,False
2012-08-11,39,False
2012-08-12,34,False
2012-08-13,66,False
2012-08-14,62,False
2012-08-15,61,False
2012-08-16,60,False
2012-08-17,63,False
2012-08-18,35,False
2012-08-19,29,False
2012-08-20,60,False
2012-08-21,72,False
2012-08-22,58,False
2012-08-23,61,False
2012-08-24,57,False
2012-08-25,32,False
2012-08-26,33,False
2012-08-27,65,False
2012-08-28,54,False
2012-08-29,57,False
2012-08-30,52,False
2012-08-31,50,False
2012-09-01,34,False
2012-09-02,31,False
2012-09-03,41,False
2012-09-04,65,False
2012-09-05,62,False
2012-09-06,71,False
2012-09-07,53,False
2012-09-08,39,False
2012-09-09,29,False
2012-09-10,67,False
2012-09-11,52,False
2012-09-12,64,False
2012-09-13,53,False
2012-09-14,62,False
2012-09-15,40,False
2012-09-16,38,False
2012-09-17,67,False
2012-09-18,63,False
2012-09-19,64,False
2012-09-20,56,False
2012-09-21,49,False
2012-09-22,43,False
2012-09-23,39,False
2012-09-24,62,False
2012-09-25,64,False
2012-09-26,71,False
2012-09-27,59,False
2012-09-28,60,False
2012-09-29,40,False
2012-09-30,37,False
2012-10-01,72,False
2012-10-02,72,False
2012-10-03,58,False
2012-10-04,66,False
2012-10-05,57,False
2012-10-06,42,False
2012-10-07,36,False
2012-10-08,49,False
2012-10-09,63,False
2012-10-10,64,False
2012-10-11,60,False
2012-10-12,61,False
2012-10-13,37,False
2012-10-14,29,False
2012-10-15,73,False
2012-10-16,70,False
2012-10-17,60,False
2012-10-18,62,False
2012-10-19,61,False
2012-10-20,37,False
2012-10-21,37,False
2012-10-22,67,False
2012-10-23,71,False
2012-10-24,66,False
2012-10-25,54,False
2012-10-26,54,False
2012-10-27,32,False
2012-10-28,35,False
2012-10-29,58,False
2012-10-30,64,False
2012-10-31,66,False
2012-11-01,56,False
2012-11-02,64,False
2012-11-03,41,False
2012-11-04,35,False
2012-11-05,68,False
2012-11-06,72,False
2012-11-07,69,False
2012-11-08,67,False
2012-11-09,71,False
2012-11-10,40,False
2012-11-11,35,False
2012-11-12,66,False
2012-11-13,76,False
2012-11-14,71,False
2012-11-15,70,False
2012-11-16,64,False
2012-11-17,40,False
2012-11-18,32,False
2012-11-19,65,False
2012-11-20,64,False
2012-11-21,57,False
2012-11-22,27,False
2012-11-23,44,False
2012-11-24,51,False
2012-11-25,39,False
2012-11-26,68,False
2012-11-27,73,False
2012-11-28,70,False
2012-11-29,66,False
2012-11-30,68,False
2012-12-01,39,False
2012-12-02,39,False
2012-12-03,74,False
2012-12-04,65,False
2012-12-05,72,False
2012-12-06,67,False
2012-12-07,70,False
2012-12-08,44,False
2012-12-09,33,False
2012-12-10,75,False
2012-12-11,73,False
2012-12-12,62,False
2012-12-13,67,False
2012-12-14,51,False
2012-12-15,36,False
2012-12-16,39,False
2012-12-17,61,False
2012-12-18,70,False
2012-12-19,69,False
2012-12-20,60,False
2012-12-21,61,False
2012-12-22,44,False
2012-12-23,31,False
2012-12-24,38,False
2012-12-25,19,False
2012-12-26,63,False
2012-12-27,82,False
2012-12-28,63,False
2012-12-29,43,False
2012-12-30,38,False
2012-12-31,62,False
2013-01-01,50,False
2013-01-02,95,False
2013-01-03,94,False
2013-01-04,90,False
2013-01-05,55,False
2013-01-06,56,False
2013-01-07,95,False
2013-01-08,95,False
2013-01-09,76,False
2013-01-10,78,False
2013-01-11,74,False
2013-01-12,52,False
2013-01-13,40,False
2013-01-14,90,False
2013-01-15,81,False
2013-01-16,72,False
2013-01-17,90,False
2013-01-18,84,False
2013-01-19,43,False
2013-01-20,40,False
2013-01-21,72,False
2013-01-22,75,False
2013-01-23,79,False
2013-01-24,73,False
2013-01-25,67,False
2013-01-26,53,False
2013-01-27,35,False
2013-01-28,81,False
2013-01-29,73,False
2013-01-30,73,False
2013-01-31,72,False
2013-02-01,71,False
2013-02-02,49,False
2013-02-03,39,False
2013-02-04,65,False
2013-02-05,78,False
2013-02-06,84,False
2013-02-07,65,False
2013-02-08,60,False
2013-02-09,39,False
2013-02-10,48,False
2013-02-11,83,False
2013-02-12,65,False
2013-02-13,71,False
2013-02-14,69,False
2013-02-15,61,False
2013-02-16,57,False
2013-02-17,33,False
2013-02-18,72,False
2013-02-19,80,False
