date,Express Scripts,isPartial
2015-04-10,78,False
2015-04-11,59,False
2015-04-12,41,False
2015-04-13,76,False
2015-04-14,82,False
2015-04-15,73,False
2015-04-16,77,False
2015-04-17,57,False
2015-04-18,40,False
2015-04-19,36,False
2015-04-20,98,False
2015-04-21,86,False
2015-04-22,74,False
2015-04-23,81,False
2015-04-24,76,False
2015-04-25,48,False
2015-04-26,41,False
2015-04-27,80,False
2015-04-28,80,False
2015-04-29,96,False
2015-04-30,69,False
2015-05-01,72,False
2015-05-02,41,False
2015-05-03,39,False
2015-05-04,81,False
2015-05-05,74,False
2015-05-06,67,False
2015-05-07,77,False
2015-05-08,63,False
2015-05-09,47,False
2015-05-10,35,False
2015-05-11,75,False
2015-05-12,74,False
2015-05-13,72,False
2015-05-14,64,False
2015-05-15,80,False
2015-05-16,41,False
2015-05-17,37,False
2015-05-18,75,False
2015-05-19,70,False
2015-05-20,81,False
2015-05-21,76,False
2015-05-22,58,False
2015-05-23,36,False
2015-05-24,30,False
2015-05-25,38,False
2015-05-26,78,False
2015-05-27,78,False
2015-05-28,77,False
2015-05-29,69,False
2015-05-30,48,False
2015-05-31,29,False
2015-06-01,72,False
2015-06-02,93,False
2015-06-03,80,False
2015-06-04,66,False
2015-06-05,72,False
2015-06-06,43,False
2015-06-07,41,False
2015-06-08,94,False
2015-06-09,72,False
2015-06-10,78,False
2015-06-11,77,False
2015-06-12,64,False
2015-06-13,34,False
2015-06-14,36,False
2015-06-15,83,False
2015-06-16,70,False
2015-06-17,79,False
2015-06-18,69,False
2015-06-19,88,False
2015-06-20,47,False
2015-06-21,34,False
2015-06-22,82,False
2015-06-23,74,False
2015-06-24,79,False
2015-06-25,74,False
2015-06-26,76,False
2015-06-27,40,False
2015-06-28,39,False
2015-06-29,87,False
2015-06-30,78,False
2015-07-01,72,False
2015-07-02,81,False
2015-07-03,60,False
2015-07-04,29,False
2015-07-05,31,False
2015-07-06,79,False
2015-07-07,87,False
2015-07-08,92,False
2015-07-09,79,False
2015-07-10,59,False
2015-07-11,50,False
2015-07-12,39,False
2015-07-13,83,False
2015-07-14,90,False
2015-07-15,84,False
2015-07-16,68,False
2015-07-17,65,False
2015-07-18,43,False
2015-07-19,40,False
2015-07-20,72,False
2015-07-21,76,False
2015-07-22,87,False
2015-07-23,89,False
2015-07-24,75,False
2015-07-25,46,False
2015-07-26,45,False
2015-07-27,93,False
2015-07-28,90,False
2015-07-29,80,False
2015-07-30,85,False
2015-07-31,64,False
2015-08-01,55,False
2015-08-02,50,False
2015-08-03,90,False
2015-08-04,85,False
2015-08-05,83,False
2015-08-06,86,False
2015-08-07,83,False
2015-08-08,46,False
2015-08-09,43,False
2015-08-10,92,False
2015-08-11,85,False
2015-08-12,83,False
2015-08-13,62,False
2015-08-14,69,False
2015-08-15,41,False
2015-08-16,45,False
2015-08-17,90,False
2015-08-18,85,False
2015-08-19,80,False
2015-08-20,80,False
2015-08-21,70,False
2015-08-22,35,False
2015-08-23,34,False
2015-08-24,74,False
2015-08-25,78,False
2015-08-26,74,False
2015-08-27,79,False
2015-08-28,65,False
2015-08-29,40,False
2015-08-30,37,False
2015-08-31,79,False
2015-09-01,82,False
2015-09-02,84,False
2015-09-03,83,False
2015-09-04,65,False
2015-09-05,40,False
2015-09-06,33,False
2015-09-07,34,False
2015-09-08,83,False
2015-09-09,90,False
2015-09-10,91,False
2015-09-11,71,False
2015-09-12,45,False
2015-09-13,37,False
2015-09-14,75,False
2015-09-15,79,False
2015-09-16,86,False
2015-09-17,81,False
2015-09-18,80,False
2015-09-19,39,False
2015-09-20,31,False
2015-09-21,88,False
2015-09-22,76,False
2015-09-23,77,False
2015-09-24,90,False
2015-09-25,78,False
2015-09-26,45,False
2015-09-27,37,False
2015-09-28,99,False
2015-09-29,80,False
2015-09-30,83,False
2015-10-01,79,False
2015-10-02,82,False
2015-10-03,46,False
2015-10-04,44,False
2015-10-05,86,False
2015-10-06,87,False
2015-10-07,83,False
2015-10-08,56,False
2015-10-09,70,False
2015-10-10,36,False
2015-10-11,40,False
2015-10-12,91,False
2015-10-13,79,False
2015-10-14,94,False
2015-10-15,69,False
2015-10-16,82,False
2015-10-17,34,False
2015-10-18,49,False
2015-10-19,83,False
2015-10-20,83,False
2015-10-21,82,False
2015-10-22,83,False
2015-10-23,80,False
2015-10-24,47,False
2015-10-25,40,False
2015-10-26,71,False
2015-10-27,84,False
2015-10-28,87,False
2015-10-29,82,False
2015-10-30,82,False
2015-10-31,52,False
2015-11-01,42,False
2015-11-02,88,False
2015-11-03,99,False
2015-11-04,90,False
2015-11-05,87,False
2015-11-06,67,False
2015-11-07,45,False
2015-11-08,43,False
2015-11-09,88,False
2015-11-10,86,False
2015-11-11,81,False
2015-11-12,76,False
2015-11-13,72,False
2015-11-14,47,False
2015-11-15,30,False
2015-11-16,78,False
2015-11-17,90,False
2015-11-18,77,False
2015-11-19,87,False
2015-11-20,78,False
2015-11-21,50,False
2015-11-22,45,False
2015-11-23,71,False
2015-11-24,74,False
2015-11-25,63,False
2015-11-26,16,False
2015-11-27,33,False
2015-11-28,46,False
2015-11-29,54,False
2015-11-30,81,False
2015-12-01,94,False
2015-12-02,97,False
2015-12-03,77,False
2015-12-04,66,False
2015-12-05,43,False
2015-12-06,37,False
2015-12-07,91,False
2015-12-08,87,False
2015-12-09,76,False
2015-12-10,74,False
2015-12-11,75,False
2015-12-12,47,False
2015-12-13,42,False
2015-12-14,84,False
2015-12-15,98,False
2015-12-16,79,False
2015-12-17,71,False
2015-12-18,73,False
2015-12-19,51,False
2015-12-20,54,False
2015-12-21,79,False
2015-12-22,100,False
2015-12-23,77,False
2015-12-24,52,False
2015-12-25,26,False
2015-12-26,36,False
