date,Intel,isPartial
2016-05-04,70,False
2016-05-05,69,False
2016-05-06,72,False
2016-05-07,64,False
2016-05-08,63,False
2016-05-09,66,False
2016-05-10,69,False
2016-05-11,71,False
2016-05-12,71,False
2016-05-13,71,False
2016-05-14,63,False
2016-05-15,65,False
2016-05-16,71,False
2016-05-17,68,False
2016-05-18,71,False
2016-05-19,69,False
2016-05-20,71,False
2016-05-21,62,False
2016-05-22,58,False
2016-05-23,67,False
2016-05-24,73,False
2016-05-25,72,False
2016-05-26,71,False
2016-05-27,70,False
2016-05-28,65,False
2016-05-29,65,False
2016-05-30,69,False
2016-05-31,75,False
2016-06-01,73,False
2016-06-02,70,False
2016-06-03,71,False
2016-06-04,65,False
2016-06-05,63,False
2016-06-06,67,False
2016-06-07,69,False
2016-06-08,73,False
2016-06-09,69,False
2016-06-10,69,False
2016-06-11,65,False
2016-06-12,63,False
2016-06-13,66,False
2016-06-14,70,False
2016-06-15,70,False
2016-06-16,69,False
2016-06-17,70,False
2016-06-18,67,False
2016-06-19,65,False
2016-06-20,72,False
2016-06-21,72,False
2016-06-22,68,False
2016-06-23,69,False
2016-06-24,66,False
2016-06-25,64,False
2016-06-26,65,False
2016-06-27,67,False
2016-06-28,71,False
2016-06-29,71,False
2016-06-30,69,False
2016-07-01,70,False
2016-07-02,65,False
2016-07-03,65,False
2016-07-04,70,False
2016-07-05,69,False
2016-07-06,69,False
2016-07-07,69,False
2016-07-08,71,False
2016-07-09,63,False
2016-07-10,62,False
2016-07-11,71,False
2016-07-12,77,False
2016-07-13,78,False
2016-07-14,76,False
2016-07-15,72,False
2016-07-16,67,False
2016-07-17,68,False
2016-07-18,70,False
2016-07-19,71,False
2016-07-20,75,False
2016-07-21,70,False
2016-07-22,69,False
2016-07-23,68,False
2016-07-24,67,False
2016-07-25,69,False
2016-07-26,70,False
2016-07-27,72,False
2016-07-28,72,False
2016-07-29,73,False
2016-07-30,68,False
2016-07-31,64,False
2016-08-01,68,False
2016-08-02,68,False
2016-08-03,70,False
2016-08-04,67,False
2016-08-05,68,False
2016-08-06,67,False
2016-08-07,64,False
2016-08-08,68,False
2016-08-09,68,False
2016-08-10,70,False
2016-08-11,67,False
2016-08-12,68,False
2016-08-13,65,False
2016-08-14,61,False
2016-08-15,64,False
2016-08-16,68,False
2016-08-17,69,False
2016-08-18,68,False
2016-08-19,64,False
2016-08-20,59,False
2016-08-21,60,False
2016-08-22,70,False
2016-08-23,70,False
2016-08-24,70,False
2016-08-25,72,False
2016-08-26,69,False
2016-08-27,61,False
2016-08-28,65,False
2016-08-29,69,False
2016-08-30,71,False
2016-08-31,69,False
2016-09-01,72,False
2016-09-02,69,False
2016-09-03,66,False
2016-09-04,67,False
2016-09-05,70,False
2016-09-06,71,False
2016-09-07,70,False
2016-09-08,74,False
2016-09-09,72,False
2016-09-10,63,False
2016-09-11,60,False
2016-09-12,68,False
2016-09-13,72,False
2016-09-14,71,False
2016-09-15,68,False
2016-09-16,69,False
2016-09-17,61,False
2016-09-18,63,False
2016-09-19,71,False
2016-09-20,70,False
2016-09-21,73,False
2016-09-22,73,False
2016-09-23,68,False
2016-09-24,64,False
2016-09-25,62,False
2016-09-26,68,False
2016-09-27,70,False
2016-09-28,70,False
2016-09-29,70,False
2016-09-30,68,False
2016-10-01,61,False
2016-10-02,61,False
2016-10-03,67,False
2016-10-04,70,False
2016-10-05,72,False
2016-10-06,67,False
2016-10-07,68,False
2016-10-08,63,False
2016-10-09,64,False
2016-10-10,69,False
2016-10-11,67,False
2016-10-12,68,False
2016-10-13,69,False
2016-10-14,68,False
2016-10-15,64,False
2016-10-16,62,False
2016-10-17,65,False
2016-10-18,72,False
2016-10-19,71,False
2016-10-20,66,False
2016-10-21,70,False
2016-10-22,64,False
2016-10-23,62,False
2016-10-24,69,False
2016-10-25,73,False
2016-10-26,71,False
2016-10-27,76,False
2016-10-28,76,False
2016-10-29,72,False
2016-10-30,68,False
2016-10-31,72,False
2016-11-01,75,False
2016-11-02,71,False
2016-11-03,70,False
2016-11-04,73,False
2016-11-05,67,False
2016-11-06,66,False
2016-11-07,72,False
2016-11-08,71,False
2016-11-09,61,False
2016-11-10,73,False
2016-11-11,71,False
2016-11-12,67,False
2016-11-13,65,False
2016-11-14,71,False
2016-11-15,73,False
2016-11-16,73,False
2016-11-17,73,False
2016-11-18,72,False
2016-11-19,71,False
2016-11-20,70,False
2016-11-21,78,False
2016-11-22,76,False
2016-11-23,74,False
2016-11-24,83,False
2016-11-25,100,False
2016-11-26,80,False
2016-11-27,74,False
2016-11-28,83,False
2016-11-29,81,False
2016-11-30,74,False
2016-12-01,73,False
2016-12-02,72,False
2016-12-03,68,False
2016-12-04,69,False
2016-12-05,75,False
2016-12-06,71,False
2016-12-07,72,False
2016-12-08,72,False
2016-12-09,65,False
2016-12-10,62,False
2016-12-11,65,False
2016-12-12,73,False
2016-12-13,74,False
2016-12-14,74,False
2016-12-15,75,False
2016-12-16,68,False
2016-12-17,68,False
2016-12-18,71,False
2016-12-19,69,False
2016-12-20,73,False
2016-12-21,71,False
2016-12-22,73,False
2016-12-23,69,False
2016-12-24,65,False
2016-12-25,72,False
2016-12-26,75,False
2016-12-27,77,False
2016-12-28,79,False
2016-12-29,74,False
2016-12-30,71,False
2016-12-31,61,False
2017-01-01,59,False
2017-01-02,67,False
2017-01-03,77,False
2017-01-04,84,False
2017-01-05,78,False
2017-01-06,78,False
2017-01-07,71,False
2017-01-08,71,False
2017-01-09,73,False
2017-01-10,72,False
2017-01-11,78,False
2017-01-12,77,False
2017-01-13,73,False
2017-01-14,70,False
2017-01-15,69,False
2017-01-16,71,False
2017-01-17,74,False
2017-01-18,75,False
2017-01-19,73,False
