date,Intel,isPartial
2013-11-06,77,False
2013-11-07,80,False
2013-11-08,75,False
2013-11-09,80,False
2013-11-10,69,False
2013-11-11,79,False
2013-11-12,76,False
2013-11-13,79,False
2013-11-14,80,False
2013-11-15,77,False
2013-11-16,77,False
2013-11-17,78,False
2013-11-18,78,False
2013-11-19,83,False
2013-11-20,79,False
2013-11-21,81,False
2013-11-22,79,False
2013-11-23,78,False
2013-11-24,83,False
2013-11-25,82,False
2013-11-26,80,False
2013-11-27,80,False
2013-11-28,90,False
2013-11-29,100,False
2013-11-30,86,False
2013-12-01,78,False
2013-12-02,82,False
2013-12-03,84,False
2013-12-04,81,False
2013-12-05,78,False
2013-12-06,81,False
2013-12-07,76,False
2013-12-08,76,False
2013-12-09,78,False
2013-12-10,80,False
2013-12-11,76,False
2013-12-12,82,False
2013-12-13,82,False
2013-12-14,81,False
2013-12-15,73,False
2013-12-16,79,False
2013-12-17,82,False
2013-12-18,80,False
2013-12-19,80,False
2013-12-20,81,False
2013-12-21,77,False
2013-12-22,81,False
2013-12-23,79,False
2013-12-24,76,False
2013-12-25,84,False
2013-12-26,84,False
2013-12-27,84,False
2013-12-28,84,False
2013-12-29,84,False
2013-12-30,82,False
2013-12-31,72,False
2014-01-01,63,False
2014-01-02,78,False
2014-01-03,82,False
2014-01-04,79,False
2014-01-05,74,False
2014-01-06,76,False
2014-01-07,92,False
2014-01-08,94,False
2014-01-09,89,False
2014-01-10,83,False
2014-01-11,80,False
2014-01-12,78,False
2014-01-13,77,False
2014-01-14,82,False
2014-01-15,84,False
2014-01-16,81,False
2014-01-17,81,False
2014-01-18,81,False
2014-01-19,75,False
2014-01-20,82,False
2014-01-21,83,False
2014-01-22,77,False
2014-01-23,79,False
2014-01-24,78,False
2014-01-25,76,False
2014-01-26,73,False
2014-01-27,75,False
2014-01-28,79,False
2014-01-29,76,False
2014-01-30,75,False
2014-01-31,73,False
2014-02-01,74,False
2014-02-02,71,False
2014-02-03,72,False
2014-02-04,75,False
2014-02-05,73,False
2014-02-06,73,False
2014-02-07,75,False
2014-02-08,70,False
2014-02-09,71,False
2014-02-10,74,False
2014-02-11,76,False
2014-02-12,74,False
2014-02-13,74,False
2014-02-14,70,False
2014-02-15,75,False
2014-02-16,70,False
2014-02-17,73,False
2014-02-18,76,False
2014-02-19,75,False
2014-02-20,76,False
2014-02-21,76,False
2014-02-22,72,False
2014-02-23,69,False
2014-02-24,68,False
2014-02-25,74,False
2014-02-26,73,False
2014-02-27,75,False
2014-02-28,76,False
2014-03-01,73,False
2014-03-02,69,False
2014-03-03,70,False
2014-03-04,74,False
2014-03-05,73,False
2014-03-06,73,False
2014-03-07,71,False
2014-03-08,71,False
2014-03-09,64,False
2014-03-10,71,False
2014-03-11,73,False
2014-03-12,74,False
2014-03-13,74,False
2014-03-14,76,False
2014-03-15,73,False
2014-03-16,71,False
2014-03-17,71,False
2014-03-18,71,False
2014-03-19,74,False
2014-03-20,71,False
2014-03-21,71,False
2014-03-22,69,False
2014-03-23,64,False
2014-03-24,69,False
2014-03-25,72,False
2014-03-26,69,False
2014-03-27,71,False
2014-03-28,73,False
2014-03-29,69,False
2014-03-30,67,False
2014-03-31,69,False
2014-04-01,68,False
2014-04-02,71,False
2014-04-03,76,False
2014-04-04,72,False
2014-04-05,69,False
2014-04-06,63,False
2014-04-07,69,False
2014-04-08,77,False
2014-04-09,72,False
2014-04-10,73,False
2014-04-11,71,False
2014-04-12,70,False
2014-04-13,67,False
2014-04-14,71,False
2014-04-15,73,False
2014-04-16,71,False
2014-04-17,72,False
2014-04-18,76,False
2014-04-19,68,False
2014-04-20,67,False
2014-04-21,70,False
2014-04-22,70,False
2014-04-23,71,False
2014-04-24,70,False
2014-04-25,74,False
2014-04-26,66,False
2014-04-27,65,False
2014-04-28,70,False
2014-04-29,70,False
2014-04-30,70,False
2014-05-01,69,False
2014-05-02,71,False
2014-05-03,70,False
2014-05-04,66,False
2014-05-05,69,False
2014-05-06,70,False
2014-05-07,70,False
2014-05-08,67,False
2014-05-09,70,False
2014-05-10,65,False
2014-05-11,65,False
2014-05-12,71,False
2014-05-13,69,False
2014-05-14,72,False
2014-05-15,72,False
2014-05-16,69,False
2014-05-17,69,False
2014-05-18,67,False
2014-05-19,67,False
2014-05-20,70,False
2014-05-21,72,False
2014-05-22,67,False
2014-05-23,70,False
2014-05-24,66,False
2014-05-25,63,False
2014-05-26,65,False
2014-05-27,66,False
2014-05-28,68,False
2014-05-29,73,False
2014-05-30,67,False
2014-05-31,66,False
2014-06-01,62,False
2014-06-02,66,False
2014-06-03,71,False
2014-06-04,71,False
2014-06-05,71,False
2014-06-06,70,False
2014-06-07,69,False
2014-06-08,66,False
2014-06-09,68,False
2014-06-10,69,False
2014-06-11,70,False
2014-06-12,70,False
2014-06-13,67,False
2014-06-14,67,False
2014-06-15,64,False
2014-06-16,65,False
2014-06-17,65,False
2014-06-18,72,False
2014-06-19,68,False
2014-06-20,71,False
2014-06-21,64,False
2014-06-22,62,False
2014-06-23,70,False
2014-06-24,69,False
2014-06-25,70,False
2014-06-26,72,False
2014-06-27,71,False
2014-06-28,66,False
2014-06-29,69,False
2014-06-30,70,False
2014-07-01,67,False
2014-07-02,71,False
2014-07-03,66,False
2014-07-04,66,False
2014-07-05,66,False
2014-07-06,67,False
2014-07-07,70,False
2014-07-08,66,False
2014-07-09,68,False
2014-07-10,72,False
2014-07-11,72,False
2014-07-12,66,False
2014-07-13,61,False
2014-07-14,69,False
2014-07-15,76,False
2014-07-16,77,False
2014-07-17,73,False
2014-07-18,69,False
2014-07-19,69,False
2014-07-20,64,False
2014-07-21,73,False
2014-07-22,72,False
2014-07-23,70,False
2014-07-24,72,False
