date,Intel,isPartial
2015-04-10,71,False
2015-04-11,69,False
2015-04-12,65,False
2015-04-13,67,False
2015-04-14,74,False
2015-04-15,74,False
2015-04-16,72,False
2015-04-17,79,False
2015-04-18,70,False
2015-04-19,65,False
2015-04-20,71,False
2015-04-21,69,False
2015-04-22,72,False
2015-04-23,72,False
2015-04-24,69,False
2015-04-25,69,False
2015-04-26,66,False
2015-04-27,69,False
2015-04-28,68,False
2015-04-29,65,False
2015-04-30,69,False
2015-05-01,65,False
2015-05-02,61,False
2015-05-03,60,False
2015-05-04,66,False
2015-05-05,68,False
2015-05-06,71,False
2015-05-07,70,False
2015-05-08,68,False
2015-05-09,63,False
2015-05-10,64,False
2015-05-11,68,False
2015-05-12,66,False
2015-05-13,69,False
2015-05-14,69,False
2015-05-15,67,False
2015-05-16,61,False
2015-05-17,66,False
2015-05-18,66,False
2015-05-19,72,False
2015-05-20,69,False
2015-05-21,70,False
2015-05-22,68,False
2015-05-23,67,False
2015-05-24,63,False
2015-05-25,65,False
2015-05-26,66,False
2015-05-27,71,False
2015-05-28,68,False
2015-05-29,70,False
2015-05-30,64,False
2015-05-31,66,False
2015-06-01,74,False
2015-06-02,76,False
2015-06-03,73,False
2015-06-04,73,False
2015-06-05,71,False
2015-06-06,64,False
2015-06-07,62,False
2015-06-08,66,False
2015-06-09,70,False
2015-06-10,73,False
2015-06-11,70,False
2015-06-12,67,False
2015-06-13,67,False
2015-06-14,63,False
2015-06-15,68,False
2015-06-16,70,False
2015-06-17,70,False
2015-06-18,68,False
2015-06-19,70,False
2015-06-20,69,False
2015-06-21,66,False
2015-06-22,72,False
2015-06-23,72,False
2015-06-24,71,False
2015-06-25,71,False
2015-06-26,70,False
2015-06-27,70,False
2015-06-28,62,False
2015-06-29,68,False
2015-06-30,67,False
2015-07-01,65,False
2015-07-02,70,False
2015-07-03,66,False
2015-07-04,61,False
2015-07-05,62,False
2015-07-06,66,False
2015-07-07,69,False
2015-07-08,69,False
2015-07-09,71,False
2015-07-10,64,False
2015-07-11,65,False
2015-07-12,65,False
2015-07-13,67,False
2015-07-14,71,False
2015-07-15,72,False
2015-07-16,73,False
2015-07-17,68,False
2015-07-18,68,False
2015-07-19,66,False
2015-07-20,70,False
2015-07-21,71,False
2015-07-22,71,False
2015-07-23,70,False
2015-07-24,72,False
2015-07-25,66,False
2015-07-26,65,False
2015-07-27,72,False
2015-07-28,74,False
2015-07-29,80,False
2015-07-30,83,False
2015-07-31,80,False
2015-08-01,78,False
2015-08-02,73,False
2015-08-03,80,False
2015-08-04,78,False
2015-08-05,89,False
2015-08-06,85,False
2015-08-07,78,False
2015-08-08,79,False
2015-08-09,72,False
