date,Intel,isPartial
2014-03-16,73,False
2014-03-17,70,False
2014-03-18,71,False
2014-03-19,71,False
2014-03-20,71,False
2014-03-21,71,False
2014-03-22,69,False
2014-03-23,67,False
2014-03-24,70,False
2014-03-25,72,False
2014-03-26,73,False
2014-03-27,75,False
2014-03-28,71,False
2014-03-29,69,False
2014-03-30,62,False
2014-03-31,70,False
2014-04-01,70,False
2014-04-02,71,False
2014-04-03,72,False
2014-04-04,72,False
2014-04-05,67,False
2014-04-06,70,False
2014-04-07,74,False
2014-04-08,77,False
2014-04-09,73,False
2014-04-10,76,False
2014-04-11,72,False
2014-04-12,71,False
2014-04-13,68,False
2014-04-14,75,False
2014-04-15,76,False
2014-04-16,75,False
2014-04-17,71,False
2014-04-18,71,False
2014-04-19,70,False
2014-04-20,66,False
2014-04-21,71,False
2014-04-22,70,False
2014-04-23,72,False
2014-04-24,71,False
2014-04-25,71,False
2014-04-26,69,False
2014-04-27,62,False
2014-04-28,68,False
2014-04-29,70,False
2014-04-30,68,False
2014-05-01,68,False
2014-05-02,70,False
2014-05-03,65,False
2014-05-04,65,False
2014-05-05,65,False
2014-05-06,68,False
2014-05-07,72,False
2014-05-08,68,False
2014-05-09,73,False
2014-05-10,70,False
2014-05-11,64,False
2014-05-12,70,False
2014-05-13,68,False
2014-05-14,69,False
2014-05-15,69,False
2014-05-16,68,False
2014-05-17,68,False
2014-05-18,63,False
2014-05-19,68,False
2014-05-20,70,False
2014-05-21,71,False
2014-05-22,66,False
2014-05-23,70,False
2014-05-24,64,False
2014-05-25,63,False
2014-05-26,69,False
2014-05-27,70,False
2014-05-28,70,False
2014-05-29,73,False
2014-05-30,72,False
2014-05-31,69,False
2014-06-01,67,False
2014-06-02,68,False
2014-06-03,73,False
2014-06-04,74,False
2014-06-05,76,False
2014-06-06,71,False
2014-06-07,66,False
2014-06-08,63,False
2014-06-09,66,False
2014-06-10,74,False
2014-06-11,71,False
2014-06-12,68,False
2014-06-13,66,False
2014-06-14,70,False
2014-06-15,64,False
2014-06-16,66,False
2014-06-17,68,False
2014-06-18,68,False
2014-06-19,71,False
2014-06-20,71,False
2014-06-21,65,False
2014-06-22,62,False
2014-06-23,69,False
2014-06-24,69,False
2014-06-25,70,False
2014-06-26,69,False
2014-06-27,67,False
2014-06-28,70,False
2014-06-29,69,False
2014-06-30,68,False
2014-07-01,69,False
2014-07-02,71,False
2014-07-03,70,False
2014-07-04,67,False
2014-07-05,66,False
2014-07-06,64,False
2014-07-07,69,False
2014-07-08,69,False
2014-07-09,71,False
2014-07-10,71,False
2014-07-11,70,False
2014-07-12,72,False
2014-07-13,63,False
2014-07-14,68,False
2014-07-15,74,False
2014-07-16,77,False
2014-07-17,74,False
2014-07-18,70,False
2014-07-19,67,False
2014-07-20,69,False
2014-07-21,69,False
2014-07-22,73,False
2014-07-23,71,False
2014-07-24,72,False
2014-07-25,71,False
2014-07-26,66,False
2014-07-27,68,False
2014-07-28,67,False
2014-07-29,77,False
2014-07-30,73,False
2014-07-31,73,False
2014-08-01,74,False
2014-08-02,73,False
2014-08-03,69,False
2014-08-04,70,False
2014-08-05,78,False
2014-08-06,74,False
2014-08-07,75,False
2014-08-08,73,False
2014-08-09,69,False
2014-08-10,64,False
2014-08-11,73,False
2014-08-12,72,False
2014-08-13,77,False
2014-08-14,78,False
2014-08-15,74,False
2014-08-16,72,False
2014-08-17,72,False
2014-08-18,74,False
2014-08-19,77,False
2014-08-20,76,False
2014-08-21,78,False
2014-08-22,76,False
2014-08-23,72,False
2014-08-24,68,False
2014-08-25,71,False
2014-08-26,78,False
2014-08-27,78,False
2014-08-28,78,False
2014-08-29,79,False
2014-08-30,76,False
2014-08-31,74,False
2014-09-01,73,False
2014-09-02,73,False
2014-09-03,77,False
2014-09-04,80,False
2014-09-05,75,False
2014-09-06,81,False
2014-09-07,69,False
2014-09-08,77,False
2014-09-09,79,False
2014-09-10,82,False
2014-09-11,78,False
2014-09-12,79,False
2014-09-13,74,False
2014-09-14,72,False
2014-09-15,75,False
2014-09-16,76,False
2014-09-17,77,False
2014-09-18,72,False
2014-09-19,73,False
2014-09-20,69,False
2014-09-21,66,False
2014-09-22,72,False
2014-09-23,75,False
2014-09-24,76,False
2014-09-25,72,False
2014-09-26,73,False
2014-09-27,71,False
2014-09-28,70,False
2014-09-29,71,False
2014-09-30,75,False
2014-10-01,74,False
2014-10-02,73,False
2014-10-03,73,False
2014-10-04,70,False
2014-10-05,67,False
2014-10-06,74,False
2014-10-07,73,False
2014-10-08,71,False
2014-10-09,75,False
2014-10-10,74,False
2014-10-11,65,False
2014-10-12,68,False
2014-10-13,73,False
2014-10-14,71,False
2014-10-15,78,False
2014-10-16,76,False
2014-10-17,79,False
2014-10-18,74,False
2014-10-19,72,False
2014-10-20,76,False
2014-10-21,75,False
2014-10-22,73,False
2014-10-23,72,False
2014-10-24,75,False
2014-10-25,71,False
2014-10-26,68,False
2014-10-27,72,False
2014-10-28,72,False
2014-10-29,71,False
2014-10-30,73,False
2014-10-31,70,False
2014-11-01,72,False
2014-11-02,69,False
2014-11-03,72,False
2014-11-04,74,False
2014-11-05,75,False
2014-11-06,75,False
2014-11-07,76,False
2014-11-08,73,False
2014-11-09,73,False
2014-11-10,73,False
2014-11-11,79,False
2014-11-12,81,False
2014-11-13,76,False
2014-11-14,77,False
2014-11-15,79,False
2014-11-16,75,False
2014-11-17,73,False
2014-11-18,81,False
2014-11-19,81,False
2014-11-20,81,False
2014-11-21,78,False
2014-11-22,78,False
2014-11-23,77,False
2014-11-24,78,False
2014-11-25,83,False
2014-11-26,80,False
2014-11-27,88,False
2014-11-28,100,False
2014-11-29,84,False
2014-11-30,80,False
2014-12-01,86,False
