date,Intel,isPartial
2017-05-29,32,False
2017-05-30,40,False
2017-05-31,41,False
2017-06-01,36,False
2017-06-02,34,False
2017-06-03,31,False
2017-06-04,32,False
2017-06-05,37,False
2017-06-06,39,False
2017-06-07,38,False
2017-06-08,37,False
2017-06-09,36,False
2017-06-10,32,False
2017-06-11,31,False
2017-06-12,36,False
2017-06-13,34,False
2017-06-14,35,False
2017-06-15,34,False
2017-06-16,34,False
2017-06-17,31,False
2017-06-18,29,False
2017-06-19,36,False
2017-06-20,38,False
2017-06-21,36,False
2017-06-22,36,False
2017-06-23,34,False
2017-06-24,31,False
2017-06-25,30,False
2017-06-26,36,False
2017-06-27,37,False
2017-06-28,35,False
2017-06-29,36,False
2017-06-30,33,False
2017-07-01,30,False
2017-07-02,30,False
2017-07-03,33,False
2017-07-04,33,False
2017-07-05,34,False
2017-07-06,35,False
2017-07-07,34,False
2017-07-08,31,False
2017-07-09,31,False
2017-07-10,34,False
2017-07-11,38,False
2017-07-12,35,False
2017-07-13,33,False
2017-07-14,35,False
2017-07-15,32,False
2017-07-16,31,False
2017-07-17,34,False
2017-07-18,36,False
2017-07-19,33,False
2017-07-20,35,False
2017-07-21,32,False
2017-07-22,33,False
2017-07-23,29,False
2017-07-24,35,False
2017-07-25,34,False
2017-07-26,36,False
2017-07-27,35,False
2017-07-28,37,False
2017-07-29,31,False
2017-07-30,29,False
2017-07-31,34,False
2017-08-01,35,False
2017-08-02,35,False
2017-08-03,34,False
2017-08-04,35,False
2017-08-05,32,False
2017-08-06,30,False
2017-08-07,35,False
2017-08-08,34,False
2017-08-09,37,False
2017-08-10,37,False
2017-08-11,34,False
2017-08-12,31,False
2017-08-13,30,False
2017-08-14,34,False
2017-08-15,37,False
2017-08-16,34,False
2017-08-17,34,False
2017-08-18,33,False
2017-08-19,31,False
2017-08-20,31,False
2017-08-21,37,False
2017-08-22,36,False
2017-08-23,36,False
2017-08-24,35,False
2017-08-25,35,False
2017-08-26,30,False
2017-08-27,31,False
2017-08-28,34,False
2017-08-29,34,False
2017-08-30,36,False
2017-08-31,36,False
2017-09-01,34,False
2017-09-02,33,False
2017-09-03,30,False
2017-09-04,36,False
2017-09-05,34,False
2017-09-06,34,False
2017-09-07,34,False
2017-09-08,34,False
2017-09-09,32,False
2017-09-10,30,False
2017-09-11,35,False
2017-09-12,36,False
2017-09-13,34,False
2017-09-14,35,False
2017-09-15,33,False
2017-09-16,34,False
2017-09-17,31,False
2017-09-18,34,False
2017-09-19,35,False
2017-09-20,34,False
2017-09-21,36,False
2017-09-22,35,False
2017-09-23,28,False
2017-09-24,30,False
2017-09-25,36,False
2017-09-26,36,False
2017-09-27,37,False
2017-09-28,36,False
2017-09-29,37,False
2017-09-30,31,False
2017-10-01,30,False
2017-10-02,35,False
2017-10-03,37,False
2017-10-04,37,False
2017-10-05,41,False
2017-10-06,38,False
2017-10-07,33,False
2017-10-08,33,False
2017-10-09,36,False
2017-10-10,35,False
2017-10-11,35,False
2017-10-12,35,False
2017-10-13,34,False
2017-10-14,32,False
2017-10-15,34,False
2017-10-16,35,False
2017-10-17,36,False
2017-10-18,36,False
2017-10-19,36,False
2017-10-20,34,False
2017-10-21,32,False
2017-10-22,33,False
2017-10-23,36,False
2017-10-24,35,False
2017-10-25,36,False
2017-10-26,37,False
2017-10-27,38,False
2017-10-28,33,False
2017-10-29,32,False
2017-10-30,36,False
2017-10-31,35,False
2017-11-01,35,False
2017-11-02,39,False
2017-11-03,35,False
2017-11-04,33,False
2017-11-05,32,False
2017-11-06,38,False
2017-11-07,40,False
2017-11-08,40,False
2017-11-09,39,False
2017-11-10,39,False
2017-11-11,34,False
2017-11-12,33,False
2017-11-13,38,False
2017-11-14,39,False
2017-11-15,39,False
2017-11-16,39,False
2017-11-17,38,False
2017-11-18,35,False
2017-11-19,34,False
2017-11-20,41,False
2017-11-21,42,False
2017-11-22,42,False
2017-11-23,46,False
2017-11-24,56,False
2017-11-25,43,False
2017-11-26,40,False
2017-11-27,43,False
2017-11-28,40,False
2017-11-29,39,False
2017-11-30,36,False
2017-12-01,36,False
2017-12-02,33,False
