date,Intel,isPartial
2012-10-12,78,False
2012-10-13,79,False
2012-10-14,72,False
2012-10-15,79,False
2012-10-16,83,False
2012-10-17,86,False
2012-10-18,76,False
2012-10-19,77,False
2012-10-20,77,False
2012-10-21,78,False
2012-10-22,81,False
2012-10-23,87,False
2012-10-24,86,False
2012-10-25,84,False
2012-10-26,91,False
2012-10-27,90,False
2012-10-28,82,False
2012-10-29,83,False
2012-10-30,86,False
2012-10-31,86,False
2012-11-01,86,False
2012-11-02,88,False
2012-11-03,83,False
2012-11-04,81,False
2012-11-05,81,False
2012-11-06,82,False
2012-11-07,82,False
2012-11-08,82,False
2012-11-09,86,False
2012-11-10,80,False
2012-11-11,83,False
2012-11-12,86,False
2012-11-13,87,False
2012-11-14,85,False
2012-11-15,86,False
2012-11-16,88,False
2012-11-17,87,False
2012-11-18,84,False
2012-11-19,91,False
2012-11-20,90,False
2012-11-21,90,False
2012-11-22,90,False
2012-11-23,100,False
2012-11-24,93,False
2012-11-25,87,False
2012-11-26,93,False
2012-11-27,88,False
2012-11-28,86,False
2012-11-29,88,False
2012-11-30,87,False
2012-12-01,83,False
2012-12-02,82,False
2012-12-03,86,False
2012-12-04,82,False
2012-12-05,83,False
2012-12-06,86,False
2012-12-07,83,False
2012-12-08,85,False
2012-12-09,79,False
2012-12-10,84,False
2012-12-11,83,False
2012-12-12,85,False
2012-12-13,85,False
2012-12-14,80,False
2012-12-15,84,False
2012-12-16,80,False
2012-12-17,80,False
2012-12-18,80,False
2012-12-19,82,False
2012-12-20,80,False
2012-12-21,82,False
2012-12-22,82,False
2012-12-23,82,False
2012-12-24,85,False
2012-12-25,83,False
2012-12-26,89,False
2012-12-27,94,False
2012-12-28,85,False
2012-12-29,89,False
2012-12-30,84,False
2012-12-31,75,False
2013-01-01,71,False
2013-01-02,83,False
2013-01-03,84,False
2013-01-04,90,False
2013-01-05,82,False
2013-01-06,80,False
2013-01-07,83,False
2013-01-08,82,False
2013-01-09,89,False
2013-01-10,85,False
2013-01-11,83,False
2013-01-12,85,False
2013-01-13,79,False
2013-01-14,76,False
2013-01-15,81,False
2013-01-16,82,False
2013-01-17,85,False
2013-01-18,83,False
2013-01-19,89,False
2013-01-20,80,False
2013-01-21,80,False
2013-01-22,83,False
2013-01-23,86,False
2013-01-24,87,False
2013-01-25,84,False
2013-01-26,81,False
2013-01-27,80,False
2013-01-28,79,False
2013-01-29,85,False
2013-01-30,81,False
2013-01-31,81,False
2013-02-01,79,False
2013-02-02,82,False
2013-02-03,74,False
2013-02-04,81,False
2013-02-05,80,False
2013-02-06,82,False
2013-02-07,83,False
2013-02-08,77,False
2013-02-09,77,False
2013-02-10,76,False
2013-02-11,73,False
2013-02-12,78,False
2013-02-13,77,False
2013-02-14,73,False
2013-02-15,76,False
2013-02-16,77,False
2013-02-17,77,False
2013-02-18,77,False
2013-02-19,82,False
2013-02-20,82,False
2013-02-21,81,False
2013-02-22,80,False
2013-02-23,78,False
2013-02-24,77,False
2013-02-25,78,False
2013-02-26,78,False
2013-02-27,80,False
2013-02-28,83,False
2013-03-01,77,False
2013-03-02,76,False
2013-03-03,77,False
2013-03-04,76,False
2013-03-05,81,False
2013-03-06,80,False
2013-03-07,82,False
2013-03-08,82,False
2013-03-09,79,False
2013-03-10,74,False
2013-03-11,76,False
2013-03-12,81,False
2013-03-13,75,False
2013-03-14,77,False
2013-03-15,75,False
2013-03-16,75,False
2013-03-17,73,False
2013-03-18,76,False
2013-03-19,78,False
2013-03-20,78,False
2013-03-21,74,False
2013-03-22,76,False
2013-03-23,77,False
2013-03-24,76,False
2013-03-25,78,False
2013-03-26,76,False
2013-03-27,82,False
2013-03-28,78,False
2013-03-29,76,False
2013-03-30,75,False
2013-03-31,68,False
2013-04-01,70,False
2013-04-02,76,False
2013-04-03,75,False
2013-04-04,74,False
2013-04-05,75,False
2013-04-06,73,False
2013-04-07,72,False
2013-04-08,73,False
2013-04-09,73,False
2013-04-10,80,False
2013-04-11,79,False
2013-04-12,74,False
2013-04-13,73,False
2013-04-14,70,False
2013-04-15,72,False
2013-04-16,71,False
2013-04-17,73,False
2013-04-18,71,False
2013-04-19,70,False
2013-04-20,70,False
2013-04-21,66,False
2013-04-22,72,False
2013-04-23,70,False
2013-04-24,72,False
2013-04-25,74,False
2013-04-26,70,False
2013-04-27,67,False
2013-04-28,64,False
2013-04-29,67,False
2013-04-30,70,False
2013-05-01,66,False
2013-05-02,72,False
2013-05-03,70,False
2013-05-04,65,False
2013-05-05,62,False
2013-05-06,70,False
2013-05-07,71,False
2013-05-08,70,False
2013-05-09,73,False
2013-05-10,72,False
2013-05-11,64,False
2013-05-12,63,False
2013-05-13,68,False
2013-05-14,70,False
2013-05-15,69,False
2013-05-16,71,False
2013-05-17,74,False
2013-05-18,64,False
2013-05-19,67,False
2013-05-20,72,False
2013-05-21,72,False
2013-05-22,73,False
2013-05-23,72,False
2013-05-24,72,False
2013-05-25,69,False
2013-05-26,67,False
2013-05-27,72,False
2013-05-28,75,False
2013-05-29,78,False
2013-05-30,72,False
2013-05-31,72,False
2013-06-01,74,False
2013-06-02,78,False
2013-06-03,80,False
2013-06-04,84,False
2013-06-05,77,False
2013-06-06,73,False
2013-06-07,71,False
2013-06-08,75,False
2013-06-09,67,False
2013-06-10,74,False
2013-06-11,81,False
2013-06-12,76,False
2013-06-13,79,False
2013-06-14,78,False
2013-06-15,73,False
2013-06-16,70,False
2013-06-17,70,False
2013-06-18,68,False
2013-06-19,72,False
2013-06-20,73,False
2013-06-21,73,False
2013-06-22,71,False
2013-06-23,67,False
2013-06-24,72,False
2013-06-25,76,False
2013-06-26,72,False
2013-06-27,74,False
2013-06-28,73,False
2013-06-29,72,False
