date,Intel,isPartial
2018-01-24,40,False
2018-01-25,40,False
2018-01-26,41,False
2018-01-27,35,False
2018-01-28,35,False
2018-01-29,40,False
2018-01-30,39,False
2018-01-31,38,False
2018-02-01,37,False
2018-02-02,37,False
2018-02-03,33,False
2018-02-04,31,False
2018-02-05,38,False
2018-02-06,39,False
2018-02-07,37,False
2018-02-08,37,False
2018-02-09,37,False
2018-02-10,35,False
2018-02-11,33,False
2018-02-12,37,False
2018-02-13,37,False
2018-02-14,35,False
2018-02-15,36,False
2018-02-16,35,False
2018-02-17,32,False
2018-02-18,30,False
2018-02-19,34,False
2018-02-20,35,False
2018-02-21,36,False
2018-02-22,35,False
2018-02-23,34,False
2018-02-24,32,False
2018-02-25,31,False
2018-02-26,36,False
2018-02-27,36,False
2018-02-28,34,False
2018-03-01,34,False
2018-03-02,34,False
2018-03-03,34,False
2018-03-04,32,False
2018-03-05,32,False
2018-03-06,34,False
2018-03-07,35,False
2018-03-08,34,False
2018-03-09,34,False
2018-03-10,32,False
2018-03-11,32,False
2018-03-12,35,False
2018-03-13,37,False
2018-03-14,36,False
2018-03-15,35,False
2018-03-16,34,False
2018-03-17,31,False
2018-03-18,30,False
2018-03-19,34,False
2018-03-20,35,False
2018-03-21,33,False
2018-03-22,34,False
2018-03-23,35,False
2018-03-24,32,False
2018-03-25,31,False
2018-03-26,34,False
2018-03-27,34,False
2018-03-28,34,False
2018-03-29,35,False
2018-03-30,33,False
2018-03-31,31,False
2018-04-01,31,False
2018-04-02,36,False
2018-04-03,40,False
2018-04-04,37,False
2018-04-05,36,False
2018-04-06,35,False
2018-04-07,30,False
2018-04-08,27,False
2018-04-09,34,False
2018-04-10,34,False
2018-04-11,34,False
2018-04-12,33,False
2018-04-13,32,False
2018-04-14,28,False
2018-04-15,28,False
2018-04-16,32,False
2018-04-17,33,False
2018-04-18,34,False
2018-04-19,33,False
2018-04-20,31,False
2018-04-21,29,False
2018-04-22,28,False
2018-04-23,30,False
2018-04-24,32,False
2018-04-25,31,False
2018-04-26,33,False
2018-04-27,34,False
2018-04-28,28,False
2018-04-29,27,False
2018-04-30,31,False
2018-05-01,31,False
2018-05-02,31,False
2018-05-03,31,False
2018-05-04,31,False
2018-05-05,28,False
2018-05-06,27,False
2018-05-07,30,False
2018-05-08,32,False
2018-05-09,32,False
2018-05-10,32,False
2018-05-11,32,False
2018-05-12,27,False
2018-05-13,26,False
2018-05-14,32,False
2018-05-15,33,False
2018-05-16,32,False
2018-05-17,32,False
2018-05-18,31,False
2018-05-19,27,False
2018-05-20,28,False
2018-05-21,30,False
2018-05-22,31,False
2018-05-23,31,False
2018-05-24,31,False
2018-05-25,30,False
2018-05-26,28,False
2018-05-27,26,False
2018-05-28,30,False
2018-05-29,31,False
2018-05-30,33,False
2018-05-31,31,False
2018-06-01,30,False
2018-06-02,27,False
2018-06-03,27,False
2018-06-04,30,False
2018-06-05,33,False
2018-06-06,33,False
2018-06-07,34,False
2018-06-08,35,False
2018-06-09,29,False
2018-06-10,29,False
2018-06-11,32,False
2018-06-12,33,False
2018-06-13,33,False
2018-06-14,31,False
2018-06-15,30,False
2018-06-16,24,False
2018-06-17,25,False
2018-06-18,30,False
2018-06-19,31,False
2018-06-20,30,False
2018-06-21,43,False
2018-06-22,34,False
2018-06-23,29,False
