date,Intel,isPartial
2013-06-29,74,False
2013-06-30,67,False
2013-07-01,69,False
2013-07-02,72,False
2013-07-03,70,False
2013-07-04,74,False
2013-07-05,72,False
2013-07-06,71,False
2013-07-07,68,False
2013-07-08,69,False
2013-07-09,74,False
2013-07-10,72,False
2013-07-11,73,False
2013-07-12,71,False
2013-07-13,69,False
2013-07-14,64,False
2013-07-15,75,False
2013-07-16,72,False
2013-07-17,77,False
2013-07-18,77,False
2013-07-19,75,False
2013-07-20,72,False
2013-07-21,64,False
2013-07-22,73,False
2013-07-23,75,False
2013-07-24,74,False
2013-07-25,73,False
2013-07-26,73,False
2013-07-27,69,False
2013-07-28,63,False
2013-07-29,68,False
2013-07-30,72,False
2013-07-31,75,False
2013-08-01,71,False
2013-08-02,73,False
2013-08-03,67,False
2013-08-04,68,False
2013-08-05,71,False
2013-08-06,72,False
2013-08-07,74,False
2013-08-08,76,False
2013-08-09,70,False
2013-08-10,68,False
2013-08-11,68,False
2013-08-12,71,False
2013-08-13,76,False
2013-08-14,74,False
2013-08-15,70,False
2013-08-16,72,False
2013-08-17,70,False
2013-08-18,68,False
2013-08-19,76,False
2013-08-20,71,False
2013-08-21,74,False
2013-08-22,75,False
2013-08-23,75,False
2013-08-24,70,False
2013-08-25,71,False
2013-08-26,75,False
2013-08-27,74,False
2013-08-28,78,False
2013-08-29,77,False
2013-08-30,71,False
2013-08-31,70,False
2013-09-01,70,False
2013-09-02,71,False
2013-09-03,74,False
2013-09-04,77,False
2013-09-05,74,False
2013-09-06,74,False
2013-09-07,68,False
2013-09-08,72,False
2013-09-09,74,False
2013-09-10,77,False
2013-09-11,79,False
2013-09-12,79,False
2013-09-13,81,False
2013-09-14,73,False
2013-09-15,71,False
2013-09-16,73,False
2013-09-17,71,False
2013-09-18,77,False
2013-09-19,73,False
2013-09-20,73,False
2013-09-21,73,False
2013-09-22,68,False
2013-09-23,73,False
2013-09-24,77,False
2013-09-25,77,False
2013-09-26,77,False
2013-09-27,75,False
2013-09-28,69,False
2013-09-29,69,False
2013-09-30,69,False
2013-10-01,71,False
2013-10-02,77,False
2013-10-03,78,False
2013-10-04,74,False
2013-10-05,73,False
2013-10-06,66,False
2013-10-07,71,False
2013-10-08,75,False
2013-10-09,73,False
2013-10-10,74,False
2013-10-11,73,False
2013-10-12,70,False
2013-10-13,70,False
2013-10-14,69,False
2013-10-15,73,False
2013-10-16,78,False
2013-10-17,77,False
2013-10-18,77,False
2013-10-19,74,False
2013-10-20,70,False
2013-10-21,76,False
2013-10-22,82,False
2013-10-23,86,False
2013-10-24,81,False
2013-10-25,80,False
2013-10-26,76,False
2013-10-27,71,False
2013-10-28,74,False
2013-10-29,81,False
2013-10-30,76,False
2013-10-31,76,False
2013-11-01,79,False
2013-11-02,73,False
2013-11-03,67,False
2013-11-04,74,False
2013-11-05,76,False
2013-11-06,77,False
2013-11-07,78,False
2013-11-08,75,False
2013-11-09,74,False
2013-11-10,68,False
2013-11-11,78,False
2013-11-12,75,False
2013-11-13,78,False
2013-11-14,77,False
2013-11-15,77,False
2013-11-16,74,False
2013-11-17,75,False
2013-11-18,77,False
2013-11-19,79,False
2013-11-20,78,False
2013-11-21,79,False
2013-11-22,79,False
2013-11-23,78,False
2013-11-24,77,False
2013-11-25,76,False
2013-11-26,77,False
2013-11-27,80,False
2013-11-28,88,False
2013-11-29,100,False
2013-11-30,80,False
2013-12-01,77,False
2013-12-02,81,False
2013-12-03,80,False
2013-12-04,78,False
2013-12-05,77,False
2013-12-06,79,False
2013-12-07,72,False
2013-12-08,74,False
2013-12-09,78,False
2013-12-10,78,False
2013-12-11,75,False
2013-12-12,82,False
2013-12-13,78,False
2013-12-14,77,False
2013-12-15,75,False
2013-12-16,77,False
2013-12-17,79,False
2013-12-18,78,False
2013-12-19,78,False
2013-12-20,78,False
2013-12-21,76,False
2013-12-22,78,False
2013-12-23,80,False
2013-12-24,77,False
2013-12-25,83,False
2013-12-26,85,False
2013-12-27,81,False
2013-12-28,81,False
2013-12-29,78,False
2013-12-30,78,False
2013-12-31,71,False
2014-01-01,65,False
2014-01-02,76,False
2014-01-03,79,False
2014-01-04,75,False
2014-01-05,72,False
2014-01-06,74,False
2014-01-07,88,False
2014-01-08,87,False
2014-01-09,86,False
2014-01-10,83,False
2014-01-11,78,False
2014-01-12,75,False
2014-01-13,74,False
2014-01-14,76,False
2014-01-15,81,False
2014-01-16,81,False
2014-01-17,81,False
2014-01-18,80,False
2014-01-19,77,False
2014-01-20,78,False
2014-01-21,79,False
2014-01-22,76,False
2014-01-23,75,False
2014-01-24,75,False
2014-01-25,72,False
2014-01-26,71,False
2014-01-27,72,False
2014-01-28,75,False
2014-01-29,73,False
2014-01-30,73,False
2014-01-31,72,False
2014-02-01,73,False
2014-02-02,68,False
2014-02-03,72,False
2014-02-04,72,False
2014-02-05,72,False
2014-02-06,71,False
2014-02-07,77,False
2014-02-08,69,False
2014-02-09,72,False
2014-02-10,73,False
2014-02-11,73,False
2014-02-12,72,False
2014-02-13,71,False
2014-02-14,69,False
2014-02-15,73,False
2014-02-16,70,False
2014-02-17,71,False
