date,Intel,isPartial
2011-09-18,82,False
2011-09-19,84,False
2011-09-20,86,False
2011-09-21,81,False
2011-09-22,82,False
2011-09-23,85,False
2011-09-24,83,False
2011-09-25,77,False
2011-09-26,81,False
2011-09-27,85,False
2011-09-28,85,False
2011-09-29,82,False
2011-09-30,79,False
2011-10-01,79,False
2011-10-02,83,False
2011-10-03,82,False
2011-10-04,85,False
2011-10-05,83,False
2011-10-06,83,False
2011-10-07,82,False
2011-10-08,83,False
2011-10-09,78,False
2011-10-10,82,False
2011-10-11,84,False
2011-10-12,84,False
2011-10-13,88,False
2011-10-14,85,False
2011-10-15,86,False
2011-10-16,81,False
2011-10-17,84,False
2011-10-18,86,False
2011-10-19,87,False
2011-10-20,86,False
2011-10-21,82,False
2011-10-22,81,False
2011-10-23,80,False
2011-10-24,83,False
2011-10-25,83,False
2011-10-26,85,False
2011-10-27,87,False
2011-10-28,83,False
2011-10-29,81,False
2011-10-30,79,False
2011-10-31,83,False
2011-11-01,82,False
2011-11-02,84,False
2011-11-03,83,False
2011-11-04,82,False
2011-11-05,84,False
2011-11-06,78,False
2011-11-07,85,False
2011-11-08,87,False
2011-11-09,89,False
2011-11-10,89,False
2011-11-11,90,False
2011-11-12,85,False
2011-11-13,79,False
2011-11-14,89,False
2011-11-15,89,False
2011-11-16,91,False
2011-11-17,88,False
2011-11-18,89,False
2011-11-19,85,False
2011-11-20,84,False
2011-11-21,88,False
2011-11-22,90,False
2011-11-23,87,False
2011-11-24,98,False
2011-11-25,100,False
2011-11-26,88,False
2011-11-27,90,False
2011-11-28,90,False
2011-11-29,89,False
2011-11-30,84,False
2011-12-01,82,False
2011-12-02,91,False
2011-12-03,86,False
2011-12-04,81,False
2011-12-05,80,False
2011-12-06,82,False
2011-12-07,86,False
2011-12-08,85,False
2011-12-09,84,False
2011-12-10,82,False
2011-12-11,83,False
2011-12-12,93,False
2011-12-13,86,False
2011-12-14,84,False
2011-12-15,83,False
2011-12-16,84,False
2011-12-17,85,False
2011-12-18,82,False
2011-12-19,79,False
2011-12-20,85,False
2011-12-21,87,False
2011-12-22,85,False
2011-12-23,84,False
2011-12-24,81,False
2011-12-25,85,False
2011-12-26,95,False
2011-12-27,89,False
2011-12-28,88,False
2011-12-29,86,False
2011-12-30,86,False
2011-12-31,72,False
2012-01-01,72,False
2012-01-02,75,False
2012-01-03,84,False
2012-01-04,82,False
2012-01-05,84,False
2012-01-06,81,False
2012-01-07,84,False
2012-01-08,73,False
2012-01-09,78,False
2012-01-10,86,False
2012-01-11,85,False
2012-01-12,88,False
2012-01-13,86,False
2012-01-14,81,False
2012-01-15,77,False
2012-01-16,77,False
2012-01-17,83,False
2012-01-18,80,False
2012-01-19,84,False
2012-01-20,85,False
2012-01-21,81,False
2012-01-22,82,False
2012-01-23,76,False
2012-01-24,81,False
2012-01-25,81,False
2012-01-26,80,False
2012-01-27,79,False
2012-01-28,81,False
2012-01-29,76,False
2012-01-30,75,False
2012-01-31,81,False
2012-02-01,78,False
2012-02-02,78,False
2012-02-03,73,False
2012-02-04,74,False
2012-02-05,67,False
2012-02-06,75,False
2012-02-07,79,False
2012-02-08,78,False
2012-02-09,76,False
2012-02-10,74,False
2012-02-11,73,False
2012-02-12,64,False
2012-02-13,72,False
2012-02-14,72,False
2012-02-15,75,False
2012-02-16,79,False
2012-02-17,80,False
2012-02-18,78,False
2012-02-19,77,False
2012-02-20,77,False
2012-02-21,76,False
2012-02-22,75,False
2012-02-23,73,False
2012-02-24,74,False
2012-02-25,72,False
2012-02-26,70,False
2012-02-27,73,False
2012-02-28,76,False
2012-02-29,75,False
2012-03-01,79,False
2012-03-02,81,False
2012-03-03,78,False
2012-03-04,77,False
2012-03-05,80,False
2012-03-06,82,False
2012-03-07,80,False
2012-03-08,76,False
2012-03-09,83,False
2012-03-10,79,False
2012-03-11,70,False
2012-03-12,75,False
2012-03-13,79,False
2012-03-14,78,False
2012-03-15,76,False
2012-03-16,73,False
2012-03-17,71,False
2012-03-18,69,False
2012-03-19,74,False
2012-03-20,75,False
2012-03-21,75,False
2012-03-22,75,False
2012-03-23,72,False
2012-03-24,68,False
2012-03-25,67,False
2012-03-26,71,False
2012-03-27,72,False
2012-03-28,72,False
2012-03-29,68,False
2012-03-30,74,False
2012-03-31,69,False
2012-04-01,64,False
2012-04-02,71,False
2012-04-03,74,False
2012-04-04,76,False
