date,Intel,isPartial
2015-12-26,96,False
2015-12-27,98,False
2015-12-28,99,False
2015-12-29,98,False
2015-12-30,100,False
2015-12-31,82,False
2016-01-01,73,False
2016-01-02,78,False
2016-01-03,76,False
2016-01-04,84,False
2016-01-05,82,False
2016-01-06,88,False
2016-01-07,88,False
2016-01-08,79,False
2016-01-09,82,False
2016-01-10,76,False
2016-01-11,81,False
2016-01-12,80,False
2016-01-13,80,False
2016-01-14,83,False
2016-01-15,81,False
2016-01-16,76,False
2016-01-17,74,False
2016-01-18,79,False
2016-01-19,84,False
2016-01-20,83,False
2016-01-21,82,False
2016-01-22,78,False
2016-01-23,76,False
2016-01-24,73,False
2016-01-25,78,False
2016-01-26,81,False
2016-01-27,77,False
2016-01-28,76,False
2016-01-29,77,False
2016-01-30,76,False
2016-01-31,78,False
2016-02-01,81,False
2016-02-02,75,False
2016-02-03,81,False
2016-02-04,82,False
2016-02-05,74,False
2016-02-06,79,False
2016-02-07,75,False
2016-02-08,78,False
2016-02-09,80,False
2016-02-10,80,False
2016-02-11,81,False
2016-02-12,81,False
2016-02-13,76,False
2016-02-14,71,False
2016-02-15,74,False
2016-02-16,82,False
2016-02-17,81,False
2016-02-18,77,False
2016-02-19,81,False
2016-02-20,74,False
2016-02-21,76,False
2016-02-22,74,False
2016-02-23,74,False
2016-02-24,79,False
2016-02-25,78,False
2016-02-26,76,False
2016-02-27,71,False
2016-02-28,73,False
2016-02-29,74,False
2016-03-01,78,False
2016-03-02,80,False
2016-03-03,79,False
2016-03-04,79,False
2016-03-05,80,False
2016-03-06,75,False
2016-03-07,75,False
2016-03-08,73,False
2016-03-09,77,False
2016-03-10,78,False
2016-03-11,76,False
2016-03-12,77,False
2016-03-13,70,False
2016-03-14,75,False
2016-03-15,78,False
2016-03-16,77,False
2016-03-17,77,False
2016-03-18,72,False
2016-03-19,67,False
2016-03-20,70,False
2016-03-21,72,False
2016-03-22,78,False
2016-03-23,74,False
2016-03-24,74,False
2016-03-25,72,False
2016-03-26,71,False
2016-03-27,66,False
2016-03-28,71,False
2016-03-29,73,False
2016-03-30,75,False
2016-03-31,73,False
2016-04-01,71,False
2016-04-02,64,False
2016-04-03,69,False
2016-04-04,71,False
2016-04-05,73,False
2016-04-06,73,False
2016-04-07,72,False
2016-04-08,67,False
2016-04-09,63,False
2016-04-10,69,False
2016-04-11,72,False
2016-04-12,70,False
2016-04-13,68,False
2016-04-14,72,False
2016-04-15,70,False
2016-04-16,64,False
2016-04-17,65,False
2016-04-18,71,False
2016-04-19,85,False
2016-04-20,90,False
2016-04-21,82,False
2016-04-22,76,False
2016-04-23,70,False
2016-04-24,68,False
2016-04-25,73,False
2016-04-26,78,False
2016-04-27,75,False
2016-04-28,76,False
2016-04-29,71,False
2016-04-30,66,False
2016-05-01,68,False
2016-05-02,69,False
2016-05-03,76,False
2016-05-04,68,False
2016-05-05,73,False
2016-05-06,70,False
2016-05-07,65,False
2016-05-08,61,False
2016-05-09,71,False
2016-05-10,74,False
2016-05-11,73,False
2016-05-12,74,False
2016-05-13,72,False
2016-05-14,61,False
2016-05-15,66,False
2016-05-16,69,False
2016-05-17,73,False
2016-05-18,72,False
2016-05-19,73,False
2016-05-20,68,False
2016-05-21,65,False
2016-05-22,61,False
2016-05-23,69,False
2016-05-24,72,False
2016-05-25,72,False
2016-05-26,70,False
2016-05-27,67,False
2016-05-28,64,False
2016-05-29,63,False
2016-05-30,71,False
2016-05-31,76,False
2016-06-01,73,False
2016-06-02,71,False
2016-06-03,76,False
2016-06-04,69,False
2016-06-05,66,False
2016-06-06,69,False
2016-06-07,71,False
2016-06-08,70,False
2016-06-09,70,False
2016-06-10,69,False
2016-06-11,64,False
2016-06-12,60,False
2016-06-13,67,False
2016-06-14,72,False
2016-06-15,71,False
2016-06-16,70,False
2016-06-17,69,False
2016-06-18,68,False
2016-06-19,64,False
2016-06-20,65,False
2016-06-21,72,False
2016-06-22,69,False
2016-06-23,73,False
2016-06-24,65,False
2016-06-25,66,False
2016-06-26,64,False
2016-06-27,71,False
2016-06-28,72,False
2016-06-29,75,False
2016-06-30,72,False
2016-07-01,71,False
2016-07-02,65,False
2016-07-03,67,False
2016-07-04,69,False
2016-07-05,70,False
2016-07-06,71,False
2016-07-07,73,False
2016-07-08,70,False
2016-07-09,67,False
2016-07-10,62,False
2016-07-11,72,False
2016-07-12,77,False
2016-07-13,75,False
2016-07-14,79,False
2016-07-15,71,False
2016-07-16,62,False
2016-07-17,68,False
2016-07-18,72,False
2016-07-19,72,False
2016-07-20,79,False
2016-07-21,73,False
2016-07-22,68,False
2016-07-23,64,False
2016-07-24,60,False
2016-07-25,68,False
2016-07-26,71,False
2016-07-27,72,False
2016-07-28,75,False
2016-07-29,73,False
2016-07-30,70,False
2016-07-31,71,False
2016-08-01,74,False
2016-08-02,71,False
2016-08-03,72,False
2016-08-04,69,False
2016-08-05,74,False
2016-08-06,66,False
2016-08-07,63,False
2016-08-08,71,False
2016-08-09,70,False
2016-08-10,74,False
2016-08-11,69,False
2016-08-12,70,False
2016-08-13,65,False
2016-08-14,63,False
2016-08-15,69,False
2016-08-16,72,False
2016-08-17,74,False
2016-08-18,69,False
2016-08-19,69,False
2016-08-20,64,False
2016-08-21,64,False
2016-08-22,74,False
2016-08-23,76,False
2016-08-24,69,False
2016-08-25,68,False
2016-08-26,71,False
2016-08-27,65,False
2016-08-28,65,False
2016-08-29,68,False
2016-08-30,73,False
2016-08-31,69,False
2016-09-01,73,False
2016-09-02,73,False
2016-09-03,66,False
2016-09-04,63,False
2016-09-05,70,False
2016-09-06,73,False
2016-09-07,76,False
2016-09-08,77,False
2016-09-09,69,False
2016-09-10,65,False
2016-09-11,64,False
