date,Intel,isPartial
2012-06-04,75,False
2012-06-05,80,False
2012-06-06,79,False
2012-06-07,82,False
2012-06-08,79,False
2012-06-09,79,False
2012-06-10,74,False
2012-06-11,82,False
2012-06-12,86,False
2012-06-13,85,False
2012-06-14,82,False
2012-06-15,85,False
2012-06-16,83,False
2012-06-17,77,False
2012-06-18,82,False
2012-06-19,87,False
2012-06-20,83,False
2012-06-21,83,False
2012-06-22,80,False
2012-06-23,82,False
2012-06-24,75,False
2012-06-25,79,False
2012-06-26,86,False
2012-06-27,82,False
2012-06-28,80,False
2012-06-29,80,False
2012-06-30,78,False
2012-07-01,71,False
2012-07-02,78,False
2012-07-03,78,False
2012-07-04,78,False
2012-07-05,77,False
2012-07-06,76,False
2012-07-07,78,False
2012-07-08,75,False
2012-07-09,77,False
2012-07-10,78,False
2012-07-11,87,False
2012-07-12,81,False
2012-07-13,85,False
2012-07-14,78,False
2012-07-15,76,False
2012-07-16,79,False
2012-07-17,82,False
2012-07-18,85,False
2012-07-19,81,False
2012-07-20,80,False
2012-07-21,77,False
2012-07-22,78,False
2012-07-23,77,False
2012-07-24,83,False
2012-07-25,80,False
2012-07-26,80,False
2012-07-27,79,False
2012-07-28,74,False
2012-07-29,74,False
2012-07-30,79,False
2012-07-31,77,False
2012-08-01,80,False
2012-08-02,80,False
2012-08-03,83,False
2012-08-04,75,False
2012-08-05,72,False
2012-08-06,76,False
2012-08-07,81,False
2012-08-08,80,False
2012-08-09,81,False
2012-08-10,79,False
2012-08-11,78,False
2012-08-12,73,False
2012-08-13,78,False
2012-08-14,83,False
2012-08-15,84,False
2012-08-16,84,False
2012-08-17,84,False
2012-08-18,84,False
2012-08-19,81,False
2012-08-20,85,False
2012-08-21,85,False
2012-08-22,84,False
2012-08-23,84,False
2012-08-24,85,False
2012-08-25,80,False
2012-08-26,78,False
2012-08-27,84,False
2012-08-28,84,False
2012-08-29,84,False
2012-08-30,86,False
2012-08-31,84,False
2012-09-01,85,False
2012-09-02,76,False
2012-09-03,82,False
2012-09-04,84,False
2012-09-05,84,False
2012-09-06,83,False
2012-09-07,84,False
2012-09-08,79,False
2012-09-09,77,False
2012-09-10,80,False
2012-09-11,85,False
2012-09-12,88,False
2012-09-13,84,False
2012-09-14,89,False
2012-09-15,82,False
2012-09-16,78,False
2012-09-17,82,False
2012-09-18,83,False
2012-09-19,81,False
2012-09-20,82,False
2012-09-21,82,False
2012-09-22,81,False
