date,Intel,isPartial
2014-12-01,100,False
2014-12-02,98,False
2014-12-03,92,False
2014-12-04,93,False
2014-12-05,89,False
2014-12-06,89,False
2014-12-07,91,False
2014-12-08,91,False
2014-12-09,87,False
2014-12-10,91,False
2014-12-11,89,False
2014-12-12,88,False
2014-12-13,91,False
2014-12-14,86,False
2014-12-15,90,False
2014-12-16,90,False
2014-12-17,89,False
2014-12-18,86,False
2014-12-19,88,False
2014-12-20,88,False
2014-12-21,87,False
2014-12-22,87,False
2014-12-23,91,False
2014-12-24,86,False
2014-12-25,94,False
2014-12-26,100,False
2014-12-27,97,False
2014-12-28,88,False
2014-12-29,92,False
2014-12-30,88,False
2014-12-31,79,False
2015-01-01,75,False
2015-01-02,86,False
2015-01-03,85,False
2015-01-04,81,False
2015-01-05,87,False
2015-01-06,94,False
2015-01-07,99,False
2015-01-08,99,False
2015-01-09,93,False
2015-01-10,88,False
2015-01-11,83,False
2015-01-12,90,False
2015-01-13,96,False
2015-01-14,91,False
2015-01-15,89,False
2015-01-16,89,False
2015-01-17,88,False
2015-01-18,82,False
2015-01-19,84,False
2015-01-20,86,False
2015-01-21,89,False
2015-01-22,89,False
2015-01-23,87,False
2015-01-24,87,False
2015-01-25,83,False
2015-01-26,85,False
2015-01-27,85,False
2015-01-28,90,False
2015-01-29,88,False
2015-01-30,86,False
2015-01-31,85,False
2015-02-01,81,False
2015-02-02,84,False
2015-02-03,89,False
2015-02-04,86,False
2015-02-05,85,False
2015-02-06,86,False
2015-02-07,84,False
2015-02-08,82,False
2015-02-09,85,False
2015-02-10,85,False
2015-02-11,85,False
2015-02-12,87,False
2015-02-13,85,False
2015-02-14,79,False
2015-02-15,79,False
2015-02-16,86,False
2015-02-17,85,False
2015-02-18,84,False
2015-02-19,83,False
2015-02-20,83,False
2015-02-21,82,False
2015-02-22,78,False
2015-02-23,81,False
2015-02-24,84,False
2015-02-25,84,False
2015-02-26,84,False
2015-02-27,81,False
2015-02-28,80,False
2015-03-01,78,False
2015-03-02,81,False
2015-03-03,84,False
2015-03-04,85,False
2015-03-05,82,False
2015-03-06,80,False
2015-03-07,77,False
2015-03-08,75,False
2015-03-09,90,False
2015-03-10,99,False
2015-03-11,89,False
2015-03-12,93,False
2015-03-13,92,False
2015-03-14,88,False
2015-03-15,88,False
2015-03-16,84,False
2015-03-17,84,False
2015-03-18,82,False
2015-03-19,81,False
2015-03-20,80,False
2015-03-21,79,False
2015-03-22,77,False
2015-03-23,78,False
2015-03-24,82,False
2015-03-25,86,False
2015-03-26,83,False
2015-03-27,83,False
2015-03-28,80,False
2015-03-29,74,False
2015-03-30,82,False
2015-03-31,83,False
2015-04-01,84,False
2015-04-02,85,False
2015-04-03,83,False
2015-04-04,77,False
2015-04-05,73,False
2015-04-06,83,False
2015-04-07,84,False
2015-04-08,86,False
2015-04-09,86,False
2015-04-10,82,False
2015-04-11,78,False
2015-04-12,75,False
2015-04-13,78,False
2015-04-14,85,False
2015-04-15,84,False
2015-04-16,83,False
2015-04-17,86,False
2015-04-18,79,False
2015-04-19,76,False
2015-04-20,81,False
2015-04-21,82,False
2015-04-22,82,False
2015-04-23,83,False
2015-04-24,82,False
2015-04-25,77,False
2015-04-26,75,False
2015-04-27,80,False
2015-04-28,79,False
2015-04-29,78,False
2015-04-30,77,False
2015-05-01,76,False
2015-05-02,72,False
2015-05-03,69,False
2015-05-04,76,False
2015-05-05,78,False
2015-05-06,78,False
2015-05-07,78,False
2015-05-08,78,False
2015-05-09,76,False
2015-05-10,73,False
2015-05-11,76,False
2015-05-12,79,False
2015-05-13,80,False
2015-05-14,81,False
2015-05-15,77,False
2015-05-16,76,False
2015-05-17,76,False
2015-05-18,78,False
2015-05-19,83,False
2015-05-20,81,False
2015-05-21,80,False
2015-05-22,79,False
2015-05-23,78,False
2015-05-24,71,False
2015-05-25,75,False
2015-05-26,75,False
2015-05-27,79,False
2015-05-28,83,False
2015-05-29,80,False
2015-05-30,73,False
2015-05-31,74,False
2015-06-01,86,False
2015-06-02,90,False
2015-06-03,82,False
2015-06-04,84,False
2015-06-05,79,False
2015-06-06,74,False
2015-06-07,73,False
2015-06-08,76,False
2015-06-09,79,False
2015-06-10,79,False
2015-06-11,78,False
2015-06-12,76,False
2015-06-13,77,False
2015-06-14,74,False
2015-06-15,79,False
2015-06-16,80,False
2015-06-17,82,False
2015-06-18,82,False
2015-06-19,79,False
2015-06-20,77,False
2015-06-21,78,False
2015-06-22,81,False
2015-06-23,83,False
2015-06-24,84,False
2015-06-25,86,False
2015-06-26,81,False
2015-06-27,78,False
2015-06-28,73,False
2015-06-29,78,False
2015-06-30,77,False
2015-07-01,77,False
2015-07-02,79,False
2015-07-03,77,False
2015-07-04,73,False
2015-07-05,70,False
2015-07-06,78,False
2015-07-07,79,False
2015-07-08,78,False
2015-07-09,81,False
2015-07-10,77,False
2015-07-11,77,False
2015-07-12,74,False
2015-07-13,77,False
2015-07-14,78,False
2015-07-15,86,False
2015-07-16,86,False
2015-07-17,79,False
2015-07-18,77,False
2015-07-19,75,False
2015-07-20,82,False
2015-07-21,81,False
2015-07-22,82,False
2015-07-23,79,False
2015-07-24,79,False
2015-07-25,74,False
2015-07-26,72,False
2015-07-27,83,False
2015-07-28,85,False
2015-07-29,91,False
2015-07-30,97,False
2015-07-31,94,False
2015-08-01,88,False
2015-08-02,87,False
2015-08-03,91,False
2015-08-04,91,False
2015-08-05,100,False
2015-08-06,100,False
2015-08-07,92,False
2015-08-08,92,False
2015-08-09,86,False
2015-08-10,93,False
2015-08-11,93,False
2015-08-12,94,False
2015-08-13,89,False
