date,Kraft Heinz,isPartial
2015-08-18,29,False
2015-08-19,30,False
2015-08-20,25,False
2015-08-21,17,False
2015-08-22,18,False
2015-08-23,11,False
2015-08-24,27,False
2015-08-25,31,False
2015-08-26,27,False
2015-08-27,32,False
2015-08-28,28,False
2015-08-29,5,False
2015-08-30,5,False
2015-08-31,24,False
2015-09-01,16,False
2015-09-02,18,False
2015-09-03,24,False
2015-09-04,14,False
2015-09-05,9,False
2015-09-06,14,False
2015-09-07,16,False
2015-09-08,40,False
2015-09-09,21,False
2015-09-10,19,False
2015-09-11,29,False
2015-09-12,14,False
2015-09-13,8,False
2015-09-14,22,False
2015-09-15,12,False
2015-09-16,29,False
2015-09-17,20,False
2015-09-18,15,False
2015-09-19,9,False
2015-09-20,7,False
2015-09-21,20,False
2015-09-22,12,False
2015-09-23,17,False
2015-09-24,20,False
2015-09-25,19,False
2015-09-26,7,False
2015-09-27,9,False
2015-09-28,19,False
2015-09-29,26,False
2015-09-30,17,False
2015-10-01,26,False
2015-10-02,29,False
2015-10-03,7,False
2015-10-04,8,False
2015-10-05,18,False
2015-10-06,23,False
2015-10-07,23,False
2015-10-08,20,False
2015-10-09,19,False
2015-10-10,12,False
2015-10-11,9,False
2015-10-12,10,False
2015-10-13,13,False
2015-10-14,17,False
2015-10-15,16,False
2015-10-16,16,False
2015-10-17,8,False
2015-10-18,16,False
2015-10-19,21,False
2015-10-20,20,False
2015-10-21,20,False
2015-10-22,13,False
2015-10-23,30,False
2015-10-24,12,False
2015-10-25,3,False
2015-10-26,17,False
2015-10-27,24,False
2015-10-28,11,False
2015-10-29,30,False
2015-10-30,29,False
2015-10-31,22,False
2015-11-01,10,False
2015-11-02,30,False
2015-11-03,32,False
2015-11-04,86,False
2015-11-05,100,False
2015-11-06,56,False
2015-11-07,22,False
2015-11-08,18,False
2015-11-09,34,False
2015-11-10,21,False
2015-11-11,24,False
2015-11-12,13,False
2015-11-13,20,False
2015-11-14,8,False
2015-11-15,13,False
2015-11-16,17,False
2015-11-17,34,False
2015-11-18,29,False
2015-11-19,30,False
2015-11-20,13,False
2015-11-21,12,False
2015-11-22,10,False
2015-11-23,17,False
2015-11-24,21,False
2015-11-25,18,False
2015-11-26,10,False
2015-11-27,17,False
2015-11-28,16,False
2015-11-29,11,False
2015-11-30,17,False
2015-12-01,15,False
2015-12-02,20,False
2015-12-03,11,False
2015-12-04,20,False
2015-12-05,7,False
2015-12-06,5,False
2015-12-07,13,False
2015-12-08,17,False
2015-12-09,15,False
2015-12-10,10,False
2015-12-11,12,False
2015-12-12,7,False
2015-12-13,10,False
2015-12-14,19,False
2015-12-15,12,False
2015-12-16,15,False
2015-12-17,15,False
2015-12-18,14,False
2015-12-19,14,False
2015-12-20,9,False
2015-12-21,11,False
2015-12-22,11,False
2015-12-23,16,False
2015-12-24,4,False
2015-12-25,10,False
2015-12-26,4,False
2015-12-27,7,False
2015-12-28,6,False
2015-12-29,11,False
2015-12-30,11,False
2015-12-31,9,False
2016-01-01,2,False
2016-01-02,9,False
2016-01-03,12,False
2016-01-04,16,False
2016-01-05,12,False
2016-01-06,26,False
2016-01-07,30,False
2016-01-08,16,False
2016-01-09,14,False
2016-01-10,7,False
2016-01-11,15,False
2016-01-12,27,False
2016-01-13,23,False
2016-01-14,16,False
2016-01-15,28,False
2016-01-16,2,False
2016-01-17,15,False
2016-01-18,15,False
2016-01-19,13,False
2016-01-20,12,False
2016-01-21,24,False
2016-01-22,19,False
2016-01-23,3,False
2016-01-24,12,False
2016-01-25,19,False
2016-01-26,26,False
2016-01-27,15,False
2016-01-28,26,False
2016-01-29,23,False
2016-01-30,21,False
2016-01-31,8,False
2016-02-01,18,False
2016-02-02,21,False
2016-02-03,21,False
2016-02-04,21,False
2016-02-05,9,False
2016-02-06,9,False
2016-02-07,5,False
2016-02-08,26,False
2016-02-09,24,False
2016-02-10,28,False
2016-02-11,29,False
2016-02-12,17,False
2016-02-13,5,False
2016-02-14,7,False
2016-02-15,21,False
2016-02-16,22,False
2016-02-17,28,False
2016-02-18,22,False
2016-02-19,29,False
2016-02-20,9,False
2016-02-21,14,False
2016-02-22,25,False
2016-02-23,23,False
2016-02-24,36,False
2016-02-25,25,False
2016-02-26,37,False
2016-02-27,17,False
2016-02-28,13,False
2016-02-29,26,False
2016-03-01,25,False
2016-03-02,26,False
2016-03-03,22,False
2016-03-04,28,False
2016-03-05,15,False
2016-03-06,10,False
2016-03-07,15,False
2016-03-08,28,False
2016-03-09,28,False
2016-03-10,30,False
2016-03-11,19,False
2016-03-12,10,False
2016-03-13,12,False
2016-03-14,25,False
2016-03-15,25,False
2016-03-16,21,False
2016-03-17,18,False
2016-03-18,22,False
2016-03-19,12,False
2016-03-20,7,False
2016-03-21,21,False
2016-03-22,24,False
2016-03-23,26,False
2016-03-24,19,False
2016-03-25,8,False
2016-03-26,20,False
2016-03-27,13,False
2016-03-28,22,False
2016-03-29,26,False
2016-03-30,19,False
2016-03-31,13,False
2016-04-01,22,False
2016-04-02,5,False
2016-04-03,17,False
2016-04-04,27,False
2016-04-05,21,False
2016-04-06,27,False
2016-04-07,33,False
2016-04-08,16,False
2016-04-09,12,False
2016-04-10,5,False
2016-04-11,25,False
2016-04-12,26,False
2016-04-13,26,False
2016-04-14,17,False
2016-04-15,16,False
2016-04-16,12,False
2016-04-17,12,False
2016-04-18,18,False
2016-04-19,25,False
2016-04-20,19,False
2016-04-21,29,False
2016-04-22,22,False
2016-04-23,9,False
2016-04-24,7,False
2016-04-25,26,False
2016-04-26,22,False
2016-04-27,21,False
2016-04-28,24,False
2016-04-29,16,False
2016-04-30,18,False
2016-05-01,14,False
2016-05-02,23,False
2016-05-03,24,False
2016-05-04,39,False
