date,Kraft Heinz,isPartial
2012-01-26,0,False
2012-01-27,28,False
2012-01-28,66,False
2012-01-29,32,False
2012-01-30,26,False
2012-01-31,26,False
2012-02-01,27,False
2012-02-02,26,False
2012-02-03,0,False
2012-02-04,32,False
2012-02-05,0,False
2012-02-06,0,False
2012-02-07,26,False
2012-02-08,0,False
2012-02-09,53,False
2012-02-10,0,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,26,False
2012-02-14,79,False
2012-02-15,0,False
2012-02-16,0,False
2012-02-17,0,False
2012-02-18,32,False
2012-02-19,32,False
2012-02-20,0,False
2012-02-21,0,False
2012-02-22,0,False
2012-02-23,27,False
2012-02-24,55,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,0,False
2012-02-28,51,False
2012-02-29,0,False
2012-03-01,0,False
2012-03-02,0,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,0,False
2012-03-06,52,False
2012-03-07,26,False
2012-03-08,53,False
2012-03-09,0,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,26,False
2012-03-13,26,False
2012-03-14,0,False
2012-03-15,26,False
2012-03-16,0,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,0,False
2012-03-20,0,False
2012-03-21,78,False
2012-03-22,0,False
2012-03-23,0,False
2012-03-24,32,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,0,False
2012-03-28,26,False
2012-03-29,53,False
2012-03-30,28,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,0,False
2012-04-03,0,False
2012-04-04,27,False
2012-04-05,0,False
2012-04-06,30,False
2012-04-07,100,False
2012-04-08,0,False
2012-04-09,0,False
2012-04-10,27,False
2012-04-11,0,False
2012-04-12,26,False
2012-04-13,0,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,26,False
2012-04-17,26,False
2012-04-18,0,False
2012-04-19,26,False
2012-04-20,0,False
2012-04-21,31,False
2012-04-22,0,False
2012-04-23,25,False
2012-04-24,25,False
