date,Microchip Technology,isPartial
2013-02-19,69,False
2013-02-20,26,False
2013-02-21,18,False
2013-02-22,18,False
2013-02-23,20,False
2013-02-24,0,False
2013-02-25,25,False
2013-02-26,34,False
2013-02-27,60,False
2013-02-28,18,False
2013-03-01,36,False
2013-03-02,0,False
2013-03-03,21,False
2013-03-04,43,False
2013-03-05,17,False
2013-03-06,17,False
2013-03-07,61,False
2013-03-08,45,False
2013-03-09,20,False
2013-03-10,20,False
2013-03-11,51,False
2013-03-12,25,False
2013-03-13,51,False
2013-03-14,34,False
2013-03-15,36,False
2013-03-16,20,False
2013-03-17,40,False
2013-03-18,34,False
2013-03-19,17,False
2013-03-20,51,False
2013-03-21,26,False
2013-03-22,62,False
2013-03-23,0,False
2013-03-24,20,False
2013-03-25,26,False
2013-03-26,26,False
2013-03-27,26,False
2013-03-28,18,False
2013-03-29,20,False
2013-03-30,32,False
2013-03-31,0,False
2013-04-01,54,False
2013-04-02,25,False
2013-04-03,17,False
2013-04-04,26,False
2013-04-05,18,False
2013-04-06,40,False
2013-04-07,20,False
2013-04-08,17,False
2013-04-09,50,False
2013-04-10,25,False
2013-04-11,26,False
2013-04-12,36,False
2013-04-13,0,False
2013-04-14,21,False
2013-04-15,34,False
2013-04-16,0,False
2013-04-17,17,False
2013-04-18,43,False
2013-04-19,27,False
2013-04-20,0,False
2013-04-21,20,False
2013-04-22,17,False
2013-04-23,51,False
2013-04-24,26,False
2013-04-25,17,False
2013-04-26,18,False
2013-04-27,20,False
2013-04-28,0,False
2013-04-29,59,False
2013-04-30,0,False
2013-05-01,46,False
2013-05-02,35,False
2013-05-03,27,False
2013-05-04,62,False
2013-05-05,21,False
2013-05-06,26,False
2013-05-07,42,False
2013-05-08,26,False
2013-05-09,18,False
2013-05-10,18,False
2013-05-11,0,False
2013-05-12,20,False
2013-05-13,25,False
2013-05-14,25,False
2013-05-15,17,False
2013-05-16,17,False
2013-05-17,18,False
2013-05-18,0,False
2013-05-19,21,False
2013-05-20,85,False
2013-05-21,33,False
2013-05-22,17,False
2013-05-23,51,False
2013-05-24,27,False
2013-05-25,21,False
2013-05-26,41,False
2013-05-27,0,False
2013-05-28,33,False
2013-05-29,33,False
2013-05-30,17,False
2013-05-31,36,False
2013-06-01,61,False
2013-06-02,0,False
2013-06-03,17,False
2013-06-04,100,False
2013-06-05,25,False
2013-06-06,43,False
2013-06-07,53,False
2013-06-08,21,False
2013-06-09,20,False
2013-06-10,42,False
2013-06-11,66,False
2013-06-12,17,False
2013-06-13,34,False
2013-06-14,36,False
2013-06-15,31,False
2013-06-16,21,False
2013-06-17,67,False
2013-06-18,17,False
2013-06-19,25,False
2013-06-20,34,False
2013-06-21,27,False
2013-06-22,21,False
2013-06-23,0,False
2013-06-24,17,False
2013-06-25,51,False
2013-06-26,34,False
2013-06-27,60,False
2013-06-28,18,False
2013-06-29,0,False
2013-06-30,21,False
2013-07-01,25,False
2013-07-02,26,False
2013-07-03,26,False
2013-07-04,18,False
2013-07-05,19,False
2013-07-06,65,False
2013-07-07,21,False
2013-07-08,26,False
2013-07-09,69,False
2013-07-10,26,False
2013-07-11,35,False
2013-07-12,0,False
2013-07-13,0,False
2013-07-14,21,False
2013-07-15,34,False
2013-07-16,17,False
2013-07-17,35,False
2013-07-18,53,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,22,False
2013-07-22,34,False
2013-07-23,42,False
2013-07-24,17,False
2013-07-25,35,False
2013-07-26,27,False
2013-07-27,21,False
2013-07-28,42,False
2013-07-29,51,False
2013-07-30,34,False
2013-07-31,0,False
2013-08-01,35,False
2013-08-02,37,False
2013-08-03,32,False
2013-08-04,0,False
2013-08-05,17,False
2013-08-06,52,False
2013-08-07,17,False
2013-08-08,36,False
2013-08-09,0,False
2013-08-10,21,False
2013-08-11,21,False
2013-08-12,43,False
2013-08-13,17,False
2013-08-14,17,False
2013-08-15,36,False
2013-08-16,46,False
2013-08-17,21,False
2013-08-18,0,False
2013-08-19,26,False
2013-08-20,68,False
2013-08-21,34,False
2013-08-22,34,False
2013-08-23,45,False
2013-08-24,41,False
2013-08-25,0,False
2013-08-26,17,False
2013-08-27,57,False
2013-08-28,17,False
2013-08-29,51,False
2013-08-30,44,False
2013-08-31,30,False
2013-09-01,20,False
2013-09-02,34,False
2013-09-03,0,False
2013-09-04,66,False
2013-09-05,75,False
2013-09-06,35,False
2013-09-07,20,False
2013-09-08,57,False
2013-09-09,32,False
2013-09-10,48,False
2013-09-11,24,False
2013-09-12,33,False
2013-09-13,34,False
2013-09-14,19,False
2013-09-15,19,False
2013-09-16,16,False
2013-09-17,32,False
2013-09-18,24,False
2013-09-19,33,False
2013-09-20,34,False
2013-09-21,19,False
2013-09-22,29,False
2013-09-23,33,False
2013-09-24,80,False
2013-09-25,16,False
2013-09-26,25,False
2013-09-27,26,False
2013-09-28,19,False
2013-09-29,19,False
2013-09-30,48,False
