date,Microchip Technology,isPartial
2012-10-12,0,False
2012-10-13,22,False
2012-10-14,0,False
2012-10-15,72,False
2012-10-16,36,False
2012-10-17,18,False
2012-10-18,36,False
2012-10-19,0,False
2012-10-20,22,False
2012-10-21,0,False
2012-10-22,0,False
2012-10-23,35,False
2012-10-24,18,False
2012-10-25,37,False
2012-10-26,19,False
2012-10-27,22,False
2012-10-28,21,False
2012-10-29,71,False
2012-10-30,0,False
2012-10-31,37,False
2012-11-01,38,False
2012-11-02,0,False
2012-11-03,22,False
2012-11-04,0,False
2012-11-05,36,False
2012-11-06,35,False
2012-11-07,17,False
2012-11-08,18,False
2012-11-09,19,False
2012-11-10,0,False
2012-11-11,21,False
2012-11-12,18,False
2012-11-13,0,False
2012-11-14,18,False
2012-11-15,18,False
2012-11-16,0,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,18,False
2012-11-20,18,False
2012-11-21,0,False
2012-11-22,19,False
2012-11-23,19,False
2012-11-24,0,False
2012-11-25,21,False
2012-11-26,17,False
2012-11-27,0,False
2012-11-28,86,False
2012-11-29,35,False
2012-11-30,18,False
2012-12-01,21,False
2012-12-02,0,False
2012-12-03,35,False
2012-12-04,51,False
2012-12-05,0,False
2012-12-06,0,False
2012-12-07,18,False
2012-12-08,21,False
2012-12-09,20,False
2012-12-10,87,False
2012-12-11,70,False
2012-12-12,0,False
2012-12-13,0,False
2012-12-14,18,False
2012-12-15,0,False
2012-12-16,21,False
2012-12-17,17,False
2012-12-18,35,False
2012-12-19,18,False
2012-12-20,37,False
2012-12-21,39,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,24,False
2012-12-26,0,False
2012-12-27,19,False
2012-12-28,19,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,0,False
2013-01-01,0,False
2013-01-02,36,False
2013-01-03,0,False
2013-01-04,54,False
2013-01-05,40,False
2013-01-06,20,False
2013-01-07,0,False
2013-01-08,51,False
2013-01-09,34,False
2013-01-10,84,False
2013-01-11,35,False
2013-01-12,20,False
2013-01-13,0,False
2013-01-14,0,False
2013-01-15,16,False
2013-01-16,17,False
2013-01-17,84,False
2013-01-18,35,False
2013-01-19,19,False
2013-01-20,20,False
2013-01-21,0,False
2013-01-22,17,False
2013-01-23,17,False
2013-01-24,50,False
2013-01-25,17,False
2013-01-26,39,False
2013-01-27,19,False
2013-01-28,0,False
2013-01-29,49,False
2013-01-30,16,False
2013-01-31,17,False
2013-02-01,0,False
2013-02-02,0,False
2013-02-03,19,False
2013-02-04,65,False
2013-02-05,50,False
2013-02-06,50,False
2013-02-07,34,False
2013-02-08,0,False
2013-02-09,40,False
2013-02-10,20,False
2013-02-11,17,False
2013-02-12,34,False
2013-02-13,16,False
2013-02-14,51,False
2013-02-15,0,False
2013-02-16,58,False
2013-02-17,0,False
2013-02-18,33,False
2013-02-19,49,False
2013-02-20,0,False
2013-02-21,49,False
2013-02-22,17,False
2013-02-23,38,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,32,False
2013-02-27,48,False
2013-02-28,16,False
2013-03-01,34,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,16,False
2013-03-05,0,False
2013-03-06,0,False
2013-03-07,16,False
2013-03-08,50,False
2013-03-09,19,False
2013-03-10,0,False
2013-03-11,32,False
2013-03-12,32,False
2013-03-13,32,False
2013-03-14,32,False
2013-03-15,100,False
2013-03-16,19,False
2013-03-17,19,False
2013-03-18,0,False
2013-03-19,0,False
2013-03-20,48,False
2013-03-21,32,False
2013-03-22,34,False
2013-03-23,0,False
2013-03-24,19,False
2013-03-25,48,False
2013-03-26,0,False
2013-03-27,33,False
2013-03-28,17,False
2013-03-29,0,False
2013-03-30,20,False
2013-03-31,0,False
2013-04-01,51,False
2013-04-02,16,False
2013-04-03,16,False
2013-04-04,0,False
2013-04-05,17,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,16,False
2013-04-09,47,False
2013-04-10,0,False
2013-04-11,0,False
2013-04-12,17,False
2013-04-13,0,False
2013-04-14,19,False
2013-04-15,47,False
2013-04-16,0,False
2013-04-17,32,False
2013-04-18,49,False
2013-04-19,17,False
2013-04-20,0,False
2013-04-21,19,False
2013-04-22,48,False
2013-04-23,16,False
2013-04-24,32,False
2013-04-25,0,False
2013-04-26,17,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,32,False
