date,Microchip Technology,isPartial
2011-07-18,34,False
2011-07-19,17,False
2011-07-20,17,False
2011-07-21,34,False
2011-07-22,53,False
2011-07-23,21,False
2011-07-24,0,False
2011-07-25,50,False
2011-07-26,0,False
2011-07-27,17,False
2011-07-28,17,False
2011-07-29,54,False
2011-07-30,22,False
2011-07-31,22,False
2011-08-01,0,False
2011-08-02,68,False
2011-08-03,0,False
2011-08-04,0,False
2011-08-05,18,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,32,False
2011-08-09,0,False
2011-08-10,16,False
2011-08-11,17,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,52,False
2011-08-16,0,False
2011-08-17,17,False
2011-08-18,17,False
2011-08-19,17,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,0,False
2011-08-23,0,False
2011-08-24,49,False
2011-08-25,32,False
2011-08-26,17,False
2011-08-27,61,False
2011-08-28,40,False
2011-08-29,16,False
2011-08-30,0,False
2011-08-31,0,False
2011-09-01,33,False
2011-09-02,33,False
2011-09-03,0,False
2011-09-04,19,False
2011-09-05,16,False
2011-09-06,0,False
2011-09-07,16,False
2011-09-08,16,False
2011-09-09,0,False
2011-09-10,39,False
2011-09-11,0,False
2011-09-12,15,False
2011-09-13,0,False
2011-09-14,0,False
2011-09-15,16,False
2011-09-16,16,False
2011-09-17,0,False
2011-09-18,19,False
