date,Microchip Technology,isPartial
2016-04-11,34,False
2016-04-12,51,False
2016-04-13,17,False
2016-04-14,51,False
2016-04-15,35,False
2016-04-16,20,False
2016-04-17,20,False
2016-04-18,66,False
2016-04-19,68,False
2016-04-20,17,False
2016-04-21,69,False
2016-04-22,36,False
2016-04-23,79,False
2016-04-24,0,False
2016-04-25,33,False
2016-04-26,50,False
2016-04-27,34,False
2016-04-28,34,False
2016-04-29,18,False
2016-04-30,20,False
2016-05-01,20,False
2016-05-02,51,False
2016-05-03,17,False
2016-05-04,52,False
2016-05-05,18,False
2016-05-06,18,False
2016-05-07,20,False
2016-05-08,60,False
2016-05-09,17,False
2016-05-10,17,False
2016-05-11,50,False
2016-05-12,34,False
2016-05-13,17,False
2016-05-14,20,False
2016-05-15,0,False
2016-05-16,17,False
2016-05-17,33,False
2016-05-18,34,False
2016-05-19,34,False
2016-05-20,0,False
2016-05-21,0,False
2016-05-22,39,False
2016-05-23,17,False
2016-05-24,34,False
2016-05-25,17,False
2016-05-26,0,False
2016-05-27,73,False
2016-05-28,0,False
2016-05-29,20,False
2016-05-30,17,False
2016-05-31,85,False
2016-06-01,0,False
2016-06-02,17,False
2016-06-03,0,False
2016-06-04,0,False
2016-06-05,0,False
2016-06-06,17,False
2016-06-07,69,False
2016-06-08,17,False
2016-06-09,52,False
2016-06-10,36,False
2016-06-11,0,False
2016-06-12,0,False
2016-06-13,51,False
2016-06-14,0,False
2016-06-15,51,False
2016-06-16,0,False
2016-06-17,36,False
2016-06-18,0,False
2016-06-19,61,False
2016-06-20,51,False
2016-06-21,52,False
2016-06-22,35,False
2016-06-23,18,False
2016-06-24,36,False
2016-06-25,0,False
2016-06-26,0,False
2016-06-27,0,False
2016-06-28,52,False
2016-06-29,17,False
2016-06-30,35,False
2016-07-01,18,False
2016-07-02,21,False
2016-07-03,0,False
2016-07-04,0,False
2016-07-05,37,False
2016-07-06,0,False
2016-07-07,0,False
2016-07-08,58,False
2016-07-09,0,False
2016-07-10,0,False
2016-07-11,36,False
2016-07-12,54,False
2016-07-13,54,False
2016-07-14,0,False
2016-07-15,75,False
2016-07-16,21,False
2016-07-17,0,False
2016-07-18,18,False
2016-07-19,74,False
2016-07-20,0,False
2016-07-21,0,False
2016-07-22,19,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,18,False
2016-07-26,54,False
2016-07-27,72,False
2016-07-28,36,False
2016-07-29,76,False
2016-07-30,21,False
2016-07-31,21,False
2016-08-01,18,False
2016-08-02,54,False
2016-08-03,54,False
2016-08-04,0,False
2016-08-05,0,False
2016-08-06,22,False
2016-08-07,43,False
2016-08-08,74,False
2016-08-09,0,False
2016-08-10,19,False
2016-08-11,19,False
2016-08-12,98,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,0,False
2016-08-16,19,False
2016-08-17,19,False
2016-08-18,58,False
2016-08-19,20,False
2016-08-20,0,False
2016-08-21,44,False
2016-08-22,0,False
2016-08-23,19,False
2016-08-24,19,False
2016-08-25,18,False
2016-08-26,19,False
2016-08-27,21,False
2016-08-28,0,False
2016-08-29,35,False
2016-08-30,18,False
2016-08-31,54,False
2016-09-01,36,False
2016-09-02,0,False
2016-09-03,21,False
2016-09-04,0,False
2016-09-05,18,False
2016-09-06,17,False
2016-09-07,0,False
2016-09-08,0,False
2016-09-09,56,False
2016-09-10,0,False
2016-09-11,61,False
