date,Microchip Technology,isPartial
2014-12-01,44,False
2014-12-02,15,False
2014-12-03,15,False
2014-12-04,60,False
2014-12-05,31,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,46,False
2014-12-09,15,False
2014-12-10,15,False
2014-12-11,15,False
2014-12-12,47,False
2014-12-13,37,False
2014-12-14,18,False
2014-12-15,0,False
2014-12-16,45,False
2014-12-17,0,False
2014-12-18,0,False
2014-12-19,17,False
2014-12-20,0,False
2014-12-21,18,False
2014-12-22,0,False
2014-12-23,33,False
2014-12-24,0,False
2014-12-25,0,False
2014-12-26,36,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,32,False
2014-12-30,16,False
2014-12-31,37,False
2015-01-01,19,False
2015-01-02,16,False
2015-01-03,0,False
2015-01-04,0,False
2015-01-05,45,False
2015-01-06,45,False
2015-01-07,15,False
2015-01-08,15,False
2015-01-09,30,False
2015-01-10,34,False
2015-01-11,17,False
2015-01-12,58,False
2015-01-13,71,False
2015-01-14,43,False
2015-01-15,29,False
2015-01-16,30,False
2015-01-17,17,False
2015-01-18,0,False
2015-01-19,43,False
2015-01-20,29,False
2015-01-21,42,False
2015-01-22,44,False
2015-01-23,15,False
2015-01-24,0,False
2015-01-25,0,False
2015-01-26,43,False
2015-01-27,14,False
2015-01-28,14,False
2015-01-29,43,False
2015-01-30,73,False
2015-01-31,0,False
2015-02-01,32,False
2015-02-02,0,False
2015-02-03,14,False
2015-02-04,28,False
2015-02-05,28,False
2015-02-06,0,False
2015-02-07,0,False
2015-02-08,0,False
2015-02-09,14,False
2015-02-10,0,False
2015-02-11,28,False
2015-02-12,72,False
2015-02-13,45,False
2015-02-14,17,False
2015-02-15,0,False
2015-02-16,15,False
2015-02-17,29,False
2015-02-18,15,False
2015-02-19,14,False
2015-02-20,15,False
2015-02-21,33,False
2015-02-22,0,False
2015-02-23,28,False
2015-02-24,42,False
2015-02-25,0,False
2015-02-26,43,False
2015-02-27,59,False
2015-02-28,33,False
2015-03-01,0,False
2015-03-02,14,False
2015-03-03,28,False
2015-03-04,84,False
2015-03-05,43,False
2015-03-06,30,False
2015-03-07,34,False
2015-03-08,0,False
2015-03-09,0,False
2015-03-10,28,False
2015-03-11,42,False
2015-03-12,14,False
2015-03-13,0,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,14,False
2015-03-17,56,False
2015-03-18,28,False
2015-03-19,0,False
2015-03-20,29,False
2015-03-21,17,False
2015-03-22,0,False
2015-03-23,28,False
2015-03-24,42,False
2015-03-25,41,False
2015-03-26,0,False
2015-03-27,59,False
2015-03-28,18,False
2015-03-29,0,False
2015-03-30,28,False
2015-03-31,0,False
2015-04-01,0,False
2015-04-02,30,False
2015-04-03,0,False
2015-04-04,0,False
2015-04-05,17,False
2015-04-06,45,False
2015-04-07,56,False
2015-04-08,28,False
2015-04-09,14,False
2015-04-10,44,False
2015-04-11,0,False
2015-04-12,17,False
2015-04-13,28,False
2015-04-14,14,False
2015-04-15,0,False
2015-04-16,57,False
2015-04-17,29,False
2015-04-18,0,False
2015-04-19,17,False
2015-04-20,14,False
2015-04-21,28,False
2015-04-22,57,False
2015-04-23,0,False
2015-04-24,15,False
2015-04-25,50,False
2015-04-26,33,False
2015-04-27,0,False
2015-04-28,28,False
2015-04-29,28,False
2015-04-30,29,False
