date,Microchip Technology,isPartial
2014-03-11,84,False
2014-03-12,49,False
2014-03-13,50,False
2014-03-14,22,False
2014-03-15,17,False
2014-03-16,41,False
2014-03-17,28,False
2014-03-18,28,False
2014-03-19,21,False
2014-03-20,29,False
2014-03-21,30,False
2014-03-22,17,False
2014-03-23,16,False
2014-03-24,35,False
2014-03-25,42,False
2014-03-26,42,False
2014-03-27,43,False
2014-03-28,30,False
2014-03-29,50,False
2014-03-30,16,False
2014-03-31,28,False
2014-04-01,21,False
2014-04-02,35,False
2014-04-03,57,False
2014-04-04,29,False
2014-04-05,17,False
2014-04-06,33,False
2014-04-07,41,False
2014-04-08,35,False
2014-04-09,21,False
2014-04-10,29,False
2014-04-11,0,False
2014-04-12,0,False
2014-04-13,34,False
2014-04-14,100,False
2014-04-15,0,False
2014-04-16,14,False
2014-04-17,23,False
2014-04-18,16,False
2014-04-19,18,False
2014-04-20,18,False
2014-04-21,31,False
2014-04-22,21,False
2014-04-23,42,False
2014-04-24,29,False
2014-04-25,30,False
2014-04-26,17,False
2014-04-27,16,False
2014-04-28,21,False
2014-04-29,42,False
2014-04-30,14,False
2014-05-01,16,False
2014-05-02,23,False
2014-05-03,17,False
2014-05-04,33,False
2014-05-05,43,False
2014-05-06,63,False
2014-05-07,49,False
2014-05-08,43,False
2014-05-09,15,False
2014-05-10,0,False
2014-05-11,16,False
2014-05-12,34,False
2014-05-13,48,False
2014-05-14,35,False
2014-05-15,21,False
2014-05-16,29,False
2014-05-17,34,False
2014-05-18,34,False
2014-05-19,28,False
2014-05-20,63,False
2014-05-21,15,False
2014-05-22,23,False
2014-05-23,64,False
2014-05-24,38,False
2014-05-25,19,False
2014-05-26,0,False
2014-05-27,38,False
2014-05-28,46,False
2014-05-29,40,False
2014-05-30,17,False
2014-05-31,0,False
2014-06-01,19,False
2014-06-02,31,False
2014-06-03,46,False
2014-06-04,61,False
2014-06-05,16,False
2014-06-06,41,False
2014-06-07,0,False
2014-06-08,19,False
2014-06-09,0,False
2014-06-10,16,False
2014-06-11,55,False
2014-06-12,24,False
2014-06-13,24,False
2014-06-14,38,False
2014-06-15,57,False
2014-06-16,16,False
2014-06-17,46,False
2014-06-18,55,False
2014-06-19,16,False
2014-06-20,0,False
2014-06-21,19,False
2014-06-22,58,False
2014-06-23,24,False
2014-06-24,16,False
2014-06-25,55,False
2014-06-26,40,False
2014-06-27,17,False
2014-06-28,39,False
2014-06-29,19,False
2014-06-30,16,False
2014-07-01,32,False
2014-07-02,24,False
2014-07-03,16,False
2014-07-04,35,False
2014-07-05,39,False
2014-07-06,39,False
2014-07-07,39,False
2014-07-08,47,False
2014-07-09,48,False
2014-07-10,32,False
2014-07-11,33,False
2014-07-12,19,False
2014-07-13,19,False
2014-07-14,24,False
2014-07-15,47,False
2014-07-16,41,False
2014-07-17,16,False
2014-07-18,50,False
2014-07-19,19,False
2014-07-20,19,False
2014-07-21,24,False
2014-07-22,31,False
2014-07-23,41,False
2014-07-24,48,False
