date,Microchip Technology,isPartial
2016-09-11,0,False
2016-09-12,31,False
2016-09-13,31,False
2016-09-14,31,False
2016-09-15,16,False
2016-09-16,32,False
2016-09-17,35,False
2016-09-18,34,False
2016-09-19,0,False
2016-09-20,45,False
2016-09-21,62,False
2016-09-22,16,False
2016-09-23,32,False
2016-09-24,36,False
2016-09-25,0,False
2016-09-26,30,False
2016-09-27,30,False
2016-09-28,15,False
2016-09-29,15,False
2016-09-30,48,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,30,False
2016-10-04,60,False
2016-10-05,15,False
2016-10-06,0,False
2016-10-07,31,False
2016-10-08,35,False
2016-10-09,17,False
2016-10-10,15,False
2016-10-11,30,False
2016-10-12,46,False
2016-10-13,15,False
2016-10-14,32,False
2016-10-15,35,False
2016-10-16,0,False
2016-10-17,30,False
2016-10-18,15,False
2016-10-19,0,False
2016-10-20,60,False
2016-10-21,16,False
2016-10-22,0,False
2016-10-23,17,False
2016-10-24,15,False
2016-10-25,60,False
2016-10-26,0,False
2016-10-27,46,False
2016-10-28,16,False
2016-10-29,18,False
2016-10-30,17,False
2016-10-31,46,False
2016-11-01,16,False
2016-11-02,30,False
2016-11-03,15,False
2016-11-04,0,False
2016-11-05,17,False
2016-11-06,17,False
2016-11-07,30,False
2016-11-08,15,False
2016-11-09,27,False
2016-11-10,15,False
2016-11-11,31,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,44,False
2016-11-15,30,False
2016-11-16,30,False
2016-11-17,45,False
2016-11-18,46,False
2016-11-19,34,False
2016-11-20,0,False
2016-11-21,29,False
2016-11-22,44,False
2016-11-23,30,False
2016-11-24,30,False
2016-11-25,15,False
2016-11-26,0,False
2016-11-27,16,False
2016-11-28,0,False
2016-11-29,28,False
2016-11-30,28,False
2016-12-01,43,False
2016-12-02,0,False
2016-12-03,0,False
2016-12-04,16,False
2016-12-05,39,False
2016-12-06,0,False
2016-12-07,14,False
2016-12-08,29,False
2016-12-09,15,False
2016-12-10,17,False
2016-12-11,0,False
2016-12-12,14,False
2016-12-13,14,False
2016-12-14,43,False
2016-12-15,29,False
2016-12-16,15,False
2016-12-17,0,False
2016-12-18,17,False
2016-12-19,15,False
2016-12-20,30,False
2016-12-21,15,False
2016-12-22,47,False
2016-12-23,0,False
2016-12-24,18,False
2016-12-25,0,False
2016-12-26,16,False
