date,Microchip Technology,isPartial
2011-05-11,83,False
2011-05-12,56,False
2011-05-13,59,False
2011-05-14,35,False
2011-05-15,68,False
2011-05-16,54,False
2011-05-17,28,False
2011-05-18,41,False
2011-05-19,28,False
2011-05-20,29,False
2011-05-21,54,False
2011-05-22,34,False
2011-05-23,41,False
2011-05-24,41,False
2011-05-25,69,False
2011-05-26,42,False
2011-05-27,87,False
2011-05-28,0,False
2011-05-29,0,False
2011-05-30,29,False
2011-05-31,28,False
2011-06-01,83,False
2011-06-02,29,False
2011-06-03,44,False
2011-06-04,0,False
2011-06-05,35,False
2011-06-06,83,False
2011-06-07,0,False
2011-06-08,55,False
2011-06-09,98,False
2011-06-10,87,False
2011-06-11,35,False
2011-06-12,0,False
2011-06-13,28,False
2011-06-14,27,False
2011-06-15,0,False
2011-06-16,42,False
2011-06-17,0,False
2011-06-18,71,False
2011-06-19,70,False
2011-06-20,27,False
2011-06-21,27,False
2011-06-22,28,False
2011-06-23,72,False
2011-06-24,30,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,27,False
2011-06-28,28,False
2011-06-29,28,False
2011-06-30,70,False
2011-07-01,30,False
2011-07-02,72,False
2011-07-03,0,False
2011-07-04,29,False
2011-07-05,28,False
2011-07-06,28,False
2011-07-07,56,False
2011-07-08,0,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,42,False
2011-07-12,69,False
2011-07-13,69,False
2011-07-14,58,False
2011-07-15,45,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,56,False
2011-07-19,28,False
2011-07-20,84,False
2011-07-21,28,False
2011-07-22,29,False
2011-07-23,0,False
2011-07-24,35,False
2011-07-25,69,False
2011-07-26,69,False
2011-07-27,70,False
2011-07-28,56,False
2011-07-29,89,False
2011-07-30,0,False
2011-07-31,36,False
2011-08-01,42,False
2011-08-02,42,False
2011-08-03,42,False
2011-08-04,28,False
2011-08-05,44,False
2011-08-06,35,False
2011-08-07,34,False
2011-08-08,81,False
2011-08-09,27,False
2011-08-10,27,False
2011-08-11,28,False
2011-08-12,44,False
2011-08-13,0,False
2011-08-14,35,False
2011-08-15,57,False
2011-08-16,28,False
2011-08-17,56,False
2011-08-18,55,False
2011-08-19,28,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,27,False
2011-08-23,53,False
2011-08-24,0,False
2011-08-25,66,False
2011-08-26,56,False
2011-08-27,100,False
2011-08-28,33,False
2011-08-29,53,False
2011-08-30,26,False
2011-08-31,27,False
2011-09-01,54,False
2011-09-02,41,False
2011-09-03,32,False
2011-09-04,32,False
2011-09-05,0,False
2011-09-06,51,False
2011-09-07,0,False
2011-09-08,26,False
2011-09-09,27,False
2011-09-10,32,False
2011-09-11,0,False
2011-09-12,51,False
2011-09-13,76,False
2011-09-14,51,False
2011-09-15,65,False
2011-09-16,27,False
2011-09-17,0,False
2011-09-18,61,False
2011-09-19,25,False
2011-09-20,50,False
2011-09-21,38,False
2011-09-22,26,False
2011-09-23,53,False
2011-09-24,31,False
2011-09-25,0,False
2011-09-26,25,False
2011-09-27,50,False
2011-09-28,51,False
2011-09-29,51,False
2011-09-30,0,False
2011-10-01,32,False
2011-10-02,0,False
2011-10-03,38,False
2011-10-04,50,False
2011-10-05,25,False
2011-10-06,25,False
2011-10-07,78,False
2011-10-08,31,False
2011-10-09,0,False
2011-10-10,62,False
2011-10-11,47,False
2011-10-12,37,False
2011-10-13,75,False
2011-10-14,26,False
2011-10-15,0,False
2011-10-16,30,False
2011-10-17,74,False
2011-10-18,49,False
2011-10-19,49,False
2011-10-20,25,False
2011-10-21,66,False
2011-10-22,0,False
2011-10-23,29,False
2011-10-24,60,False
2011-10-25,73,False
2011-10-26,25,False
2011-10-27,87,False
2011-10-28,53,False
2011-10-29,31,False
2011-10-30,0,False
2011-10-31,25,False
2011-11-01,51,False
2011-11-02,62,False
2011-11-03,0,False
2011-11-04,25,False
2011-11-05,30,False
2011-11-06,29,False
2011-11-07,24,False
2011-11-08,48,False
2011-11-09,61,False
2011-11-10,24,False
2011-11-11,0,False
2011-11-12,30,False
2011-11-13,0,False
2011-11-14,24,False
2011-11-15,48,False
2011-11-16,36,False
2011-11-17,60,False
2011-11-18,51,False
2011-11-19,29,False
2011-11-20,29,False
2011-11-21,36,False
2011-11-22,71,False
2011-11-23,73,False
2011-11-24,26,False
2011-11-25,26,False
2011-11-26,0,False
2011-11-27,29,False
2011-11-28,70,False
2011-11-29,82,False
2011-11-30,36,False
2011-12-01,71,False
2011-12-02,63,False
2011-12-03,29,False
2011-12-04,86,False
2011-12-05,35,False
2011-12-06,47,False
2011-12-07,0,False
2011-12-08,49,False
2011-12-09,25,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,24,False
2011-12-13,36,False
2011-12-14,24,False
2011-12-15,24,False
2011-12-16,51,False
2011-12-17,0,False
2011-12-18,30,False
2011-12-19,49,False
2011-12-20,25,False
2011-12-21,50,False
2011-12-22,77,False
2011-12-23,0,False
2011-12-24,0,False
2011-12-25,35,False
2011-12-26,28,False
2011-12-27,39,False
2011-12-28,39,False
2011-12-29,0,False
2011-12-30,27,False
2011-12-31,0,False
2012-01-01,66,False
2012-01-02,51,False
2012-01-03,47,False
2012-01-04,24,False
2012-01-05,0,False
2012-01-06,25,False
2012-01-07,0,False
2012-01-08,0,False
2012-01-09,34,False
2012-01-10,68,False
2012-01-11,46,False
2012-01-12,0,False
2012-01-13,47,False
2012-01-14,0,False
2012-01-15,55,False
2012-01-16,23,False
2012-01-17,67,False
2012-01-18,45,False
2012-01-19,23,False
2012-01-20,47,False
2012-01-21,27,False
2012-01-22,0,False
2012-01-23,89,False
2012-01-24,90,False
2012-01-25,45,False
2012-01-26,34,False
