date,Microchip Technology,isPartial
2016-05-04,14,False
2016-05-05,0,False
2016-05-06,29,False
2016-05-07,16,False
2016-05-08,16,False
2016-05-09,27,False
2016-05-10,13,False
2016-05-11,41,False
2016-05-12,28,False
2016-05-13,28,False
2016-05-14,16,False
2016-05-15,0,False
2016-05-16,0,False
2016-05-17,13,False
2016-05-18,40,False
2016-05-19,14,False
2016-05-20,43,False
2016-05-21,0,False
2016-05-22,16,False
2016-05-23,0,False
2016-05-24,27,False
2016-05-25,14,False
2016-05-26,57,False
2016-05-27,29,False
2016-05-28,16,False
2016-05-29,16,False
2016-05-30,28,False
2016-05-31,41,False
2016-06-01,14,False
2016-06-02,14,False
2016-06-03,29,False
2016-06-04,0,False
2016-06-05,16,False
2016-06-06,0,False
2016-06-07,0,False
2016-06-08,14,False
2016-06-09,28,False
2016-06-10,0,False
2016-06-11,0,False
2016-06-12,16,False
2016-06-13,27,False
2016-06-14,54,False
2016-06-15,0,False
2016-06-16,14,False
2016-06-17,0,False
2016-06-18,0,False
2016-06-19,0,False
2016-06-20,55,False
2016-06-21,14,False
2016-06-22,27,False
2016-06-23,0,False
2016-06-24,15,False
2016-06-25,0,False
2016-06-26,0,False
2016-06-27,14,False
2016-06-28,28,False
2016-06-29,14,False
2016-06-30,0,False
2016-07-01,45,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,0,False
2016-07-05,0,False
2016-07-06,44,False
2016-07-07,0,False
2016-07-08,46,False
2016-07-09,17,False
2016-07-10,17,False
2016-07-11,58,False
2016-07-12,0,False
2016-07-13,15,False
2016-07-14,14,False
2016-07-15,0,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,29,False
2016-07-19,15,False
2016-07-20,0,False
2016-07-21,45,False
2016-07-22,15,False
2016-07-23,35,False
2016-07-24,0,False
2016-07-25,29,False
2016-07-26,29,False
2016-07-27,14,False
2016-07-28,44,False
2016-07-29,15,False
2016-07-30,0,False
2016-07-31,17,False
2016-08-01,14,False
2016-08-02,14,False
2016-08-03,15,False
2016-08-04,29,False
2016-08-05,16,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,0,False
2016-08-09,30,False
2016-08-10,30,False
2016-08-11,0,False
2016-08-12,16,False
2016-08-13,17,False
2016-08-14,0,False
2016-08-15,0,False
2016-08-16,0,False
2016-08-17,15,False
2016-08-18,0,False
2016-08-19,32,False
2016-08-20,18,False
2016-08-21,0,False
2016-08-22,15,False
2016-08-23,30,False
2016-08-24,60,False
2016-08-25,73,False
2016-08-26,0,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,28,False
2016-08-30,28,False
2016-08-31,14,False
2016-09-01,14,False
2016-09-02,15,False
2016-09-03,0,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,14,False
2016-09-07,43,False
2016-09-08,29,False
2016-09-09,15,False
2016-09-10,17,False
2016-09-11,0,False
2016-09-12,29,False
2016-09-13,14,False
2016-09-14,100,False
2016-09-15,0,False
2016-09-16,30,False
2016-09-17,16,False
2016-09-18,31,False
2016-09-19,0,False
2016-09-20,14,False
2016-09-21,42,False
2016-09-22,14,False
2016-09-23,44,False
2016-09-24,16,False
2016-09-25,16,False
2016-09-26,28,False
2016-09-27,14,False
2016-09-28,28,False
2016-09-29,14,False
2016-09-30,44,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,28,False
2016-10-04,42,False
2016-10-05,14,False
2016-10-06,14,False
2016-10-07,14,False
2016-10-08,0,False
2016-10-09,16,False
2016-10-10,0,False
2016-10-11,14,False
2016-10-12,56,False
2016-10-13,28,False
2016-10-14,29,False
2016-10-15,48,False
2016-10-16,0,False
2016-10-17,41,False
2016-10-18,54,False
2016-10-19,0,False
2016-10-20,68,False
2016-10-21,0,False
2016-10-22,0,False
2016-10-23,16,False
2016-10-24,13,False
2016-10-25,28,False
2016-10-26,14,False
2016-10-27,14,False
2016-10-28,29,False
2016-10-29,0,False
2016-10-30,32,False
2016-10-31,28,False
2016-11-01,28,False
2016-11-02,14,False
2016-11-03,27,False
2016-11-04,0,False
2016-11-05,16,False
2016-11-06,0,False
2016-11-07,41,False
2016-11-08,54,False
2016-11-09,25,False
2016-11-10,0,False
2016-11-11,43,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,95,False
2016-11-15,28,False
2016-11-16,27,False
2016-11-17,28,False
2016-11-18,14,False
2016-11-19,47,False
2016-11-20,0,False
2016-11-21,0,False
2016-11-22,27,False
2016-11-23,14,False
2016-11-24,14,False
2016-11-25,14,False
2016-11-26,30,False
2016-11-27,15,False
2016-11-28,51,False
2016-11-29,13,False
2016-11-30,39,False
2016-12-01,40,False
2016-12-02,14,False
2016-12-03,15,False
2016-12-04,0,False
2016-12-05,36,False
2016-12-06,13,False
2016-12-07,26,False
2016-12-08,40,False
2016-12-09,14,False
2016-12-10,46,False
2016-12-11,0,False
2016-12-12,13,False
2016-12-13,39,False
2016-12-14,26,False
2016-12-15,27,False
2016-12-16,42,False
2016-12-17,0,False
2016-12-18,16,False
2016-12-19,27,False
2016-12-20,42,False
2016-12-21,14,False
2016-12-22,29,False
2016-12-23,0,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,42,False
2016-12-28,43,False
2016-12-29,0,False
2016-12-30,30,False
2016-12-31,0,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,40,False
2017-01-04,13,False
2017-01-05,13,False
2017-01-06,14,False
2017-01-07,15,False
2017-01-08,0,False
2017-01-09,39,False
2017-01-10,13,False
2017-01-11,13,False
2017-01-12,39,False
2017-01-13,27,False
2017-01-14,15,False
2017-01-15,15,False
2017-01-16,39,False
2017-01-17,25,False
2017-01-18,51,False
2017-01-19,0,False
