date,Microchip Technology,isPartial
2015-04-10,35,False
2015-04-11,0,False
2015-04-12,20,False
2015-04-13,33,False
2015-04-14,25,False
2015-04-15,25,False
2015-04-16,50,False
2015-04-17,17,False
2015-04-18,20,False
2015-04-19,29,False
2015-04-20,17,False
2015-04-21,42,False
2015-04-22,25,False
2015-04-23,34,False
2015-04-24,17,False
2015-04-25,60,False
2015-04-26,19,False
2015-04-27,33,False
2015-04-28,41,False
2015-04-29,58,False
2015-04-30,26,False
2015-05-01,19,False
2015-05-02,40,False
2015-05-03,39,False
2015-05-04,50,False
2015-05-05,50,False
2015-05-06,50,False
2015-05-07,34,False
2015-05-08,35,False
2015-05-09,61,False
2015-05-10,100,False
2015-05-11,49,False
2015-05-12,25,False
2015-05-13,33,False
2015-05-14,50,False
2015-05-15,26,False
2015-05-16,30,False
2015-05-17,20,False
2015-05-18,33,False
2015-05-19,16,False
2015-05-20,16,False
2015-05-21,25,False
2015-05-22,17,False
2015-05-23,80,False
2015-05-24,40,False
2015-05-25,43,False
2015-05-26,16,False
2015-05-27,49,False
2015-05-28,58,False
2015-05-29,17,False
2015-05-30,0,False
2015-05-31,20,False
2015-06-01,33,False
2015-06-02,49,False
2015-06-03,83,False
2015-06-04,35,False
2015-06-05,53,False
2015-06-06,30,False
2015-06-07,61,False
2015-06-08,33,False
2015-06-09,24,False
2015-06-10,25,False
2015-06-11,42,False
2015-06-12,52,False
2015-06-13,0,False
2015-06-14,20,False
2015-06-15,33,False
2015-06-16,57,False
2015-06-17,41,False
2015-06-18,42,False
2015-06-19,26,False
2015-06-20,20,False
2015-06-21,20,False
2015-06-22,50,False
2015-06-23,41,False
2015-06-24,42,False
2015-06-25,50,False
2015-06-26,52,False
2015-06-27,0,False
2015-06-28,20,False
2015-06-29,33,False
2015-06-30,25,False
2015-07-01,34,False
2015-07-02,34,False
2015-07-03,36,False
2015-07-04,41,False
2015-07-05,20,False
2015-07-06,17,False
2015-07-07,41,False
2015-07-08,41,False
2015-07-09,17,False
2015-07-10,34,False
2015-07-11,20,False
2015-07-12,30,False
2015-07-13,66,False
2015-07-14,33,False
2015-07-15,67,False
2015-07-16,43,False
2015-07-17,36,False
2015-07-18,43,False
2015-07-19,21,False
2015-07-20,44,False
2015-07-21,34,False
2015-07-22,50,False
2015-07-23,17,False
2015-07-24,17,False
