date,qqq,isPartial
2013-02-19,51,False
2013-02-20,62,False
2013-02-21,55,False
2013-02-22,84,False
2013-02-23,58,False
2013-02-24,48,False
2013-02-25,48,False
2013-02-26,69,False
2013-02-27,63,False
2013-02-28,65,False
2013-03-01,72,False
2013-03-02,56,False
2013-03-03,56,False
2013-03-04,52,False
2013-03-05,54,False
2013-03-06,72,False
2013-03-07,57,False
2013-03-08,71,False
2013-03-09,56,False
2013-03-10,53,False
2013-03-11,68,False
2013-03-12,53,False
2013-03-13,49,False
2013-03-14,67,False
2013-03-15,49,False
2013-03-16,69,False
2013-03-17,49,False
2013-03-18,78,False
2013-03-19,65,False
2013-03-20,60,False
2013-03-21,55,False
2013-03-22,69,False
2013-03-23,70,False
2013-03-24,57,False
2013-03-25,66,False
2013-03-26,53,False
2013-03-27,52,False
2013-03-28,62,False
2013-03-29,63,False
2013-03-30,51,False
2013-03-31,73,False
2013-04-01,73,False
2013-04-02,54,False
2013-04-03,60,False
2013-04-04,62,False
2013-04-05,60,False
2013-04-06,48,False
2013-04-07,80,False
2013-04-08,49,False
2013-04-09,60,False
2013-04-10,69,False
2013-04-11,64,False
2013-04-12,72,False
2013-04-13,75,False
2013-04-14,66,False
2013-04-15,52,False
2013-04-16,71,False
2013-04-17,81,False
2013-04-18,70,False
2013-04-19,78,False
2013-04-20,61,False
2013-04-21,65,False
2013-04-22,75,False
2013-04-23,67,False
2013-04-24,67,False
2013-04-25,59,False
2013-04-26,79,False
2013-04-27,74,False
2013-04-28,52,False
2013-04-29,68,False
2013-04-30,57,False
2013-05-01,53,False
2013-05-02,63,False
2013-05-03,40,False
2013-05-04,80,False
2013-05-05,57,False
2013-05-06,59,False
2013-05-07,63,False
2013-05-08,71,False
2013-05-09,79,False
2013-05-10,51,False
2013-05-11,69,False
2013-05-12,60,False
2013-05-13,52,False
2013-05-14,47,False
2013-05-15,64,False
2013-05-16,63,False
2013-05-17,78,False
2013-05-18,66,False
2013-05-19,54,False
2013-05-20,60,False
2013-05-21,72,False
2013-05-22,59,False
2013-05-23,59,False
2013-05-24,69,False
2013-05-25,44,False
2013-05-26,51,False
2013-05-27,76,False
2013-05-28,68,False
2013-05-29,58,False
2013-05-30,75,False
2013-05-31,100,False
2013-06-01,56,False
2013-06-02,48,False
2013-06-03,77,False
2013-06-04,66,False
2013-06-05,63,False
2013-06-06,73,False
2013-06-07,77,False
2013-06-08,65,False
2013-06-09,50,False
2013-06-10,75,False
2013-06-11,61,False
2013-06-12,57,False
2013-06-13,85,False
2013-06-14,87,False
2013-06-15,78,False
2013-06-16,79,False
2013-06-17,73,False
2013-06-18,77,False
2013-06-19,47,False
2013-06-20,76,False
2013-06-21,77,False
2013-06-22,56,False
2013-06-23,67,False
2013-06-24,59,False
2013-06-25,66,False
2013-06-26,73,False
2013-06-27,69,False
2013-06-28,49,False
2013-06-29,87,False
2013-06-30,78,False
2013-07-01,77,False
2013-07-02,63,False
2013-07-03,43,False
2013-07-04,76,False
2013-07-05,64,False
2013-07-06,38,False
2013-07-07,74,False
2013-07-08,68,False
2013-07-09,64,False
2013-07-10,60,False
2013-07-11,78,False
2013-07-12,63,False
2013-07-13,87,False
2013-07-14,68,False
2013-07-15,77,False
2013-07-16,49,False
2013-07-17,71,False
2013-07-18,61,False
2013-07-19,70,False
2013-07-20,72,False
2013-07-21,55,False
2013-07-22,49,False
2013-07-23,54,False
2013-07-24,67,False
2013-07-25,78,False
2013-07-26,47,False
2013-07-27,64,False
2013-07-28,58,False
2013-07-29,59,False
2013-07-30,47,False
2013-07-31,54,False
2013-08-01,62,False
2013-08-02,60,False
2013-08-03,64,False
2013-08-04,45,False
2013-08-05,65,False
2013-08-06,71,False
2013-08-07,61,False
2013-08-08,61,False
2013-08-09,98,False
2013-08-10,41,False
2013-08-11,61,False
2013-08-12,54,False
2013-08-13,62,False
2013-08-14,70,False
2013-08-15,74,False
2013-08-16,59,False
2013-08-17,76,False
2013-08-18,49,False
2013-08-19,73,False
2013-08-20,57,False
2013-08-21,72,False
2013-08-22,64,False
2013-08-23,99,False
