date,qqq,isPartial
2012-09-25,64,False
2012-09-26,53,False
2012-09-27,87,False
2012-09-28,67,False
2012-09-29,81,False
2012-09-30,67,False
2012-10-01,71,False
2012-10-02,65,False
2012-10-03,66,False
2012-10-04,69,False
2012-10-05,66,False
2012-10-06,73,False
2012-10-07,73,False
2012-10-08,73,False
2012-10-09,72,False
2012-10-10,68,False
2012-10-11,64,False
2012-10-12,50,False
