date,qqq,isPartial
2015-10-17,47,False
2015-10-18,44,False
2015-10-19,46,False
2015-10-20,71,False
2015-10-21,56,False
2015-10-22,48,False
2015-10-23,65,False
2015-10-24,53,False
2015-10-25,37,False
2015-10-26,49,False
2015-10-27,54,False
2015-10-28,57,False
2015-10-29,55,False
2015-10-30,45,False
2015-10-31,43,False
2015-11-01,37,False
2015-11-02,47,False
2015-11-03,44,False
2015-11-04,55,False
2015-11-05,59,False
2015-11-06,50,False
2015-11-07,43,False
2015-11-08,33,False
2015-11-09,53,False
2015-11-10,49,False
2015-11-11,59,False
2015-11-12,48,False
2015-11-13,51,False
2015-11-14,34,False
2015-11-15,44,False
2015-11-16,52,False
2015-11-17,46,False
2015-11-18,50,False
2015-11-19,40,False
2015-11-20,53,False
2015-11-21,42,False
2015-11-22,40,False
2015-11-23,51,False
2015-11-24,49,False
2015-11-25,41,False
2015-11-26,39,False
2015-11-27,45,False
2015-11-28,36,False
2015-11-29,31,False
2015-11-30,36,False
2015-12-01,52,False
2015-12-02,49,False
2015-12-03,52,False
2015-12-04,54,False
2015-12-05,46,False
2015-12-06,35,False
2015-12-07,52,False
2015-12-08,48,False
2015-12-09,58,False
2015-12-10,74,False
2015-12-11,53,False
2015-12-12,55,False
2015-12-13,42,False
2015-12-14,55,False
2015-12-15,52,False
2015-12-16,54,False
2015-12-17,51,False
2015-12-18,59,False
2015-12-19,38,False
2015-12-20,34,False
2015-12-21,57,False
2015-12-22,40,False
2015-12-23,55,False
2015-12-24,54,False
2015-12-25,46,False
2015-12-26,39,False
