date,qqq,isPartial
2015-08-18,63,False
2015-08-19,82,False
2015-08-20,76,False
2015-08-21,55,False
2015-08-22,63,False
2015-08-23,60,False
2015-08-24,100,False
2015-08-25,71,False
2015-08-26,78,False
2015-08-27,89,False
2015-08-28,66,False
2015-08-29,56,False
2015-08-30,48,False
2015-08-31,49,False
2015-09-01,84,False
2015-09-02,83,False
2015-09-03,70,False
2015-09-04,83,False
2015-09-05,58,False
2015-09-06,51,False
2015-09-07,54,False
2015-09-08,66,False
2015-09-09,74,False
2015-09-10,65,False
2015-09-11,65,False
2015-09-12,64,False
2015-09-13,42,False
2015-09-14,61,False
2015-09-15,65,False
2015-09-16,57,False
2015-09-17,53,False
2015-09-18,66,False
2015-09-19,44,False
2015-09-20,60,False
2015-09-21,60,False
2015-09-22,77,False
2015-09-23,54,False
2015-09-24,64,False
2015-09-25,56,False
2015-09-26,62,False
2015-09-27,30,False
2015-09-28,57,False
2015-09-29,50,False
2015-09-30,54,False
2015-10-01,60,False
2015-10-02,79,False
2015-10-03,51,False
2015-10-04,45,False
2015-10-05,52,False
2015-10-06,66,False
2015-10-07,57,False
2015-10-08,63,False
2015-10-09,60,False
2015-10-10,50,False
2015-10-11,42,False
2015-10-12,51,False
2015-10-13,43,False
2015-10-14,48,False
2015-10-15,45,False
2015-10-16,51,False
2015-10-17,40,False
2015-10-18,52,False
2015-10-19,46,False
2015-10-20,82,False
2015-10-21,44,False
2015-10-22,63,False
2015-10-23,63,False
2015-10-24,49,False
2015-10-25,37,False
2015-10-26,61,False
2015-10-27,53,False
2015-10-28,47,False
2015-10-29,55,False
2015-10-30,45,False
2015-10-31,47,False
2015-11-01,47,False
2015-11-02,61,False
2015-11-03,49,False
2015-11-04,46,False
2015-11-05,57,False
2015-11-06,70,False
2015-11-07,40,False
2015-11-08,39,False
2015-11-09,59,False
2015-11-10,50,False
2015-11-11,65,False
2015-11-12,66,False
2015-11-13,50,False
2015-11-14,35,False
2015-11-15,48,False
2015-11-16,55,False
2015-11-17,60,False
2015-11-18,61,False
2015-11-19,53,False
2015-11-20,51,False
2015-11-21,45,False
2015-11-22,40,False
2015-11-23,48,False
2015-11-24,60,False
2015-11-25,43,False
2015-11-26,41,False
2015-11-27,50,False
2015-11-28,41,False
2015-11-29,25,False
2015-11-30,45,False
2015-12-01,46,False
2015-12-02,45,False
2015-12-03,63,False
2015-12-04,59,False
2015-12-05,40,False
2015-12-06,43,False
2015-12-07,53,False
2015-12-08,47,False
2015-12-09,58,False
2015-12-10,78,False
2015-12-11,49,False
2015-12-12,54,False
2015-12-13,38,False
2015-12-14,56,False
2015-12-15,47,False
2015-12-16,66,False
2015-12-17,56,False
2015-12-18,55,False
2015-12-19,45,False
2015-12-20,47,False
2015-12-21,67,False
2015-12-22,46,False
2015-12-23,58,False
2015-12-24,54,False
2015-12-25,40,False
2015-12-26,31,False
2015-12-27,37,False
2015-12-28,48,False
2015-12-29,70,False
2015-12-30,49,False
2015-12-31,50,False
2016-01-01,49,False
2016-01-02,53,False
2016-01-03,43,False
2016-01-04,74,False
2016-01-05,59,False
2016-01-06,66,False
2016-01-07,63,False
2016-01-08,64,False
2016-01-09,40,False
2016-01-10,46,False
2016-01-11,72,False
2016-01-12,54,False
2016-01-13,77,False
2016-01-14,69,False
2016-01-15,80,False
2016-01-16,52,False
2016-01-17,47,False
2016-01-18,33,False
2016-01-19,69,False
2016-01-20,93,False
2016-01-21,84,False
2016-01-22,64,False
2016-01-23,45,False
2016-01-24,46,False
2016-01-25,52,False
2016-01-26,58,False
2016-01-27,64,False
2016-01-28,72,False
2016-01-29,70,False
2016-01-30,42,False
2016-01-31,32,False
2016-02-01,49,False
2016-02-02,65,False
2016-02-03,67,False
2016-02-04,54,False
2016-02-05,85,False
2016-02-06,48,False
2016-02-07,39,False
2016-02-08,72,False
2016-02-09,67,False
2016-02-10,59,False
2016-02-11,63,False
2016-02-12,72,False
2016-02-13,34,False
2016-02-14,37,False
2016-02-15,21,False
2016-02-16,60,False
2016-02-17,86,False
2016-02-18,59,False
2016-02-19,78,False
2016-02-20,75,False
2016-02-21,48,False
2016-02-22,66,False
2016-02-23,70,False
2016-02-24,54,False
2016-02-25,69,False
2016-02-26,64,False
2016-02-27,37,False
2016-02-28,29,False
2016-02-29,50,False
2016-03-01,65,False
2016-03-02,64,False
2016-03-03,55,False
2016-03-04,56,False
2016-03-05,40,False
2016-03-06,38,False
2016-03-07,51,False
2016-03-08,55,False
2016-03-09,61,False
2016-03-10,66,False
2016-03-11,67,False
2016-03-12,49,False
2016-03-13,37,False
2016-03-14,66,False
2016-03-15,70,False
2016-03-16,49,False
2016-03-17,52,False
2016-03-18,63,False
2016-03-19,42,False
2016-03-20,31,False
2016-03-21,56,False
2016-03-22,50,False
2016-03-23,42,False
2016-03-24,62,False
