date,qqq,isPartial
2014-07-24,68,False
2014-07-25,61,False
2014-07-26,64,False
2014-07-27,55,False
2014-07-28,61,False
2014-07-29,61,False
2014-07-30,54,False
2014-07-31,80,False
2014-08-01,79,False
2014-08-02,71,False
2014-08-03,68,False
2014-08-04,77,False
2014-08-05,68,False
2014-08-06,66,False
2014-08-07,39,False
2014-08-08,61,False
2014-08-09,57,False
2014-08-10,53,False
2014-08-11,84,False
2014-08-12,74,False
2014-08-13,80,False
2014-08-14,68,False
2014-08-15,61,False
2014-08-16,69,False
2014-08-17,54,False
2014-08-18,72,False
2014-08-19,64,False
2014-08-20,47,False
2014-08-21,60,False
2014-08-22,61,False
2014-08-23,56,False
2014-08-24,59,False
2014-08-25,57,False
2014-08-26,63,False
2014-08-27,52,False
2014-08-28,60,False
2014-08-29,52,False
2014-08-30,62,False
2014-08-31,49,False
2014-09-01,46,False
2014-09-02,59,False
2014-09-03,63,False
2014-09-04,51,False
2014-09-05,54,False
2014-09-06,69,False
2014-09-07,51,False
2014-09-08,56,False
2014-09-09,57,False
2014-09-10,55,False
2014-09-11,67,False
2014-09-12,62,False
2014-09-13,56,False
2014-09-14,40,False
2014-09-15,49,False
2014-09-16,76,False
2014-09-17,66,False
2014-09-18,48,False
2014-09-19,52,False
2014-09-20,53,False
2014-09-21,45,False
2014-09-22,61,False
2014-09-23,60,False
2014-09-24,69,False
2014-09-25,60,False
2014-09-26,65,False
2014-09-27,50,False
2014-09-28,37,False
2014-09-29,60,False
2014-09-30,61,False
2014-10-01,63,False
2014-10-02,69,False
2014-10-03,59,False
2014-10-04,51,False
2014-10-05,35,False
2014-10-06,55,False
2014-10-07,63,False
2014-10-08,60,False
2014-10-09,61,False
2014-10-10,64,False
2014-10-11,58,False
2014-10-12,51,False
2014-10-13,71,False
2014-10-14,62,False
2014-10-15,65,False
2014-10-16,83,False
2014-10-17,96,False
2014-10-18,61,False
2014-10-19,51,False
2014-10-20,58,False
2014-10-21,68,False
2014-10-22,57,False
2014-10-23,64,False
2014-10-24,50,False
2014-10-25,62,False
2014-10-26,53,False
2014-10-27,59,False
2014-10-28,71,False
2014-10-29,75,False
2014-10-30,95,False
2014-10-31,71,False
2014-11-01,49,False
2014-11-02,52,False
2014-11-03,56,False
2014-11-04,56,False
2014-11-05,58,False
2014-11-06,65,False
2014-11-07,60,False
2014-11-08,63,False
2014-11-09,37,False
2014-11-10,57,False
2014-11-11,57,False
2014-11-12,47,False
2014-11-13,54,False
2014-11-14,58,False
2014-11-15,50,False
2014-11-16,42,False
2014-11-17,51,False
2014-11-18,65,False
2014-11-19,64,False
2014-11-20,57,False
2014-11-21,58,False
2014-11-22,55,False
2014-11-23,42,False
2014-11-24,52,False
2014-11-25,55,False
2014-11-26,55,False
2014-11-27,40,False
2014-11-28,57,False
2014-11-29,42,False
2014-11-30,46,False
2014-12-01,65,False
2014-12-02,56,False
2014-12-03,55,False
2014-12-04,66,False
2014-12-05,59,False
2014-12-06,56,False
2014-12-07,45,False
2014-12-08,57,False
2014-12-09,49,False
2014-12-10,55,False
2014-12-11,75,False
2014-12-12,57,False
2014-12-13,55,False
2014-12-14,43,False
2014-12-15,52,False
2014-12-16,56,False
2014-12-17,66,False
2014-12-18,59,False
2014-12-19,71,False
2014-12-20,45,False
2014-12-21,54,False
2014-12-22,53,False
2014-12-23,62,False
2014-12-24,56,False
2014-12-25,50,False
2014-12-26,48,False
2014-12-27,56,False
2014-12-28,48,False
2014-12-29,54,False
2014-12-30,63,False
2014-12-31,58,False
2015-01-01,87,False
2015-01-02,65,False
2015-01-03,60,False
2015-01-04,45,False
2015-01-05,53,False
2015-01-06,53,False
2015-01-07,52,False
2015-01-08,54,False
2015-01-09,59,False
2015-01-10,54,False
2015-01-11,46,False
2015-01-12,49,False
2015-01-13,62,False
2015-01-14,61,False
2015-01-15,48,False
2015-01-16,65,False
2015-01-17,44,False
2015-01-18,45,False
2015-01-19,49,False
2015-01-20,52,False
2015-01-21,57,False
2015-01-22,44,False
2015-01-23,59,False
2015-01-24,53,False
2015-01-25,46,False
2015-01-26,51,False
2015-01-27,70,False
2015-01-28,77,False
2015-01-29,100,False
2015-01-30,70,False
2015-01-31,53,False
2015-02-01,45,False
2015-02-02,63,False
2015-02-03,54,False
2015-02-04,50,False
2015-02-05,62,False
2015-02-06,59,False
2015-02-07,59,False
2015-02-08,36,False
2015-02-09,52,False
2015-02-10,52,False
2015-02-11,51,False
2015-02-12,67,False
2015-02-13,62,False
2015-02-14,57,False
2015-02-15,49,False
2015-02-16,41,False
2015-02-17,61,False
2015-02-18,66,False
2015-02-19,64,False
2015-02-20,50,False
2015-02-21,45,False
2015-02-22,46,False
2015-02-23,56,False
2015-02-24,50,False
2015-02-25,65,False
2015-02-26,52,False
2015-02-27,53,False
2015-02-28,41,False
2015-03-01,50,False
2015-03-02,60,False
2015-03-03,60,False
2015-03-04,53,False
2015-03-05,63,False
2015-03-06,55,False
2015-03-07,43,False
2015-03-08,37,False
2015-03-09,56,False
2015-03-10,79,False
2015-03-11,56,False
2015-03-12,60,False
2015-03-13,62,False
2015-03-14,43,False
2015-03-15,43,False
2015-03-16,53,False
2015-03-17,61,False
2015-03-18,58,False
2015-03-19,49,False
2015-03-20,60,False
2015-03-21,56,False
2015-03-22,44,False
2015-03-23,54,False
2015-03-24,60,False
2015-03-25,46,False
2015-03-26,57,False
2015-03-27,59,False
2015-03-28,51,False
2015-03-29,43,False
2015-03-30,56,False
2015-03-31,59,False
2015-04-01,52,False
2015-04-02,51,False
2015-04-03,47,False
2015-04-04,50,False
2015-04-05,50,False
2015-04-06,66,False
2015-04-07,56,False
2015-04-08,48,False
2015-04-09,50,False
2015-04-10,52,False
