date,qqq,isPartial
2012-06-04,62,False
2012-06-05,66,False
2012-06-06,70,False
2012-06-07,66,False
2012-06-08,72,False
2012-06-09,70,False
2012-06-10,70,False
2012-06-11,58,False
2012-06-12,55,False
2012-06-13,57,False
2012-06-14,68,False
2012-06-15,77,False
2012-06-16,77,False
2012-06-17,79,False
2012-06-18,76,False
2012-06-19,64,False
2012-06-20,73,False
2012-06-21,74,False
2012-06-22,65,False
2012-06-23,70,False
2012-06-24,76,False
2012-06-25,75,False
2012-06-26,63,False
2012-06-27,73,False
2012-06-28,77,False
2012-06-29,86,False
2012-06-30,69,False
2012-07-01,91,False
2012-07-02,74,False
2012-07-03,54,False
2012-07-04,76,False
2012-07-05,81,False
2012-07-06,74,False
2012-07-07,96,False
2012-07-08,84,False
2012-07-09,65,False
2012-07-10,68,False
2012-07-11,64,False
2012-07-12,70,False
2012-07-13,82,False
2012-07-14,88,False
2012-07-15,73,False
2012-07-16,66,False
2012-07-17,76,False
2012-07-18,81,False
2012-07-19,86,False
2012-07-20,68,False
2012-07-21,77,False
2012-07-22,83,False
2012-07-23,59,False
2012-07-24,80,False
2012-07-25,74,False
2012-07-26,77,False
2012-07-27,75,False
2012-07-28,79,False
2012-07-29,69,False
2012-07-30,60,False
2012-07-31,71,False
2012-08-01,73,False
2012-08-02,74,False
2012-08-03,72,False
2012-08-04,100,False
2012-08-05,68,False
2012-08-06,63,False
2012-08-07,84,False
2012-08-08,61,False
2012-08-09,76,False
2012-08-10,80,False
2012-08-11,74,False
2012-08-12,77,False
2012-08-13,71,False
2012-08-14,78,False
2012-08-15,88,False
2012-08-16,69,False
2012-08-17,72,False
2012-08-18,95,False
2012-08-19,75,False
2012-08-20,85,False
2012-08-21,64,False
2012-08-22,74,False
2012-08-23,70,False
2012-08-24,75,False
2012-08-25,65,False
2012-08-26,75,False
2012-08-27,73,False
2012-08-28,61,False
2012-08-29,57,False
2012-08-30,51,False
2012-08-31,76,False
2012-09-01,65,False
2012-09-02,67,False
2012-09-03,71,False
2012-09-04,69,False
2012-09-05,68,False
2012-09-06,74,False
2012-09-07,74,False
2012-09-08,73,False
2012-09-09,49,False
2012-09-10,56,False
2012-09-11,66,False
2012-09-12,66,False
2012-09-13,85,False
2012-09-14,57,False
2012-09-15,68,False
2012-09-16,70,False
2012-09-17,54,False
2012-09-18,69,False
2012-09-19,57,False
2012-09-20,65,False
2012-09-21,77,False
2012-09-22,65,False
2012-09-23,47,False
2012-09-24,56,False
2012-09-25,49,False
2012-09-26,56,False
2012-09-27,64,False
2012-09-28,82,False
2012-09-29,80,False
2012-09-30,56,False
2012-10-01,65,False
2012-10-02,56,False
2012-10-03,62,False
2012-10-04,66,False
2012-10-05,65,False
2012-10-06,71,False
2012-10-07,63,False
2012-10-08,72,False
2012-10-09,61,False
2012-10-10,72,False
2012-10-11,46,False
2012-10-12,61,False
2012-10-13,59,False
2012-10-14,56,False
2012-10-15,53,False
