date,qqq,isPartial
2011-05-11,54,False
2011-05-12,57,False
2011-05-13,62,False
2011-05-14,44,False
2011-05-15,49,False
2011-05-16,48,False
2011-05-17,62,False
2011-05-18,51,False
2011-05-19,42,False
2011-05-20,55,False
2011-05-21,49,False
2011-05-22,41,False
2011-05-23,50,False
2011-05-24,45,False
2011-05-25,56,False
2011-05-26,45,False
2011-05-27,53,False
2011-05-28,35,False
2011-05-29,50,False
2011-05-30,52,False
2011-05-31,42,False
2011-06-01,59,False
2011-06-02,53,False
2011-06-03,51,False
2011-06-04,41,False
2011-06-05,48,False
2011-06-06,49,False
2011-06-07,60,False
2011-06-08,40,False
2011-06-09,70,False
2011-06-10,48,False
2011-06-11,55,False
2011-06-12,67,False
2011-06-13,51,False
2011-06-14,54,False
2011-06-15,48,False
2011-06-16,58,False
2011-06-17,50,False
2011-06-18,77,False
2011-06-19,78,False
2011-06-20,47,False
2011-06-21,70,False
2011-06-22,48,False
2011-06-23,47,False
2011-06-24,65,False
2011-06-25,47,False
2011-06-26,47,False
2011-06-27,58,False
2011-06-28,57,False
2011-06-29,55,False
2011-06-30,65,False
2011-07-01,70,False
2011-07-02,75,False
2011-07-03,74,False
2011-07-04,61,False
2011-07-05,62,False
2011-07-06,38,False
2011-07-07,52,False
2011-07-08,52,False
2011-07-09,64,False
2011-07-10,61,False
2011-07-11,70,False
2011-07-12,55,False
2011-07-13,49,False
2011-07-14,43,False
2011-07-15,68,False
2011-07-16,66,False
2011-07-17,83,False
2011-07-18,44,False
2011-07-19,61,False
2011-07-20,49,False
2011-07-21,77,False
2011-07-22,63,False
2011-07-23,57,False
2011-07-24,59,False
2011-07-25,62,False
2011-07-26,58,False
2011-07-27,71,False
2011-07-28,56,False
2011-07-29,47,False
2011-07-30,64,False
2011-07-31,60,False
2011-08-01,83,False
2011-08-02,57,False
2011-08-03,68,False
2011-08-04,81,False
2011-08-05,79,False
2011-08-06,64,False
2011-08-07,59,False
2011-08-08,79,False
2011-08-09,76,False
2011-08-10,49,False
2011-08-11,74,False
2011-08-12,77,False
2011-08-13,54,False
2011-08-14,61,False
2011-08-15,100,False
2011-08-16,65,False
2011-08-17,47,False
2011-08-18,94,False
2011-08-19,68,False
2011-08-20,87,False
2011-08-21,63,False
2011-08-22,76,False
2011-08-23,75,False
2011-08-24,62,False
2011-08-25,64,False
2011-08-26,70,False
2011-08-27,69,False
2011-08-28,62,False
2011-08-29,62,False
2011-08-30,57,False
2011-08-31,71,False
2011-09-01,73,False
2011-09-02,59,False
2011-09-03,68,False
2011-09-04,80,False
2011-09-05,67,False
2011-09-06,60,False
2011-09-07,50,False
2011-09-08,60,False
2011-09-09,58,False
2011-09-10,75,False
2011-09-11,49,False
2011-09-12,51,False
2011-09-13,62,False
2011-09-14,62,False
2011-09-15,74,False
2011-09-16,74,False
2011-09-17,65,False
2011-09-18,64,False
2011-09-19,81,False
2011-09-20,63,False
2011-09-21,59,False
2011-09-22,52,False
2011-09-23,64,False
2011-09-24,81,False
2011-09-25,76,False
2011-09-26,74,False
2011-09-27,81,False
2011-09-28,66,False
2011-09-29,80,False
2011-09-30,83,False
2011-10-01,76,False
2011-10-02,73,False
2011-10-03,66,False
2011-10-04,67,False
2011-10-05,48,False
2011-10-06,73,False
2011-10-07,75,False
2011-10-08,70,False
2011-10-09,56,False
2011-10-10,59,False
2011-10-11,79,False
2011-10-12,72,False
2011-10-13,72,False
2011-10-14,89,False
2011-10-15,70,False
2011-10-16,79,False
2011-10-17,76,False
2011-10-18,79,False
2011-10-19,59,False
2011-10-20,53,False
2011-10-21,74,False
2011-10-22,78,False
2011-10-23,71,False
2011-10-24,64,False
2011-10-25,59,False
2011-10-26,73,False
2011-10-27,61,False
2011-10-28,78,False
2011-10-29,80,False
2011-10-30,55,False
2011-10-31,88,False
2011-11-01,64,False
2011-11-02,70,False
2011-11-03,76,False
2011-11-04,67,False
2011-11-05,76,False
2011-11-06,73,False
2011-11-07,57,False
2011-11-08,63,False
2011-11-09,58,False
2011-11-10,81,False
2011-11-11,80,False
2011-11-12,62,False
2011-11-13,77,False
2011-11-14,84,False
2011-11-15,58,False
2011-11-16,74,False
2011-11-17,78,False
2011-11-18,67,False
2011-11-19,73,False
2011-11-20,68,False
2011-11-21,74,False
2011-11-22,72,False
2011-11-23,61,False
2011-11-24,77,False
2011-11-25,65,False
2011-11-26,79,False
2011-11-27,80,False
2011-11-28,68,False
2011-11-29,63,False
2011-11-30,75,False
2011-12-01,63,False
2011-12-02,68,False
2011-12-03,73,False
2011-12-04,82,False
2011-12-05,70,False
2011-12-06,62,False
2011-12-07,68,False
2011-12-08,62,False
2011-12-09,64,False
2011-12-10,67,False
2011-12-11,70,False
2011-12-12,59,False
2011-12-13,68,False
2011-12-14,65,False
2011-12-15,66,False
2011-12-16,67,False
2011-12-17,75,False
2011-12-18,84,False
2011-12-19,58,False
2011-12-20,71,False
2011-12-21,71,False
2011-12-22,69,False
2011-12-23,60,False
2011-12-24,81,False
2011-12-25,86,False
2011-12-26,73,False
2011-12-27,69,False
2011-12-28,57,False
2011-12-29,60,False
2011-12-30,67,False
2011-12-31,63,False
2012-01-01,81,False
2012-01-02,69,False
2012-01-03,72,False
2012-01-04,65,False
2012-01-05,60,False
2012-01-06,62,False
2012-01-07,77,False
2012-01-08,73,False
2012-01-09,67,False
2012-01-10,60,False
2012-01-11,46,False
2012-01-12,54,False
2012-01-13,57,False
2012-01-14,82,False
2012-01-15,72,False
2012-01-16,63,False
2012-01-17,64,False
2012-01-18,62,False
2012-01-19,80,False
2012-01-20,66,False
2012-01-21,60,False
2012-01-22,69,False
2012-01-23,56,False
2012-01-24,63,False
