date,qqq,isPartial
2013-06-29,42,False
2013-06-30,43,False
2013-07-01,46,False
2013-07-02,40,False
2013-07-03,32,False
2013-07-04,48,False
2013-07-05,43,False
2013-07-06,44,False
2013-07-07,31,False
2013-07-08,45,False
2013-07-09,46,False
2013-07-10,44,False
2013-07-11,52,False
2013-07-12,44,False
2013-07-13,47,False
2013-07-14,43,False
2013-07-15,38,False
2013-07-16,45,False
2013-07-17,49,False
2013-07-18,36,False
2013-07-19,58,False
2013-07-20,52,False
2013-07-21,38,False
2013-07-22,42,False
2013-07-23,44,False
2013-07-24,35,False
2013-07-25,52,False
2013-07-26,45,False
2013-07-27,47,False
2013-07-28,38,False
2013-07-29,36,False
2013-07-30,34,False
2013-07-31,34,False
2013-08-01,37,False
2013-08-02,37,False
2013-08-03,39,False
2013-08-04,40,False
2013-08-05,35,False
2013-08-06,47,False
2013-08-07,40,False
2013-08-08,39,False
2013-08-09,47,False
2013-08-10,42,False
2013-08-11,39,False
2013-08-12,43,False
2013-08-13,42,False
2013-08-14,37,False
2013-08-15,48,False
2013-08-16,41,False
2013-08-17,48,False
2013-08-18,43,False
2013-08-19,42,False
2013-08-20,39,False
2013-08-21,41,False
2013-08-22,40,False
2013-08-23,42,False
2013-08-24,46,False
2013-08-25,40,False
2013-08-26,36,False
2013-08-27,45,False
2013-08-28,37,False
2013-08-29,44,False
2013-08-30,39,False
2013-08-31,41,False
2013-09-01,41,False
2013-09-02,33,False
2013-09-03,38,False
2013-09-04,45,False
2013-09-05,34,False
2013-09-06,37,False
2013-09-07,40,False
2013-09-08,32,False
2013-09-09,42,False
2013-09-10,41,False
2013-09-11,41,False
2013-09-12,43,False
2013-09-13,37,False
2013-09-14,49,False
2013-09-15,41,False
2013-09-16,34,False
2013-09-17,44,False
2013-09-18,38,False
2013-09-19,43,False
2013-09-20,45,False
2013-09-21,46,False
2013-09-22,33,False
2013-09-23,41,False
2013-09-24,36,False
2013-09-25,34,False
2013-09-26,38,False
2013-09-27,33,False
2013-09-28,36,False
2013-09-29,29,False
2013-09-30,50,False
2013-10-01,35,False
2013-10-02,40,False
2013-10-03,37,False
2013-10-04,36,False
2013-10-05,28,False
2013-10-06,32,False
2013-10-07,42,False
2013-10-08,39,False
2013-10-09,37,False
2013-10-10,46,False
2013-10-11,44,False
2013-10-12,44,False
2013-10-13,35,False
2013-10-14,47,False
2013-10-15,39,False
2013-10-16,41,False
2013-10-17,35,False
2013-10-18,44,False
2013-10-19,43,False
2013-10-20,36,False
2013-10-21,41,False
2013-10-22,40,False
2013-10-23,38,False
2013-10-24,35,False
2013-10-25,34,False
2013-10-26,39,False
2013-10-27,33,False
2013-10-28,35,False
2013-10-29,44,False
2013-10-30,32,False
2013-10-31,35,False
2013-11-01,38,False
2013-11-02,43,False
2013-11-03,37,False
2013-11-04,38,False
2013-11-05,34,False
2013-11-06,35,False
2013-11-07,44,False
2013-11-08,36,False
2013-11-09,32,False
2013-11-10,34,False
2013-11-11,38,False
2013-11-12,37,False
2013-11-13,39,False
2013-11-14,42,False
2013-11-15,40,False
2013-11-16,35,False
2013-11-17,36,False
2013-11-18,43,False
2013-11-19,41,False
2013-11-20,34,False
2013-11-21,30,False
2013-11-22,40,False
2013-11-23,33,False
2013-11-24,34,False
2013-11-25,33,False
2013-11-26,34,False
2013-11-27,35,False
2013-11-28,28,False
2013-11-29,34,False
2013-11-30,43,False
2013-12-01,32,False
2013-12-02,39,False
2013-12-03,36,False
2013-12-04,33,False
2013-12-05,43,False
2013-12-06,34,False
2013-12-07,39,False
2013-12-08,30,False
2013-12-09,38,False
2013-12-10,40,False
2013-12-11,33,False
2013-12-12,41,False
2013-12-13,42,False
2013-12-14,31,False
2013-12-15,28,False
2013-12-16,33,False
2013-12-17,44,False
2013-12-18,32,False
2013-12-19,38,False
2013-12-20,45,False
2013-12-21,44,False
