date,qqq,isPartial
2014-03-16,48,False
2014-03-17,60,False
2014-03-18,64,False
2014-03-19,67,False
2014-03-20,74,False
2014-03-21,69,False
2014-03-22,74,False
2014-03-23,53,False
2014-03-24,61,False
2014-03-25,59,False
2014-03-26,50,False
2014-03-27,57,False
2014-03-28,57,False
2014-03-29,52,False
2014-03-30,60,False
2014-03-31,43,False
2014-04-01,60,False
2014-04-02,71,False
2014-04-03,66,False
2014-04-04,63,False
2014-04-05,66,False
2014-04-06,50,False
2014-04-07,83,False
2014-04-08,58,False
2014-04-09,70,False
2014-04-10,66,False
2014-04-11,70,False
2014-04-12,63,False
2014-04-13,51,False
2014-04-14,58,False
2014-04-15,75,False
2014-04-16,63,False
2014-04-17,81,False
2014-04-18,51,False
2014-04-19,67,False
2014-04-20,63,False
2014-04-21,61,False
2014-04-22,84,False
2014-04-23,66,False
2014-04-24,68,False
2014-04-25,62,False
2014-04-26,60,False
2014-04-27,57,False
2014-04-28,75,False
2014-04-29,51,False
2014-04-30,59,False
2014-05-01,55,False
2014-05-02,62,False
2014-05-03,49,False
2014-05-04,60,False
2014-05-05,60,False
2014-05-06,55,False
2014-05-07,67,False
2014-05-08,56,False
2014-05-09,64,False
2014-05-10,49,False
2014-05-11,62,False
2014-05-12,62,False
2014-05-13,73,False
2014-05-14,53,False
2014-05-15,68,False
2014-05-16,56,False
2014-05-17,66,False
2014-05-18,57,False
2014-05-19,79,False
2014-05-20,62,False
2014-05-21,56,False
2014-05-22,59,False
2014-05-23,63,False
2014-05-24,64,False
2014-05-25,47,False
2014-05-26,37,False
2014-05-27,46,False
2014-05-28,52,False
2014-05-29,82,False
2014-05-30,100,False
2014-05-31,60,False
2014-06-01,50,False
2014-06-02,58,False
2014-06-03,72,False
2014-06-04,65,False
2014-06-05,69,False
2014-06-06,63,False
2014-06-07,55,False
2014-06-08,77,False
2014-06-09,59,False
2014-06-10,48,False
2014-06-11,52,False
2014-06-12,63,False
2014-06-13,64,False
2014-06-14,59,False
2014-06-15,63,False
2014-06-16,68,False
2014-06-17,72,False
2014-06-18,38,False
2014-06-19,62,False
2014-06-20,68,False
2014-06-21,53,False
2014-06-22,50,False
2014-06-23,45,False
2014-06-24,58,False
2014-06-25,62,False
2014-06-26,66,False
2014-06-27,64,False
2014-06-28,60,False
2014-06-29,66,False
2014-06-30,75,False
2014-07-01,56,False
2014-07-02,66,False
2014-07-03,68,False
2014-07-04,49,False
2014-07-05,70,False
2014-07-06,59,False
2014-07-07,67,False
2014-07-08,53,False
2014-07-09,53,False
2014-07-10,65,False
2014-07-11,58,False
2014-07-12,66,False
