date,qqq,isPartial
2014-12-01,68,False
2014-12-02,41,False
2014-12-03,47,False
2014-12-04,61,False
2014-12-05,53,False
2014-12-06,51,False
2014-12-07,46,False
2014-12-08,57,False
2014-12-09,58,False
2014-12-10,63,False
2014-12-11,64,False
2014-12-12,49,False
2014-12-13,59,False
2014-12-14,42,False
2014-12-15,60,False
2014-12-16,65,False
2014-12-17,55,False
2014-12-18,53,False
2014-12-19,66,False
2014-12-20,71,False
2014-12-21,68,False
2014-12-22,76,False
2014-12-23,54,False
2014-12-24,50,False
2014-12-25,66,False
2014-12-26,55,False
2014-12-27,75,False
2014-12-28,38,False
2014-12-29,60,False
2014-12-30,68,False
2014-12-31,64,False
2015-01-01,87,False
2015-01-02,78,False
2015-01-03,54,False
2015-01-04,51,False
2015-01-05,57,False
2015-01-06,66,False
2015-01-07,60,False
2015-01-08,56,False
2015-01-09,50,False
2015-01-10,50,False
2015-01-11,47,False
2015-01-12,45,False
2015-01-13,49,False
2015-01-14,59,False
2015-01-15,57,False
2015-01-16,65,False
2015-01-17,46,False
2015-01-18,49,False
2015-01-19,47,False
2015-01-20,53,False
2015-01-21,69,False
2015-01-22,57,False
2015-01-23,63,False
2015-01-24,46,False
2015-01-25,60,False
2015-01-26,48,False
2015-01-27,84,False
2015-01-28,84,False
2015-01-29,100,False
2015-01-30,80,False
2015-01-31,46,False
2015-02-01,51,False
2015-02-02,61,False
2015-02-03,50,False
2015-02-04,55,False
2015-02-05,59,False
2015-02-06,67,False
2015-02-07,68,False
2015-02-08,41,False
2015-02-09,53,False
2015-02-10,41,False
2015-02-11,59,False
2015-02-12,66,False
2015-02-13,56,False
2015-02-14,57,False
2015-02-15,51,False
2015-02-16,39,False
2015-02-17,67,False
2015-02-18,46,False
2015-02-19,70,False
2015-02-20,52,False
2015-02-21,59,False
2015-02-22,48,False
2015-02-23,59,False
2015-02-24,59,False
2015-02-25,58,False
2015-02-26,47,False
2015-02-27,56,False
2015-02-28,40,False
2015-03-01,54,False
2015-03-02,54,False
2015-03-03,67,False
2015-03-04,54,False
2015-03-05,62,False
2015-03-06,60,False
2015-03-07,53,False
2015-03-08,57,False
2015-03-09,61,False
2015-03-10,89,False
2015-03-11,51,False
2015-03-12,56,False
2015-03-13,48,False
2015-03-14,36,False
2015-03-15,53,False
2015-03-16,61,False
2015-03-17,81,False
2015-03-18,78,False
2015-03-19,74,False
2015-03-20,59,False
2015-03-21,58,False
2015-03-22,44,False
2015-03-23,53,False
2015-03-24,60,False
2015-03-25,55,False
2015-03-26,73,False
2015-03-27,40,False
2015-03-28,58,False
2015-03-29,39,False
2015-03-30,49,False
2015-03-31,57,False
2015-04-01,58,False
2015-04-02,82,False
2015-04-03,49,False
2015-04-04,32,False
2015-04-05,55,False
2015-04-06,47,False
2015-04-07,49,False
2015-04-08,55,False
2015-04-09,65,False
2015-04-10,58,False
2015-04-11,63,False
2015-04-12,55,False
2015-04-13,49,False
2015-04-14,55,False
2015-04-15,58,False
2015-04-16,45,False
2015-04-17,48,False
2015-04-18,67,False
2015-04-19,64,False
2015-04-20,50,False
2015-04-21,60,False
2015-04-22,63,False
2015-04-23,46,False
2015-04-24,64,False
2015-04-25,53,False
2015-04-26,54,False
2015-04-27,64,False
2015-04-28,76,False
2015-04-29,49,False
2015-04-30,68,False
2015-05-01,48,False
2015-05-02,58,False
2015-05-03,35,False
2015-05-04,53,False
2015-05-05,55,False
2015-05-06,63,False
2015-05-07,65,False
2015-05-08,53,False
2015-05-09,48,False
2015-05-10,44,False
2015-05-11,66,False
2015-05-12,51,False
2015-05-13,47,False
2015-05-14,74,False
2015-05-15,57,False
2015-05-16,52,False
2015-05-17,53,False
2015-05-18,60,False
2015-05-19,57,False
2015-05-20,49,False
2015-05-21,55,False
2015-05-22,59,False
2015-05-23,43,False
2015-05-24,37,False
2015-05-25,44,False
2015-05-26,49,False
2015-05-27,47,False
2015-05-28,69,False
2015-05-29,54,False
2015-05-30,35,False
2015-05-31,34,False
2015-06-01,48,False
2015-06-02,52,False
2015-06-03,40,False
2015-06-04,62,False
2015-06-05,44,False
2015-06-06,62,False
2015-06-07,50,False
2015-06-08,61,False
2015-06-09,66,False
2015-06-10,45,False
2015-06-11,60,False
2015-06-12,56,False
2015-06-13,61,False
2015-06-14,41,False
2015-06-15,50,False
2015-06-16,61,False
2015-06-17,50,False
2015-06-18,46,False
2015-06-19,57,False
2015-06-20,58,False
2015-06-21,39,False
2015-06-22,48,False
2015-06-23,49,False
2015-06-24,73,False
2015-06-25,62,False
2015-06-26,55,False
2015-06-27,34,False
2015-06-28,57,False
2015-06-29,57,False
2015-06-30,63,False
2015-07-01,65,False
2015-07-02,41,False
2015-07-03,62,False
2015-07-04,51,False
2015-07-05,61,False
2015-07-06,58,False
2015-07-07,69,False
2015-07-08,75,False
2015-07-09,68,False
2015-07-10,77,False
2015-07-11,49,False
2015-07-12,55,False
2015-07-13,62,False
2015-07-14,59,False
2015-07-15,66,False
2015-07-16,52,False
2015-07-17,86,False
2015-07-18,44,False
2015-07-19,46,False
2015-07-20,69,False
2015-07-21,56,False
2015-07-22,65,False
2015-07-23,66,False
2015-07-24,63,False
2015-07-25,55,False
2015-07-26,45,False
2015-07-27,78,False
2015-07-28,80,False
2015-07-29,53,False
2015-07-30,51,False
2015-07-31,71,False
2015-08-01,55,False
2015-08-02,57,False
2015-08-03,72,False
2015-08-04,58,False
2015-08-05,57,False
2015-08-06,72,False
2015-08-07,51,False
2015-08-08,66,False
2015-08-09,39,False
2015-08-10,55,False
2015-08-11,55,False
2015-08-12,53,False
2015-08-13,75,False
2015-08-14,51,False
2015-08-15,52,False
2015-08-16,51,False
2015-08-17,58,False
2015-08-18,61,False
