date,QCOM stock
2012-06-04,19
2012-06-05,39
2012-06-06,0
2012-06-07,40
2012-06-08,21
2012-06-09,0
2012-06-10,0
2012-06-11,0
2012-06-12,39
2012-06-13,0
2012-06-14,40
2012-06-15,0
2012-06-16,0
2012-06-17,0
2012-06-18,20
2012-06-19,19
2012-06-20,0
2012-06-21,0
2012-06-22,21
2012-06-23,0
2012-06-24,0
2012-06-25,0
2012-06-26,19
2012-06-27,0
2012-06-28,20
2012-06-29,0
2012-06-30,0
2012-07-01,0
2012-07-02,20
2012-07-03,0
2012-07-04,0
2012-07-05,20
2012-07-06,21
2012-07-07,0
2012-07-08,0
2012-07-09,20
2012-07-10,0
2012-07-11,40
2012-07-12,20
2012-07-13,0
2012-07-14,0
2012-07-15,0
2012-07-16,20
2012-07-17,0
2012-07-18,0
2012-07-19,41
2012-07-20,0
2012-07-21,25
2012-07-22,0
2012-07-23,0
2012-07-24,40
2012-07-25,0
2012-07-26,0
2012-07-27,21
2012-07-28,50
2012-07-29,25
2012-07-30,0
2012-07-31,0
2012-08-01,40
2012-08-02,41
2012-08-03,21
2012-08-04,0
2012-08-05,0
2012-08-06,0
2012-08-07,20
2012-08-08,40
2012-08-09,20
2012-08-10,64
2012-08-11,25
2012-08-12,0
2012-08-13,0
2012-08-14,0
2012-08-15,0
2012-08-16,20
2012-08-17,64
2012-08-18,0
2012-08-19,0
2012-08-20,41
2012-08-21,0
2012-08-22,0
2012-08-23,0
2012-08-24,0
2012-08-25,0
2012-08-26,47
2012-08-27,39
2012-08-28,58
2012-08-29,0
2012-08-30,0
2012-08-31,0
2012-09-01,24
2012-09-02,24
2012-09-03,0
2012-09-04,57
2012-09-05,58
2012-09-06,0
2012-09-07,21
2012-09-08,24
2012-09-09,0
2012-09-10,57
2012-09-11,0
2012-09-12,38
2012-09-13,19
2012-09-14,40
2012-09-15,0
2012-09-16,0
2012-09-17,0
2012-09-18,75
2012-09-19,96
2012-09-20,39
2012-09-21,61
2012-09-22,23
2012-09-23,0
2012-09-24,56
2012-09-25,56
2012-09-26,0
2012-09-27,57
2012-09-28,100
2012-09-29,0
2012-09-30,0
2012-10-01,57
2012-10-02,0
2012-10-03,38
2012-10-04,37
2012-10-05,0
2012-10-06,23
2012-10-07,0
2012-10-08,18
2012-10-09,0
2012-10-10,0
2012-10-11,18
2012-10-12,39
2012-10-13,0
2012-10-14,0
2012-10-15,18
2012-10-16,36
2012-10-17,55
2012-10-18,37
2012-10-19,19
2012-10-20,0
2012-10-21,22
2012-10-22,18
2012-10-23,18
2012-10-24,36
2012-10-25,0
2012-10-26,19
2012-10-27,0
2012-10-28,0
2012-10-29,0
2012-10-30,18
2012-10-31,0
2012-11-01,0
2012-11-02,19
2012-11-03,0
2012-11-04,0
2012-11-05,18
2012-11-06,0
2012-11-07,70
2012-11-08,91
2012-11-09,19
2012-11-10,0
2012-11-11,0
2012-11-12,0
2012-11-13,18
2012-11-14,18
2012-11-15,18
2012-11-16,57
2012-11-17,0
2012-11-18,42
2012-11-19,18
2012-11-20,18
2012-11-21,53
2012-11-22,19
2012-11-23,0
2012-11-24,0
2012-11-25,0
2012-11-26,17
2012-11-27,35
2012-11-28,17
2012-11-29,0
2012-11-30,0
2012-12-01,21
2012-12-02,0
2012-12-03,52
2012-12-04,17
2012-12-05,18
2012-12-06,0
2012-12-07,0
2012-12-08,21
2012-12-09,0
2012-12-10,52
2012-12-11,0
2012-12-12,18
2012-12-13,18
2012-12-14,18
2012-12-15,21
2012-12-16,0
2012-12-17,35
2012-12-18,35
2012-12-19,18
2012-12-20,18
2012-12-21,20
2012-12-22,22
2012-12-23,45
2012-12-24,22
2012-12-25,24
2012-12-26,0
2012-12-27,19
2012-12-28,39
2012-12-29,0
2012-12-30,21
2012-12-31,22
2013-01-01,23
2013-01-02,0
2013-01-03,17
2013-01-04,18
2013-01-05,20
2013-01-06,20
2013-01-07,34
2013-01-08,68
2013-01-09,34
2013-01-10,17
2013-01-11,53
2013-01-12,0
2013-01-13,20
2013-01-14,0
2013-01-15,17
2013-01-16,17
2013-01-17,0
2013-01-18,52
2013-01-19,0
2013-01-20,0
2013-01-21,16
2013-01-22,49
2013-01-23,33
2013-01-24,84
2013-01-25,17
2013-01-26,0
2013-01-27,0
2013-01-28,33
2013-01-29,33
2013-01-30,49
2013-01-31,100
2013-02-01,18
2013-02-02,39
2013-02-03,19
2013-02-04,66
2013-02-05,49
2013-02-06,50
2013-02-07,51
2013-02-08,86
2013-02-09,0
2013-02-10,40
2013-02-11,0
2013-02-12,0
2013-02-13,33
2013-02-14,17
2013-02-15,17
2013-02-16,0
2013-02-17,0
2013-02-18,17
2013-02-19,65
